,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.38030831878999416,0.25,0.25,10460,0.9999440458575283,0.946173072958787,0.8162478061470274,0.6666666666666666,0.8,0.2721598148345947,1.740531325340271
1.4677992676220687e-05,0.110456660849331,0.5921052631578947,0.5967741935483871,3038,1.0,0.9999999999999998,0.96358217758288,1.0,0.962962962962963,0.06711623817682266,0.0017868529539555311
2.1544346900318816e-05,0.10569371727748691,0.5921052631578947,0.5967741935483871,2907,1.0,0.9999999999999998,0.96358217758288,1.0,0.962962962962963,0.09130997210741043,0.06711277365684509
3.16227766016838e-05,0.33973240255962767,0.2894736842105263,0.2903225806451613,9344,0.9999440458575283,0.9461730729587869,0.8817635665868091,0.7777777777777778,0.8750000000000001,0.668021559715271,4.760116644320078e-05
4.6415888336127784e-05,0.3079552065154159,0.3157894736842105,0.3225806451612903,8470,0.9999440458575283,0.9344122147693574,0.96604973795761,0.9333333333333333,0.9655172413793104,0.6711283326148987,4.4122145482106134e-05
6.81292069057961e-05,0.27370564281559046,0.35526315789473684,0.3548387096774194,7528,1.0,0.9999999999999998,0.96358217758288,1.0,0.962962962962963,0.674235999584198,4.565732160699554e-05
9.999999999999991e-05,0.23865619546247818,0.39473684210526316,0.4032258064516129,6564,0.9999937828730587,0.9950680272108843,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.6774215698242188,6.944468623260036e-05
0.00014677992676220676,0.1956806282722513,0.4473684210526316,0.45161290322580644,5382,0.9999937828730587,0.9950680272108843,0.96604973795761,0.9333333333333333,0.9655172413793104,0.6805495619773865,7.354454282904044e-05
0.0002154434690031884,0.07573443862710878,0.6447368421052632,0.6451612903225806,2083,0.9999689143652936,0.9710051852908994,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.3581406772136688,0.0017613840755075216
0.00031622776601683783,0.06511780104712042,0.7368421052631579,0.7419354838709677,1791,0.9999689143652936,0.9710051852908994,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.34338054060935974,0.007858282886445522
0.00046415888336127757,0.039303374054682955,0.8026315789473685,0.8064516129032258,1081,0.9998694403342328,0.9296454229951765,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.4187445044517517,0.0009040969307534397
0.0006812920690579611,0.015270506108202443,0.8289473684210527,0.8225806451612904,420,0.9999751314922348,0.9778233671090812,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.4991041123867035,0.00030899333069100976
0.0009999999999999994,0.009198662012798139,0.8552631578947368,0.8548387096774194,253,0.9999813486191761,0.9840463108320251,0.9284843887942504,0.9285714285714286,0.9285714285714286,0.5923854112625122,0.0003356955130584538
0.0014677992676220694,0.006035485747527632,0.875,0.8709677419354839,166,0.9999875657461174,0.9897697540554684,0.96604973795761,0.9333333333333333,0.9655172413793104,0.6920891404151917,0.00035254325484856963
0.0021544346900318825,0.0013452588714368819,0.8947368421052632,0.9193548387096774,37,0.9998756574611741,0.9299377909058357,0.801527820551375,0.75,0.7999999999999999,0.6923835277557373,0.00031465638312511146
0.003162277660168379,0.0003272251308900524,0.8552631578947368,0.8709677419354839,9,0.9999191773497631,0.9379799685485775,0.8278624352351868,0.8,0.8275862068965518,0.6925470232963562,0.00034008908551186323
0.004641588833612776,0.00018179173938336242,0.8947368421052632,0.9193548387096774,5,0.9998943088419979,0.9116672834635019,0.7854531663827512,0.7857142857142857,0.7857142857142857,0.692711353302002,0.00033419718965888023
0.006812920690579607,0.00014543339150668993,0.9144736842105263,0.9274193548387096,4,0.9993845044328116,0.8094279121664874,0.7854531663827512,0.7857142857142857,0.7857142857142857,0.692867636680603,0.00030982529278844595
0.009999999999999995,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931465268135071,0.0006443840102292597
0.014677992676220683,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931469440460205,0.00025097469915635884
0.02154434690031883,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.0316227766016838,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.046415888336127774,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.06812920690579607,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.0999999999999999,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.14677992676220672,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.21544346900318834,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.3162277660168378,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.4641588833612774,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.6812920690579604,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
1.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
