,Percentage,Prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.11950988947062245,0.2911380238369858,3287,1.0,1.0,1.0,1.0,1.0,0.021767456084489822,0.021243132650852203
1.4677992676220687e-05,0.10718440954043049,0.3237216455209535,2948,1.0,1.0,1.0,1.0,1.0,0.026213135570287704,0.009234989061951637
2.1544346900318854e-05,0.0950043630017452,0.35986159169550175,2613,1.0,1.0,1.0,1.0,1.0,0.031009158119559288,0.0009758063824847341
3.16227766016838e-05,0.07813408958696917,0.39369473279507883,2149,0.9999978210426271,0.9999893369072306,0.9998836938375273,0.999807803190467,0.9999038923594425,0.03679651767015457,0.00040445078047923744
4.6415888336127784e-05,0.05700988947062245,0.4445886197616301,1568,0.9999455629642438,0.9997474983749128,0.9985460349307541,0.9987506006727535,0.9987985967610168,0.042929649353027344,0.0008104874868877232
6.81292069057961e-05,0.050865328679464805,0.49192618223760093,1399,0.9997846366695005,0.9990284956061787,0.9934331627050039,0.9936678499472321,0.9945743506025833,0.050588756799697876,0.00036844523856416345
9.999999999999991e-05,0.048829261198371145,0.5279700115340253,1343,0.9996311949573908,0.9983627201500664,0.9902947367093111,0.9910774249256452,0.9919815623949682,0.05947425216436386,0.00041344796773046255
0.00014677992676220703,0.03334060500290867,0.5867935409457901,917,0.9993101191798018,0.9968944363358894,0.9850040267569221,0.9868522072936661,0.9876104494813677,0.06962128728628159,0.0013988123973831534
0.0002154434690031884,0.02926847004072135,0.6501345636293733,805,0.9991289957757201,0.9958178876756841,0.9798267984815793,0.9828132501200192,0.9833325327825544,0.08162042498588562,0.0006052913377061486
0.00031622776601683783,0.025668993600930775,0.6886774317570166,706,0.998926362450193,0.9947267771749064,0.9756608145263507,0.9784379492093914,0.9798934689764385,0.09444078803062439,0.0030774646438658237
0.00046415888336127795,0.01614310645724258,0.6929065743944637,444,0.9979393102965259,0.9900574997610644,0.9592998478753368,0.9660007683442182,0.9663720215219063,0.10794419795274734,0.002809388330206275
0.0006812920690579617,0.01832460732984293,0.7546616685890042,504,0.9959577874355694,0.9815617424292968,0.9307463052131263,0.946689929242997,0.9427151199266446,0.12198614329099655,0.0003032684326171875
0.0010000000000000002,0.010071262361838277,0.7599000384467512,277,0.9949557389282185,0.9769448876537262,0.9181705432316124,0.9386204208885425,0.9322624346816334,0.137113556265831,0.0023859855718910694
0.0014677992676220694,0.006944444444444444,0.7942137639369473,191,0.9934958588507304,0.9707832072061997,0.9033218409519834,0.9270030252756905,0.9199554500992688,0.154743492603302,0.0030090375803411007
0.0021544346900318843,0.005017452006980803,0.8257400999615533,138,0.9919236420626957,0.9646954416101878,0.8895961021410884,0.9166503619643905,0.9085620091147096,0.17371836304664612,0.0017327092355117202
0.003162277660168382,0.00439936009307737,0.8720684352172241,121,0.9890919646087919,0.9534419478529497,0.8657994563060672,0.901503164556962,0.8886722558003509,0.19462507963180542,0.0002974073577206582
0.004641588833612781,0.002326934264107039,0.9071991541714726,64,0.9847305872240404,0.9380416983975064,0.8340867899858646,0.87904514582501,0.8621669278996865,0.21696624159812927,0.00324546848423779
0.006812920690579613,0.0018179173938336242,0.9240676662821992,50,0.9824736301685403,0.9288774610738387,0.8203419993435448,0.8703480185073426,0.8505848815491989,0.24200889468193054,0.0022369450889527798
0.010000000000000004,0.001272542175683537,0.9315647827758554,35,0.9712442218691923,0.8777102527774803,0.7548854489602541,0.8159620623549592,0.7961604725572237,0.26726049184799194,0.002151558641344309
0.014677992676220709,0.0008726003490401396,0.9425221068819685,24,0.9621243084228168,0.8379093653696621,0.7045498910402677,0.7724846409507503,0.7544385973540549,0.29417163133621216,0.0011572879739105701
0.02154434690031885,0.0007271669575334497,0.9425221068819685,20,0.9577352435200043,0.8202750771517489,0.6894537450259838,0.7588424437299035,0.7419925329141286,0.3244219422340393,0.0010989013826474547
0.0316227766016838,0.0005090168702734148,0.9425221068819685,14,0.9495998653567476,0.7950872839784096,0.6653016489134297,0.7380044167837784,0.7219876264362173,0.35776329040527344,0.0002230539539596066
0.04641588833612786,0.00029086678301337986,0.9338715878508266,8,0.9322441416789001,0.7107328463927134,0.5860446112648947,0.6792647666253614,0.6549183592194345,0.3918140232563019,0.0001075267864507623
0.0681292069057962,0.00014543339150668993,0.9732795078815839,4,0.9030598119604065,0.6383154549891219,0.5020468582176804,0.6537467700258398,0.5734175165938158,0.4257720112800598,0.0001704394817352295
0.10000000000000002,0.00018179173938336242,0.994232987312572,5,0.9061685685080474,0.6488621871406535,0.5189064410127895,0.6674801708358755,0.5882036668638099,0.46076470613479614,6.83618345647119e-05
