,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.393542757417103,0.09603004291845493,0.09596994535519125,10824,0.9628246870215257,0.7784858167944287,0.674487193398608,0.6015325670498084,0.6811279826464208,0.43448424339294434,0.00017635135736782104
1.4677992676220687e-05,0.3069371727748691,0.1290236051502146,0.1290983606557377,8442,0.9752708727370981,0.810801308798654,0.7184563665406031,0.6963470319634704,0.7279236276849642,0.22700558602809906,2.6579225959721953e-05
2.1544346900318816e-05,0.2641433973240256,0.14699570815450644,0.14685792349726776,7265,0.9782148968747186,0.8297043049886326,0.7451642553013232,0.731764705882353,0.753939393939394,0.2277994602918625,0.0004754620895255357
3.16227766016838e-05,0.22651250727166958,0.16738197424892703,0.1680327868852459,6230,0.9808796046113663,0.8472759684730102,0.7730222254129122,0.7649880095923262,0.7809057527539779,0.231306791305542,0.00024331524036824703
4.6415888336127784e-05,0.1909176847004072,0.19098712446351931,0.1912568306010929,5251,0.9818046924254707,0.8629169495701775,0.786066171873425,0.7896039603960396,0.7935323383084578,0.23674315214157104,0.000455241824965924
6.81292069057961e-05,0.1579043048283886,0.217274678111588,0.21584699453551912,4343,0.9834416373952986,0.8789785503184361,0.8067186504100109,0.8268733850129198,0.8132147395171537,0.24457310140132904,0.002943238476291299
9.999999999999991e-05,0.12409104130308318,0.2548283261802575,0.2540983606557377,3413,0.9867482887507881,0.8974432049337927,0.820692314424796,0.8363171355498721,0.8268015170670038,0.25524812936782837,0.0015103686600923538
0.00014677992676220676,0.09318644560791157,0.30364806866952787,0.305327868852459,2563,0.9896959155183283,0.8923881943841675,0.8217980095167636,0.8384615384615385,0.8278481012658229,0.27062270045280457,0.0006752322660759091
0.0002154434690031884,0.0662085514834206,0.35890557939914164,0.35860655737704916,1821,0.986684229487526,0.8843093825696865,0.8202227396811809,0.8086124401913876,0.8264058679706601,0.29230600595474243,0.0026587441097944975
0.00031622776601683783,0.04552065154159395,0.421137339055794,0.4217896174863388,1252,0.9833282671350085,0.8598252157137085,0.800948422068702,0.7961165048543689,0.8078817733990147,0.32281970977783203,0.0004531199228949845
0.00046415888336127757,0.032322571262361835,0.4892703862660944,0.4883879781420765,889,0.9841331171755382,0.8392437407963543,0.7917341252584261,0.7931034482758621,0.7990074441687344,0.3643643856048584,0.0003459463478066027
0.0006812920690579611,0.02297847585805701,0.5549892703862661,0.555327868852459,632,0.9935634513194632,0.9000895103642418,0.8244198906204142,0.841025641025641,0.830379746835443,0.4190487563610077,0.00022328770137391984
0.0009999999999999994,0.01697934845840605,0.6105150214592274,0.60724043715847,467,0.9937681257317842,0.9139285527720806,0.8569844712114555,0.8842105263157894,0.8615384615384616,0.4879322052001953,0.00012270742445252836
0.0014677992676220694,0.013089005235602094,0.6437768240343348,0.6444672131147542,360,0.994499234441142,0.9178243142909897,0.8602314309714206,0.9065934065934066,0.8638743455497382,0.5689375996589661,3.646112963906489e-05
0.0021544346900318825,0.010798429319371727,0.6829399141630901,0.6857923497267759,297,0.9916851301450059,0.8988976976593606,0.8501077085828079,0.9025069637883009,0.8537549407114624,0.5927731394767761,0.0007648413302376866
0.003162277660168379,0.006653577661431064,0.744098712446352,0.7479508196721312,183,0.9906493740430514,0.8982218764558548,0.8438888716374874,0.9036827195467422,0.8472775564409031,0.6019450426101685,0.0008178474381566048
0.004641588833612776,0.004508435136707388,0.802038626609442,0.8029371584699454,124,0.9897919481221292,0.8953384827181229,0.8506547780788986,0.9119318181818182,0.8537234042553191,0.6114683747291565,0.0003970058460254222
0.006812920690579607,0.002763234438627109,0.9206008583690988,0.9204234972677596,76,0.9879748716563092,0.8894166738657694,0.836879425642249,0.8977272727272727,0.8404255319148937,0.6219460368156433,0.0003505947533994913
0.009999999999999995,0.0018906340895869691,0.9546673819742489,0.9532103825136612,52,0.9805779969377646,0.8724773328099682,0.826535331550019,0.8933717579250721,0.8299866131191432,0.6338510513305664,0.0005112275248393416
0.014677992676220683,0.0013089005235602095,0.9589592274678111,0.9590163934426229,36,0.9761926956678376,0.8644922045400643,0.8216793509738096,0.8947368421052632,0.8247978436657682,0.6470405459403992,0.0003897383576259017
0.02154434690031883,0.0008362420011634672,0.9640557939914163,0.9651639344262295,23,0.9707094929298388,0.8410535660713025,0.7863913587269664,0.8704819277108434,0.7896174863387979,0.6606205701828003,0.0009344499558210373
0.0316227766016838,0.0005453752181500873,0.953862660944206,0.9521857923497268,15,0.9537949202918131,0.7639796527277533,0.725350757198345,0.8128834355828221,0.7300275482093663,0.6737066507339478,0.00034414735273458064
0.046415888336127774,0.0002545084351367074,0.9404506437768241,0.9453551912568307,7,0.9455475997478159,0.6492515833881023,0.5743340208618771,0.7121771217712177,0.5752608047690014,0.6847386956214905,0.00026915775379166007
0.06812920690579607,0.00014543339150668993,0.947156652360515,0.9487704918032787,4,0.9349193911555436,0.595783020553312,0.4978562597920148,0.6530612244897959,0.4961240310077519,0.6921343207359314,0.00025534280575811863
0.0999999999999999,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.14677992676220672,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.21544346900318834,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.3162277660168378,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.4641588833612774,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.6812920690579604,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
1.0,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
