,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.4270287958115183,0.2391304347826087,0.24324324324324326,11745,0.999383576675316,0.9336964406908778,0.3869717817366389,0.15757575757575756,0.2708333333333333,0.28332847356796265,0.7320766448974609
1.4677992676220687e-05,0.4294648051192554,0.2391304347826087,0.24324324324324326,11812,0.9995320346488001,0.9353166480469267,0.42198430819297233,0.18,0.3050847457627119,0.43902018666267395,2.3823638912290335e-05
2.1544346900318816e-05,0.4024869109947644,0.2608695652173913,0.2702702702702703,11070,0.9994126228005629,0.9339491716540896,0.4454414296970553,0.208,0.3421052631578947,0.4495953917503357,1.7005973859340884e-05
3.16227766016838e-05,0.37801774287376383,0.2898550724637681,0.2882882882882883,10397,0.9996837199695338,0.9539322722193091,0.4912234199561739,0.2524271844660194,0.39999999999999997,0.46046164631843567,0.002073833951726556
4.6415888336127784e-05,0.29922920302501455,0.36231884057971014,0.36936936936936937,8230,0.9998579967210152,0.962198048690621,0.615486520139574,0.38028169014084506,0.5510204081632654,0.2226419299840927,0.0007942444062791765
6.81292069057961e-05,0.31929901105293773,0.34057971014492755,0.35135135135135137,8782,0.9993093476885738,0.9494443617518987,0.5843205859317636,0.3561643835616438,0.52,0.48326200246810913,0.0032704633194953203
9.999999999999991e-05,0.2859220477021524,0.37681159420289856,0.38738738738738737,7864,0.9997127660947807,0.9547050911139155,0.6799927821777563,0.48148148148148145,0.6419753086419752,0.49544060230255127,0.003303584875538945
0.00014677992676220676,0.25309045956951715,0.41304347826086957,0.42342342342342343,6961,0.9998709061100138,0.9634741310143126,0.7808627684881175,0.6341463414634146,0.7647058823529412,0.5081219673156738,1.4330501471704338e-05
0.0002154434690031884,0.21909540430482838,0.45652173913043476,0.46846846846846846,6026,0.9997385848727779,0.9555156168154383,0.8842503637547054,0.8125,0.8813559322033898,0.521216869354248,0.0016843528719618917
0.00031622776601683783,0.18121000581733565,0.5,0.5045045045045045,4984,0.9999096342770097,0.9687785281732887,0.8842503637547054,0.8125,0.8813559322033898,0.5343185663223267,0.0016896543093025684
0.00046415888336127757,0.14121582315299594,0.5652173913043478,0.5765765765765766,3884,0.9999289983605075,0.9727758181461884,0.9133356003914932,0.8666666666666667,0.912280701754386,0.5470077991485596,0.0031467871740460396
0.0006812920690579611,0.10485747527632344,0.6376811594202898,0.6486486486486487,2884,0.9999386804022565,0.9753281269484972,0.9289929115288594,0.896551724137931,0.9285714285714286,0.5590390563011169,1.7436141206417233e-05
0.0009999999999999994,0.0725349040139616,0.7028985507246377,0.7207207207207207,1995,0.9999386804022565,0.9734886222841719,0.945480916049775,0.9285714285714286,0.9454545454545454,0.5705854296684265,0.0007644981378689408
0.0014677992676220694,0.046829552065154156,0.7753623188405797,0.7837837837837838,1288,0.9999451350967559,0.9737465271117889,0.9628758245872223,0.9629629629629629,0.9629629629629629,0.5813989639282227,0.0006635047029703856
0.0021544346900318825,0.027777777777777776,0.8442028985507246,0.8468468468468469,764,0.9999451350967559,0.9737465271117889,0.945480916049775,0.9285714285714286,0.9454545454545454,0.5915403366088867,0.0007878587930463254
0.003162277660168379,0.015852239674229204,0.9057971014492754,0.9099099099099099,436,0.9999419077495062,0.9680898430012761,0.9628758245872223,0.9629629629629629,0.9629629629629629,0.6013717651367188,0.0007032125140540302
0.004641588833612776,0.009344095404304828,0.9565217391304348,0.954954954954955,257,0.9999419077495062,0.9680898430012761,0.9819377210367373,0.9642857142857143,0.9818181818181818,0.6115152835845947,0.0006403273437172174
0.006812920690579607,0.005308318789994182,0.9782608695652174,0.972972972972973,146,0.999943521423131,0.969941694853128,0.9819377210367373,0.9642857142857143,0.9818181818181818,0.6222550868988037,0.0006246630800887942
0.009999999999999995,0.0031268179173938337,0.9855072463768116,0.990990990990991,86,0.9999774085692524,0.9893420475868141,0.9819377210367373,0.9642857142857143,0.9818181818181818,0.6336708068847656,0.0006277462816797197
0.014677992676220683,0.002036067481093659,0.9855072463768116,0.990990990990991,56,0.9999370667286317,0.9698774896216588,0.9628758245872223,0.9629629629629629,0.9629629629629629,0.6457144618034363,0.0006477615679614246
