,Lambda,Feature_no,Odds_ratio,P-value
0,0.014677992676220709,17,736.0446428571429,3.226094667488239e-08
0,0.010000000000000004,27,429.203125,1.3846697027339133e-07
0,0.004641588833612781,42,412.85714285714283,1.537519543142362e-09
0,0.003162277660168382,51,497.2282608695652,8.208448498697193e-12
0,0.0021544346900318843,70,514.29375,9.980576006275724e-14
0,0.0014677992676220694,87,406.10370370370373,3.8337358392280793e-13
0,0.0006812920690579617,181,714.7936046511628,1.0299304434799488e-18
0,0.00046415888336127795,271,467.7080152671756,4.142914845989395e-17
