,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.3516215823152996,0.09732713538640325,0.09812568908489526,9671,0.9656882291978098,0.8650817377784754,0.766410984560426,0.7334963325183375,0.7797270955165692,0.31427934765815735,0.00017463900439906865
1.4677992676220687e-05,0.31057300756253636,0.10894828588030216,0.11006982726938624,8542,0.9641290512050216,0.8677784950254305,0.7510684550623361,0.7049180327868853,0.7644444444444445,0.3231480121612549,9.181644418276846e-05
2.1544346900318854e-05,0.3547847585805701,0.09674607786170832,0.09739066519661889,9758,0.961684466573759,0.8610095505900676,0.7517668270722988,0.7083825265643447,0.7653061224489797,0.39393845200538635,7.232285861391574e-05
3.16227766016838e-05,0.24116492146596857,0.13625798954096455,0.137449467107681,6633,0.965319530475173,0.8703069486545686,0.7772003306557411,0.7438725490196079,0.789850357839948,0.35901010036468506,0.002330254064872861
4.6415888336127784e-05,0.1909540430482839,0.15470656595002905,0.15582506431459023,5252,0.9627083970056194,0.8669824290533745,0.7819592546122754,0.764404609475032,0.7949400798934753,0.37030357122421265,8.041266119107604e-05
6.81292069057961e-05,0.2670157068062827,0.1279779198140616,0.12862918044836458,7344,0.9582794544145851,0.8553311404486635,0.7738776643372502,0.7538071065989848,0.7872763419483101,0.41377800703048706,6.0389607824618e-05
9.999999999999991e-05,0.112565445026178,0.2126670540383498,0.21352443954428518,3096,0.9600628943601168,0.8431300197668945,0.774816356990705,0.7481296758104738,0.7879185817465527,0.40950867533683777,0.011420287191867828
0.00014677992676220703,0.19357184409540432,0.16240557815223708,0.1635428151414921,5324,0.961655517626275,0.8672049019429724,0.7928918172358157,0.7877984084880637,0.8054237288135594,0.42838937044143677,0.00899471715092659
0.0002154434690031884,0.16204915648632925,0.1850668216153399,0.18632855567805953,4457,0.9618723883583841,0.8614643844033429,0.7985446657455042,0.8046448087431693,0.8107364074328974,0.43631136417388916,6.320285319816321e-05
0.00031622776601683783,0.1290721349621873,0.21353864032539221,0.21425946343256155,3550,0.9597783323656993,0.8495921166855926,0.7911552599396543,0.7898259705488622,0.8038147138964578,0.4422239363193512,6.721737736370414e-05
0.00046415888336127795,0.09965823152995928,0.24520627542126672,0.2462330025725836,2741,0.9520949121424083,0.7965150279240129,0.7492589368510226,0.734955185659411,0.7643142476697737,0.451790452003479,7.315439870581031e-05
0.0006812920690579617,0.07344386271087842,0.29038349796629864,0.2921719955898567,2020,0.9557676096755513,0.8452097139068606,0.7142799869627747,0.6745005875440658,0.7302798982188295,0.4599544107913971,6.693287286907434e-05
0.0010000000000000002,0.054901105293775454,0.3294596165020337,0.33149577361264243,1510,0.9634728339997134,0.8707218036446529,0.7846354731669534,0.8030942334739803,0.797486033519553,0.46979236602783203,6.960291648283601e-05
0.0014677992676220694,0.037994473531122744,0.37943056362579897,0.37963983829474457,1045,0.9753087651623192,0.9011019534147371,0.8407261506300517,0.8990683229813664,0.8483516483516482,0.4798099398612976,7.038665353320539e-05
0.0021544346900318843,0.02617801047120419,0.43506682161533994,0.4351341418596104,720,0.9786520606291973,0.911572246670426,0.8540451290734662,0.9333333333333333,0.8592814371257484,0.491240918636322,8.037251245696098e-05
0.003162277660168382,0.018360965677719606,0.49012202208018596,0.49173098125689085,505,0.9788889492505242,0.9199660930265281,0.8681794536956814,0.9523809523809523,0.8721804511278196,0.5034600496292114,8.396962948609143e-05
0.004641588833612781,0.012107329842931938,0.584253341080767,0.5883866225652333,333,0.9791322435964004,0.9175883863112542,0.8552491893682075,0.9421487603305785,0.8597285067873303,0.5174728035926819,7.641605770913884e-05
0.006812920690579613,0.007962478184991274,0.6342242882045322,0.6383682469680264,219,0.9786866761791675,0.9110377112125786,0.8517566644547989,0.9447236180904522,0.8558421851289834,0.5333971977233887,7.027053652564064e-05
0.010000000000000004,0.0041084933100639905,0.7051133062173155,0.7056229327453142,113,0.9742839724213848,0.906128441390229,0.8524067560615455,0.9493243243243243,0.856054836252856,0.5537428855895996,4.992125468561426e-05
0.014677992676220709,0.0019269924374636417,0.7507263219058686,0.7467842704887909,53,0.9671074667465904,0.8912671147894586,0.847846752481631,0.9598603839441536,0.8500772797527048,0.5786315202713013,3.0214059734134935e-05
0.02154434690031885,0.0010907504363001745,0.8169668797210924,0.8177140757074606,30,0.9632666189440189,0.8801320930751425,0.8113659607357782,0.9432234432234432,0.8129439621152328,0.607277512550354,0.0004101494560018182
0.0316227766016838,0.0006544502617801048,0.8207437536316096,0.8199191473722895,18,0.9587988724446548,0.8768845612053765,0.806043300623037,0.9442379182156134,0.806989674344718,0.6297643184661865,0.0003502689360175282
0.04641588833612786,0.00029086678301337986,0.9023823358512493,0.9011392870268283,8,0.9471831996569487,0.86280102330689,0.7894815711527857,0.9354838709677419,0.7900641025641026,0.649807333946228,0.0002703492355067283
0.0681292069057962,0.00018179173938336242,0.9683323649041256,0.9680264608599779,5,0.9397903775915928,0.842713555813715,0.7862761523750578,0.9488188976377953,0.7843775427176567,0.6681413650512695,0.0008513688808307052
0.10000000000000002,0.00010907504363001745,0.9683323649041256,0.9680264608599779,3,0.8914564757502058,0.7834556034400806,0.7887405628058479,0.9580838323353293,0.7855973813420621,0.6832124590873718,0.00011615079711191356
