,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.3327152414194299,0.11166666666666666,0.11131597142198664,9151,0.9788870734279385,0.9038209738177314,0.7981717656520356,0.7562550443906376,0.8147826086956521,0.21772454679012299,0.0008076031808741391
1.4677992676220687e-05,0.2999927283304247,0.12407407407407407,0.12399170315740954,8251,0.9789061497226729,0.905253603254738,0.805452660998262,0.7691043549712407,0.8217734855136084,0.2212458997964859,0.0005533229559659958
2.1544346900318854e-05,0.26588859802210585,0.13944444444444445,0.13943304908965198,7313,0.9799212934521957,0.9113675580533283,0.8131218670311452,0.7835570469798657,0.8291167332445628,0.22668948769569397,0.0007663514697924256
3.16227766016838e-05,0.23113001745200698,0.15814814814814815,0.157640009218714,6357,0.9825741500323821,0.9175140495759833,0.8142951290048576,0.7904599659284497,0.8304250559284115,0.23410949110984802,0.00045780010987073183
4.6415888336127784e-05,0.2538539848749273,0.14814814814814814,0.14772989168011064,6982,0.9815717813780663,0.9080825804882396,0.8147182514265219,0.7944969905417025,0.8309352517985611,0.41015201807022095,7.107551209628582e-05
6.81292069057961e-05,0.1658304246655032,0.20796296296296296,0.2083429361604056,4561,0.9845532508725247,0.9193582328437819,0.8310712529889605,0.8252688172043011,0.846118511713367,0.25942009687423706,0.000609295500908047
9.999999999999991e-05,0.13579842931937172,0.2401851851851852,0.23922562802489053,3735,0.9855136257830022,0.9128502681808296,0.8262004603275429,0.8245931283905967,0.8417166589755423,0.2798008322715759,0.000727805367205292
0.00014677992676220703,0.10700261780104713,0.2761111111111111,0.2744872090343397,2943,0.9849475518424204,0.9086608993895791,0.8310350571730105,0.8348623853211009,0.8461180846118085,0.30723321437835693,0.0008539528935216367
0.0002154434690031884,0.08220622454915649,0.332037037037037,0.33118230006914035,2261,0.9821516230517254,0.8916919218106412,0.8266061858038648,0.8209489704565801,0.8420569329660238,0.34362801909446716,0.0003699170483741909
0.00031622776601683783,0.06100930773705643,0.3897222222222222,0.38753168932933857,1678,0.9726127851398944,0.8585324186842034,0.8087396207929538,0.8019538188277087,0.8257887517146776,0.3913097679615021,0.00029601072310470045
0.00046415888336127795,0.04712041884816754,0.437037037037037,0.436275639548283,1296,0.9876207794884774,0.9272505301871807,0.8446238008488745,0.8599810785241249,0.858356940509915,0.45055654644966125,0.000216151776839979
0.0006812920690579617,0.04064863292611984,0.4588888888888889,0.45943765844664675,1118,0.9890559038154229,0.9372210456304839,0.8661335343818353,0.8896418199419167,0.8777459407831901,0.5004419088363647,0.00020341010531410575
0.0010000000000000002,0.028504944735311226,0.5302777777777777,0.530421756165015,784,0.9903431652786577,0.9387861015793917,0.8579651292673177,0.8888888888888888,0.8700673724735323,0.5130495429039001,0.0007795741548761725
0.0014677992676220694,0.018542757417102967,0.6203703703703703,0.6218022585849274,510,0.9905361724959709,0.9404891898953605,0.863856190940948,0.9036144578313253,0.8750607681088965,0.5248627662658691,0.0007226806483231485
0.0021544346900318843,0.01199825479930192,0.6809259259259259,0.6828762387646923,330,0.9905045800802569,0.9382082758256476,0.8623633761653677,0.9066937119675457,0.8734733756717147,0.5372176170349121,0.0006739914533682168
0.003162277660168382,0.007744328097731239,0.7196296296296296,0.7181378197741415,213,0.989461253499011,0.934451475989231,0.8536050289787781,0.9060887512899897,0.8650246305418718,0.550651490688324,0.0006257013883441687
0.004641588833612781,0.00512652705061082,0.7896296296296297,0.7895828531919797,141,0.9875067533104492,0.9227705577709776,0.8419427559967481,0.8931140801644398,0.8544739429695182,0.5654701590538025,0.0005443988484330475
0.006812920690579613,0.003308609656777196,0.8046296296296296,0.8075593454713067,91,0.9861852235711532,0.9175343176958547,0.8362782580250284,0.895397489539749,0.8487853247397124,0.5824815630912781,0.000608285772614181
0.010000000000000004,0.002617801047120419,0.8472222222222222,0.8491587923484674,72,0.9847198015996292,0.9109247137855278,0.8262387907655897,0.8834547346514048,0.8397626112759644,0.6019617319107056,0.0005388798890635371
0.014677992676220709,0.0018906340895869691,0.9200925925925926,0.9215256971652455,52,0.980134758053455,0.890966862161652,0.802324950306822,0.8879023307436182,0.8154943934760448,0.6227735877037048,7.954905413498636e-06
0.02154434690031885,0.0013452588714368819,0.9340740740740741,0.9373127448720904,37,0.9753177778378168,0.8666385715930717,0.769369473650413,0.8639455782312925,0.7843540916109109,0.643906831741333,0.00029166231979615986
0.0316227766016838,0.0008362420011634672,0.9340740740740741,0.9373127448720904,23,0.9625807689024285,0.8453796731512091,0.7604970362576632,0.8669778296382731,0.7747653806047967,0.6631592512130737,0.0002839677908923477
0.04641588833612786,0.0003999418266433973,0.9646296296296296,0.9651993546900207,11,0.898312559305913,0.466336756832828,0.3454119026155009,0.5807860262008734,0.35023041474654376,0.6782585978507996,0.00032473765895701945
0.0681292069057962,0.00029086678301337986,0.9648148148148148,0.9660059921640931,8,0.8726714296405396,0.40045648368132164,0.29275189718919337,0.5882352941176471,0.2745664739884393,0.6899632811546326,0.00029548921156674623
0.10000000000000002,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
