,names,scores,logfoldchanges,pvals,pvals_adj
0,CCL5,27.865747,9.799264,6.942315911059028e-171,1.18081851331203e-166
1,NKG7,26.485231,9.064341,1.4341062855741895e-154,1.2196356905665694e-150
2,KLRB1,25.40451,8.722267,2.248471235253101e-142,1.2748082413473332e-138
3,GNLY,23.801079,8.841344,3.2549530914901654e-125,1.3840874283289055e-121
4,TRDC,22.995537,9.3385105,5.1660810120681544e-117,1.7573974386853448e-113
5,B2M,21.047888,0.8708538,2.3909682295260155e-98,6.777996436001333e-95
6,IL32,21.030703,5.714789,3.4352380263906273e-98,8.347137655839739e-95
7,CST7,20.93379,7.070524,2.6367640152695174e-97,5.606089891964903e-94
8,DUSP2,20.000458,6.6181316,5.456982592962399e-89,1.0313090769299717e-85
9,GZMA,18.041143,6.238923,9.260692742725338e-73,1.575151228610153e-69
10,HLA-C,17.953608,1.896322,4.4972499466326646e-72,6.953974940206818e-69
11,KLRD1,17.876583,6.6231008,1.7950397128046485e-71,2.544319206257855e-68
12,TRGC1,17.278267,8.227084,6.857890025578205e-67,8.97275780346613e-64
13,HLA-B,16.831709,1.1027868,1.4291802266511052e-63,1.736351891079189e-60
14,S100B,16.394009,5.879163,2.1105863492868805e-60,2.3932642143347032e-57
15,LYAR,16.245745,5.0449357,2.3941866334360487e-59,2.5451700280071092e-56
16,KLRG1,15.607592,6.0158825,6.4631260347268754e-55,6.466547689686437e-52
17,TRGC2,15.058487,5.8367515,3.036556392470876e-51,2.8693770933076187e-48
18,HCST,14.777892,3.0829494,2.0343395043573634e-49,1.8211621384007575e-46
19,CTSW,14.69967,4.4248095,6.477441351283232e-49,5.508739997198825e-46
20,ZFP36L2,13.512268,2.4437916,1.3237996574479266e-41,1.023477653342354e-38
21,MALAT1,13.227253,0.7215741,6.1079086849355634e-40,4.328725784252874e-37
22,CD3D,13.081715,3.6417575,4.1888086495974626e-39,2.7402863969616628e-36
23,GZMM,13.0096035,4.033703,1.0790086487283958e-38,6.797354854156032e-36
