,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.189608784176847,0.22661290322580646,0.2620873370754448,5215,1.0,1.0,1.0,1.0,1.0,0.04566843807697296,0.0002657453587744385
1.4677992676220687e-05,0.15677719604421175,0.26542338709677415,0.2973836932737133,4312,1.0,1.0,1.0,1.0,1.0,0.04874517768621445,0.0002921901468653232
2.1544346900318854e-05,0.147978475858057,0.2775201612903226,0.31175910950432884,4070,1.0,1.0,1.0,1.0,1.0,0.055518150329589844,7.544791151303798e-05
3.16227766016838e-05,0.12125509016870273,0.32137096774193546,0.35208828845970885,3335,0.9999274070789127,0.9993966664709739,0.9959177824973133,0.9963702359346642,0.9962697852606109,0.05967382714152336,0.00012118229642510414
4.6415888336127784e-05,0.09158667830133799,0.3868951612903226,0.4074969080011417,2519,0.9994866744823396,0.9950690400747547,0.9690619057324552,0.9696848022485445,0.9717332260335982,0.06658303737640381,0.00014974368968978524
6.81292069057961e-05,0.06835369400814427,0.4561491935483871,0.47123013985348683,1880,0.9976203769629973,0.9779260076679375,0.9233745021422846,0.933916226108174,0.9299453330633731,0.0706639438867569,0.0002528378972783685
9.999999999999991e-05,0.05097440372309482,0.5274193548387096,0.5288364570450004,1402,0.9958748438655664,0.9617029242586963,0.8918290839199272,0.9080671580671581,0.9010564811052417,0.07623729109764099,0.00017874572949949652
0.00014677992676220703,0.048829261198371145,0.558266129032258,0.5598515840547997,1343,0.995003487130226,0.9537774845652944,0.8769452558416472,0.9013938007073019,0.8872734718951572,0.08165846765041351,0.00017876102356240153
0.0002154434690031884,0.03664921465968586,0.6181451612903226,0.6115117495956617,1008,0.9936052821775037,0.9406257979963368,0.8585622019541038,0.883672621520565,0.8704726826273788,0.0880274847149849,0.00015965598868206143
0.00031622776601683783,0.025123618382780686,0.730241935483871,0.6840262582056893,691,0.9922778747916928,0.928558550065441,0.8420586513487512,0.8687876897483885,0.8553587880028662,0.09314560890197754,0.0004968402208760381
0.00046415888336127795,0.018506399069226295,0.7957661290322581,0.7343544857768053,509,0.9908172697726806,0.9160320205759604,0.826832782572707,0.8588531821045998,0.8412714741281762,0.09994432330131531,0.00031953310826793313
0.0006812920690579617,0.013379872018615475,0.8598790322580645,0.8097897440776329,368,0.9890829269490335,0.8990965887981598,0.8054515461978026,0.8414711477488903,0.8215870395212052,0.10683546960353851,0.00029822843498550355
0.0010000000000000002,0.007235311227457825,0.9213709677419355,0.8415945200266388,199,0.9871632214791877,0.8784820303173206,0.7824581847938991,0.823140848071596,0.8003729410545946,0.11485187709331512,0.0013180992100387812
0.0014677992676220694,0.005381035485747527,0.9283266129032257,0.8527162020740177,148,0.9863400285722177,0.8700131424552964,0.7757363955187428,0.8180846515604959,0.7941481635194023,0.12482306361198425,0.00021000408742111176
0.0021544346900318843,0.0032722513089005235,0.9473790322580645,0.8659594710303491,90,0.9840034249833508,0.8515457671251054,0.7561901018135951,0.8056882327399044,0.775872883127744,0.1361583173274994,0.0017147051403298974
0.003162277660168382,0.0020724258289703318,0.9461693548387097,0.8296831890400532,57,0.9811037208331673,0.8335464719020882,0.7357379575275329,0.7959910913140312,0.7564021164021164,0.14981025457382202,0.0014510996406897902
0.004641588833612781,0.0019269924374636417,0.9594758064516129,0.8907430311102654,53,0.979886869669563,0.8255701744406663,0.7278972464076492,0.7888517279821627,0.7491794600317627,0.16665595769882202,0.00021547693177126348
0.006812920690579613,0.0013089005235602095,0.9590725806451612,0.8349348301779088,36,0.9777726559886571,0.8089340102078869,0.7128695150571224,0.7791327913279132,0.7349808265871324,0.18599329888820648,0.004637985955923796
0.010000000000000004,0.0009453170447934846,0.9553427419354839,0.7808771762915041,26,0.9756663372626526,0.7948886719159708,0.6981287675791508,0.7735892691951897,0.7205945713054718,0.2076655924320221,0.00010146263230126351
0.014677992676220709,0.0006908086096567772,0.9768145161290323,0.8296831890400532,19,0.9673056337293341,0.7392069954895593,0.6427203132235613,0.743608835939439,0.666592501946824,0.2302875518798828,0.006844384595751762
0.02154434690031885,0.0003999418266433973,0.9949596774193549,0.9951859956236324,11,0.9358393357496448,0.5880219587336186,0.48746331697002143,0.6577934573444516,0.5077989601386482,0.25190770626068115,0.00038165133446455
0.0316227766016838,0.00029086678301337986,0.9973790322580645,0.997107791837123,8,0.929485017232331,0.5759812636910165,0.47810575211715417,0.661502189289323,0.4953966452263842,0.2741178870201111,0.0020991265773773193
0.04641588833612786,0.00018179173938336242,0.9949596774193549,0.9951859956236324,5,0.8956078424753178,0.42334782278989824,0.2833659219900167,0.5751854349291976,0.26478348595374823,0.29533305764198303,0.00033708749106153846
0.0681292069057962,0.0002181500872600349,0.9998991935483871,0.9996099324517173,6,0.8622167368440435,0.31752393170539384,0.12553212173452805,0.4359861591695502,0.09100758396533044,0.31674209237098694,0.00016070481797214597
0.10000000000000002,0.00014543339150668993,0.9998991935483871,0.9996575016649225,4,0.7927872873579445,0.21504858876701333,0.020965945565753825,0.17374517374517376,0.017244682889442423,0.33569979667663574,0.00024863213184289634
