,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.17052065154159396,0.47419354838709676,0.2646322521699406,4690,1.0,1.0,1.0,1.0,1.0,0.009112393483519554,0.00039546331390738487
1.4677992676220687e-05,0.1342713787085515,0.5555555555555556,0.30693467336683417,3693,1.0,1.0,1.0,1.0,1.0,0.00979641079902649,0.0008508962928317487
2.1544346900318854e-05,0.13605293775450844,0.5510752688172043,0.3068067610781179,3742,1.0,1.0,1.0,1.0,1.0,0.01231367513537407,0.0002474849170539528
3.16227766016838e-05,0.08031559045956951,0.6799283154121863,0.3832983097304705,2209,1.0,1.0,1.0,1.0,1.0,0.012848824262619019,0.005281565245240927
4.6415888336127784e-05,0.0726803374054683,0.7397849462365591,0.42912745545911374,1999,1.0,1.0,1.0,1.0,1.0,0.014377906918525696,0.0003051546518690884
6.81292069057961e-05,0.06522687609075044,0.7706093189964157,0.45519415258108725,1794,1.0,1.0,1.0,1.0,1.0,0.016555584967136383,0.0008059059618972242
9.999999999999991e-05,0.046284176847004074,0.8473118279569892,0.5249703060758337,1273,1.0,1.0,1.0,1.0,1.0,0.01855982095003128,0.0005882731638848782
0.00014677992676220703,0.028614019778941246,0.910394265232975,0.5954682503426222,787,0.9999921864126761,0.9998611478695847,0.9977398232609774,0.9978494623655914,0.9978494623655914,0.020493747666478157,0.0008845842094160616
0.0002154434690031884,0.015234147760325771,0.9598566308243728,0.6698401096391046,419,0.999675470870154,0.9937573206729241,0.9636801365645026,0.9645796064400716,0.96544315129812,0.02216002158820629,0.00024206026864703745
0.00031622776601683783,0.009271378708551483,0.9885304659498207,0.7317679305619004,255,0.9994522236467446,0.9897165786074246,0.9507382731960906,0.9514285714285714,0.9531305903398927,0.024446552619338036,0.0005776379257440567
0.00046415888336127795,0.003963059918557301,0.985663082437276,0.5661397898583829,109,0.9990781669835002,0.9811657497971841,0.9298536098504753,0.9292821606254442,0.9332619557458959,0.02694065123796463,0.00238299579359591
0.0006812920690579617,0.003017742873763816,0.9931899641577061,0.6651987208771128,83,0.9989464952655097,0.9789910864873659,0.9273599027581502,0.9252832861189801,0.9308870680441752,0.029976222664117813,0.0025054907891899347
0.0010000000000000002,0.002399650959860384,0.9942652329749104,0.5930470534490635,66,0.9988961686896523,0.9777097393057,0.9243027203149375,0.9209318743381575,0.9279743908945403,0.03378470987081528,0.002133357571437955
0.0014677992676220694,0.0018906340895869691,0.9980286738351254,0.7100685244403837,52,0.9987879901298607,0.9756212344448805,0.923503279926235,0.9229403409090909,0.9272208348198359,0.03839685022830963,0.0020122674759477377
0.0021544346900318843,0.0015270506108202443,0.9989247311827957,0.7179442667884879,42,0.9986739169945524,0.9726356144835604,0.9137996826947612,0.91133874955846,0.9179861234655754,0.044049039483070374,0.0018587568774819374
0.003162277660168382,0.0013816172193135544,0.9991039426523297,0.9290634993147555,38,0.9986847040677483,0.9721466006922911,0.9161064444864968,0.9128747795414462,0.9201777777777778,0.050715554505586624,0.009394416585564613
0.004641588833612781,0.0006544502617801048,0.9996415770609319,0.860666971219735,18,0.9971136556028759,0.9257163510533566,0.8800576551059345,0.8735191637630662,0.8858657243816255,0.05836839601397514,0.0019407327054068446
0.006812920690579613,0.0005090168702734148,0.9996415770609319,0.8610963910461398,14,0.9969184534598703,0.9209242967307409,0.8776726924749276,0.873555166374781,0.8836138175376439,0.0685209184885025,0.0013549035647884011
0.010000000000000004,0.0003999418266433973,0.9996415770609319,0.7256098675194153,11,0.9966933985666357,0.9126712280223186,0.8732947727906264,0.8688352570828961,0.8794476898566119,0.0817243680357933,0.0008158794371411204
0.014677992676220709,0.00036358347876672484,0.9996415770609319,0.6412973960712653,10,0.9967068905950409,0.9137542056054124,0.8732510060806264,0.8715241112284406,0.8794175102113301,0.09884515404701233,0.0004542884125839919
0.02154434690031885,0.0002545084351367074,0.9996415770609319,0.46357240749200546,7,0.9963058629740424,0.9046647251726746,0.8666413569170369,0.8622859140160783,0.8731198018049904,0.12015955150127411,0.0005915594520047307
0.0316227766016838,0.00018179173938336242,0.9996415770609319,0.46357240749200546,5,0.9960639364957731,0.8961559091299001,0.8614896391499182,0.8581932773109243,0.8682252922422954,0.14643847942352295,0.0001899941562442109
0.04641588833612786,0.00014543339150668993,0.9996415770609319,0.4379351301964367,4,0.9960646307457784,0.8960975575350968,0.8608548626832363,0.8580441640378549,0.8676236044657097,0.17788751423358917,0.0002278934553032741
0.0681292069057962,0.00010907504363001745,0.9996415770609319,0.41229785290086796,3,0.9956386363227018,0.8846356741788879,0.860643188480328,0.8579943899018233,0.8674228996809642,0.21203190088272095,0.0002113364462275058
0.10000000000000002,0.00014543339150668993,0.999820788530466,0.9993330287802649,4,0.9929648372196597,0.8616088720278816,0.7987252060300423,0.8380878951426368,0.8075780089153046,0.24002383649349213,0.00029279940645210445
