,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.18550029086678302,0.4042515811665495,0.23618228964616045,5102,1.0,1.0,1.0,1.0,1.0,0.013340131379663944,0.00033748376881703734
1.4677992676220687e-05,0.17684700407213497,0.4159639259779808,0.24228719603078996,4864,1.0,1.0,1.0,1.0,1.0,0.016902923583984375,0.015768760815262794
2.1544346900318854e-05,0.13398051192553811,0.49566643241977043,0.2877677277089246,3685,1.0,1.0,1.0,1.0,1.0,0.019553709775209427,0.0004760752199217677
3.16227766016838e-05,0.12641797556719023,0.5132349496369173,0.3035506462216959,3477,1.0,1.0,1.0,1.0,1.0,0.02161487191915512,0.0003601177886594087
4.6415888336127784e-05,0.1160194880744619,0.5391192316701804,0.32505053392408684,3191,1.0,1.0,1.0,1.0,1.0,0.026020044460892677,0.0001788297522580251
6.81292069057961e-05,0.08351512507271669,0.6331693605059733,0.3864875349653919,2297,1.0,1.0,1.0,1.0,1.0,0.027153782546520233,0.0002761954383458942
9.999999999999991e-05,0.06010034904013962,0.7159756383227922,0.4533964922310472,1653,0.9999805818568167,0.9998813276809199,0.9969100052139294,0.996028501343301,0.9973682671501258,0.029175229370594025,0.0003013405075762421
0.00014677992676220703,0.03737638161721931,0.8022370578589834,0.5471649958143618,1028,0.9997799866983805,0.998599504593155,0.9856025455371801,0.9846368715083799,0.9877408056042032,0.03149142861366272,0.00032573030330240726
0.0002154434690031884,0.025668993600930775,0.8664207074256266,0.6303162709026686,706,0.9995466557071815,0.9969106350677022,0.9780574286155209,0.9782355679702048,0.9813193228254524,0.03363340348005295,0.0006873334059491754
0.00031622776601683783,0.011052937754508435,0.886448817053174,0.6399534475365989,304,0.9991265398748964,0.9934318986804893,0.9710643403135153,0.9721898999301839,0.9753677328975018,0.036237865686416626,0.005843996535986662
0.00046415888336127795,0.008580570098894706,0.9036074022019208,0.6795638769218204,236,0.9990356428770641,0.9925516400741932,0.968201861139182,0.9692003719200372,0.97293197993233,0.039360061287879944,0.006394244730472565
0.0006812920690579617,0.004472076788830715,0.9340594987116421,0.7773036323172101,123,0.9987335950946862,0.9903070344961742,0.9635951884429121,0.9638470451911935,0.9690121155638397,0.04207887873053551,0.0004049235431011766
0.0010000000000000002,0.0031995346131471784,0.9526235652377606,0.7183882230434694,88,0.9985451936692663,0.9881999234810136,0.9599263769737484,0.9600786854894701,0.9658905704307335,0.04574963450431824,0.0005433661863207817
0.0014677992676220694,0.0024723676556137287,0.9673225579761068,0.8202727811013333,68,0.9983776213112265,0.9865130112997471,0.9571892476051126,0.9577644063874103,0.9635622817229337,0.050202637910842896,0.0026184481102973223
0.0021544346900318843,0.0017815590459569516,0.9796205200281096,0.8682442779263736,49,0.9982806119028063,0.9865287981909303,0.9548670232616087,0.9543199907717153,0.9615854012901726,0.05558473616838455,0.007565536070615053
0.003162277660168382,0.0010907504363001745,0.9806746310611385,0.7508422320681136,30,0.9980414363374766,0.9850898287270156,0.9508436807291895,0.9533858998144712,0.9581633842209533,0.06204255670309067,0.0014894068008288741
0.004641588833612781,0.0008726003490401396,0.9920356055282267,0.6832492802744146,24,0.9979493771207297,0.9845596110742098,0.9480560022568811,0.9506430309350017,0.9557924165647388,0.07066448032855988,0.0015065436018630862
0.006812920690579613,0.0007271669575334497,0.9960178027641133,0.6832492802744146,20,0.9977609374329586,0.9838302686676632,0.9437087060555382,0.9475638051044084,0.952092318452034,0.08169086277484894,0.0012641737703233957
0.010000000000000004,0.0006180919139034322,0.9976575310377137,0.8682442779263736,17,0.9976405688591917,0.9830681046760891,0.9429624003320551,0.9480232558139535,0.9514529116583033,0.09595613926649094,0.0005622393800877035
0.014677992676220709,0.0006180919139034322,0.9976575310377137,0.8682442779263736,17,0.9976405688591917,0.9830681046760891,0.9429624003320551,0.9480232558139535,0.9514529116583033,0.11436806619167328,0.0007239446858875453
0.02154434690031885,0.0005453752181500873,0.9976575310377137,0.9975090348530943,15,0.997509692487254,0.9826709866830022,0.9417592563219205,0.9464576074332172,0.950431537205505,0.1374717354774475,0.001188351190648973
0.0316227766016838,0.0003999418266433973,0.9983602717263996,0.9975090348530943,11,0.9967385315406103,0.9776196401403393,0.9250117831523581,0.9307710118082889,0.936190032603633,0.16601431369781494,0.0005333462613634765
0.04641588833612786,0.0003999418266433973,0.9983602717263996,0.9988157706678645,11,0.9962106474050547,0.9737708746958875,0.9177133328508001,0.9268264308980921,0.9299638146375627,0.20218726992607117,0.00014754687435925007
0.0681292069057962,0.0002181500872600349,0.9987116420707426,0.6832492802744146,6,0.995860245576474,0.9722442399648276,0.9115054827510736,0.919610795783621,0.9246986197658843,0.24522912502288818,0.0001936402404680848
0.10000000000000002,0.00018179173938336242,0.9990630124150855,0.6923658043571472,5,0.9955173694740752,0.9701511400919344,0.9106092195433815,0.9196936288731578,0.9239288837073739,0.2979537546634674,0.0001922848605317995
