,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.0989674229203025,0.3387537239324727,0.38645839175874513,2722,1.0,1.0,1.0,1.0,1.0,0.010889774188399315,0.0008441093377768993
1.4677992676220687e-05,0.09067771960442117,0.3666832174776564,0.4079215510310916,2494,1.0,1.0,1.0,1.0,1.0,0.0135593730956316,0.0008347967523150146
2.1544346900318854e-05,0.10925683536940081,0.3282025819265144,0.3765027015910408,3005,1.0,1.0,1.0,1.0,1.0,0.01682019606232643,0.010998550802469254
3.16227766016838e-05,0.05475567190226876,0.4766633565044687,0.518210032344308,1506,1.0,1.0,1.0,1.0,1.0,0.018063783645629883,0.0007512533920817077
4.6415888336127784e-05,0.05973676556137289,0.4716981132075472,0.5140875352889487,1643,1.0,1.0,1.0,1.0,1.0,0.02264638990163803,0.0001902732183225453
6.81292069057961e-05,0.03381326352530541,0.5966981132075472,0.6031185147792921,930,0.9999804591075588,0.9998237162769115,0.997998051454557,0.9980143956316704,0.9981382648628522,0.024704916402697563,0.009668217971920967
9.999999999999991e-05,0.03268615474112856,0.6531777557100298,0.6542150429076224,899,0.9999085384119826,0.9993659642862266,0.995460702368732,0.9960258320914058,0.9957784951576856,0.027686692774295807,0.00019414900452829897
0.00014677992676220703,0.02810500290866783,0.6968718967229395,0.6767625778226485,773,0.9997599672893815,0.9983696974443278,0.9852793130486082,0.9895052473763118,0.9863013698630136,0.03193594515323639,0.00031197877251543105
0.0002154434690031884,0.017779232111692845,0.8247269116186693,0.7719258885336624,489,0.999237320360483,0.9944421369489327,0.9684542229171158,0.9775875094434652,0.9706213276659583,0.035917170345783234,0.00033694462035782635
0.00031622776601683783,0.009598603839441536,0.8257199602780536,0.7716547946229926,264,0.9984477847581003,0.9901410051244445,0.9562151311008272,0.9664818548387096,0.9592296148074038,0.04061231017112732,0.0029980596154928207
0.00046415888336127795,0.011089296102385108,0.8962264150943396,0.8563950118720437,305,0.9985839397554565,0.990357475824746,0.9567064709226685,0.96840242669363,0.9596693386773546,0.046685636043548584,0.0005160276195965707
0.0006812920690579617,0.008253344968004653,0.9299900695134061,0.8823452427692711,227,0.9980396957309453,0.9872044711971598,0.9518437827235794,0.9643218623481782,0.9551378446115288,0.053839679807424545,0.0015492113307118416
0.0010000000000000002,0.004181210005817336,0.8989572989076465,0.8517209789294595,115,0.996874951785981,0.9821642426354098,0.9460477689663708,0.9625191228964813,0.9496855345911951,0.061909861862659454,0.0005317309405654669
0.0014677992676220694,0.0036358347876672484,0.936196623634558,0.864518481126255,100,0.9963003335096562,0.9797368510383501,0.9415563722461863,0.9626865671641791,0.9454131918119787,0.07223954051733017,0.006133685819804668
0.0021544346900318843,0.0024723676556137287,0.9131082423038729,0.8691738179370688,68,0.9953397895699313,0.9748397264463191,0.9332937480669302,0.9544870146567241,0.9377289377289377,0.08380357921123505,0.0059127770364284515
0.003162277660168382,0.0017452006980802793,0.9131082423038729,0.8691738179370688,48,0.993305480552876,0.9634527569968807,0.9140909354325935,0.9445171421093954,0.9196075933239903,0.09748128056526184,0.0026016125921159983
0.004641588833612781,0.0013452588714368819,0.8962264150943396,0.896778656495971,37,0.9913762978239207,0.9514123721063379,0.8921538790849778,0.9299363057324841,0.8989225243714726,0.11328022181987762,0.001470675109885633
0.006812920690579613,0.0010907504363001745,0.894116186693148,0.8917026567203246,30,0.9903039344923191,0.9462574829691188,0.8827531790379246,0.9231795145372099,0.8900604346148902,0.13172543048858643,0.0012055806582793593
0.010000000000000004,0.0009089586969168121,0.9299900695134061,0.9124460149195132,25,0.9859320937927932,0.9212688632085654,0.8541493504774496,0.9055934515688949,0.862862342389185,0.1523616760969162,0.0010450376430526376
0.014677992676220709,0.0005453752181500873,0.9587884806355511,0.9317965113018116,15,0.984298637638685,0.8910981580791808,0.8132098375951659,0.8722283813747228,0.8242535358826611,0.17493562400341034,0.0006553496932610869
0.02154434690031885,0.00029086678301337986,0.974428997020854,0.959691139903154,8,0.9764012486193966,0.8024855217697602,0.7276286842769484,0.8075240594925635,0.7426579053238569,0.1993420124053955,0.003966964315623045
0.0316227766016838,0.00018179173938336242,0.9771598808341608,0.9866883541795203,5,0.9703564081474363,0.7616176179507511,0.6910869806626099,0.7877862595419848,0.7065589483773792,0.22639593482017517,0.0006767002632841468
0.04641588833612786,0.00014543339150668993,0.9597815292949354,0.9626638248546375,4,0.967519091451915,0.7496726677232806,0.6779295504673722,0.7773329226978749,0.6938831615120274,0.2563973665237427,0.0009222205844707787
0.0681292069057962,0.00018179173938336242,0.9997517378351539,0.9997195580234449,5,0.8590765189599848,0.2357638317592432,0.06019152998548806,0.25,0.046804680468046804,0.28153279423713684,7.240672857733443e-05
0.10000000000000002,0.00010907504363001745,1.0,0.9999626077364593,3,0.8456070607064884,0.22081433520603994,0.04037419918492761,0.1934673366834171,0.034794396746497966,0.30075374245643616,0.0001922863448271528
