,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.3960151250727167,0.24719101123595505,0.12755546268240867,10892,1.0,1.0,1.0,1.0,1.0,0.0158569123595953,0.005401712842285633
1.4677992676220687e-05,0.3820898778359511,0.25842696629213485,0.1346254309894473,10509,1.0,1.0,1.0,1.0,1.0,0.016015786677598953,0.006378346122801304
2.1544346900318854e-05,0.36492873763816175,0.2696629213483146,0.14230487932295477,10037,1.0,1.0,1.0,1.0,1.0,0.016242390498518944,0.007968584075570107
3.16227766016838e-05,0.033049738219895285,0.8651685393258427,0.5825758367290078,909,1.0,1.0,1.0,1.0,1.0,0.002598324790596962,0.0031602068338543177
4.6415888336127784e-05,0.019233566026759744,0.9325842696629213,0.6927698255145753,529,1.0,1.0,1.0,1.0,1.0,0.0029040812514722347,0.0023908831644803286
6.81292069057961e-05,0.00894415357766143,0.9550561797752809,0.716731097412322,246,1.0,1.0,1.0,1.0,1.0,0.0034105274826288223,0.009736182168126106
9.999999999999991e-05,0.006362710878417685,0.9775280898876404,0.812889631874064,175,1.0,1.0,1.0,1.0,1.0,0.003997196909040213,0.010656068101525307
0.00014677992676220703,0.0037085514834205935,0.9887640449438202,0.9398094939574408,102,0.99997710781281,0.9915284690141182,0.9830404654514968,0.9886363636363636,0.983050847457627,0.00454344367608428,0.005798092111945152
0.0002154434690031884,0.0029450261780104713,1.0,0.9822380106571936,81,0.999683618233451,0.8452654241204428,0.772429076843156,0.7816091954022989,0.7727272727272727,0.005234560929238796,0.002327120630070567
0.00031622776601683783,0.0014179755671902268,1.0,0.9479852331696444,39,0.9992733198015071,0.7195321987768457,0.6329724859573181,0.7142857142857143,0.6289308176100629,0.005974739324301481,0.004147879779338837
0.00046415888336127795,0.001199825479930192,1.0,0.9875666074600356,33,0.9990956607761351,0.6283066296884946,0.5951615548804633,0.6865671641791045,0.5897435897435898,0.0068978858180344105,0.0038264861796051264
0.0006812920690579617,0.0007271669575334497,0.9887640449438202,0.633171385783443,20,0.998684579705313,0.546772165560227,0.4879429649739559,0.5901639344262295,0.48,0.007946114987134933,0.004537557251751423
0.0010000000000000002,0.0006180919139034322,0.9887640449438202,0.5573259499181555,17,0.9987203854339948,0.5307322331275838,0.5057115382034326,0.6166666666666667,0.4966442953020135,0.009327948093414307,0.003455192781984806
0.0014677992676220694,0.00029086678301337986,0.9887640449438202,0.633171385783443,8,0.9957471403353686,0.3959346306426514,0.3266114942514271,0.5294117647058824,0.2926829268292683,0.01070590503513813,0.003709246404469013
0.0021544346900318843,0.00018179173938336242,1.0,0.9932434785637168,5,0.9943260637921123,0.14832025217695538,0.03966329249980809,0.14285714285714285,0.020833333333333332,0.012352457270026207,0.0028031347319483757
0.003162277660168382,0.00014543339150668993,1.0,0.9942621808936718,4,0.831331343082666,0.053116407831018814,-0.0004021132995531896,0.0,0.0,0.014023976400494576,0.000208058743737638
0.004641588833612781,0.00029086678301337986,1.0,0.994209939748546,8,0.8909629471362657,0.059013133867146975,-0.00023215214828850724,0.0,0.0,0.015768563374876976,0.0009935209527611732
0.006812920690579613,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.01798146404325962,0.0005780458450317383
0.010000000000000004,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.021284732967615128,0.00024628639221191406
0.014677992676220709,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.025942444801330566,0.0005983710289001465
0.02154434690031885,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.032454218715429306,0.00036007165908813477
0.0316227766016838,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.041483793407678604,5.459785461425781e-05
0.04641588833612786,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.05390658974647522,0.009724797680974007
0.0681292069057962,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.07081504911184311,0.0006024837493896484
0.10000000000000002,3.635834787667248e-05,1.0,0.999965172569916,1,0.7792634546384463,0.012833470799470932,0.0,0.0,0.0,0.09364486485719681,0.00029903650283813477
