,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.39067044793484584,0.23684210526315788,0.13043402566200665,10745,1.0,1.0,1.0,1.0,1.0,0.01382057461887598,0.00490354560315609
1.4677992676220687e-05,0.37638161721931357,0.25,0.13722383746235137,10352,1.0,1.0,1.0,1.0,1.0,0.013985378667712212,0.0059430100955069065
2.1544346900318854e-05,0.3590023269342641,0.2631578947368421,0.14486672818120092,9874,1.0,1.0,1.0,1.0,1.0,0.014221369288861752,0.007656129077076912
3.16227766016838e-05,0.006908086096567772,1.0,0.7397499956475566,190,1.0,1.0,1.0,1.0,1.0,0.0009634946472942829,0.009089161641895771
4.6415888336127784e-05,0.004072134962187318,1.0,0.7760232594578597,112,1.0,1.0,1.0,1.0,1.0,0.0011989327613264322,0.020097211003303528
6.81292069057961e-05,0.0031631762652705063,1.0,0.8491791291631122,87,1.0,1.0,1.0,1.0,1.0,0.0015220922650769353,0.011580239981412888
9.999999999999991e-05,0.0024360093077370566,1.0,0.708351468514424,67,1.0,1.0,1.0,1.0,1.0,0.0019493114668875933,0.010501952841877937
0.00014677992676220703,0.002326934264107039,1.0,0.8594160761851704,64,1.0,1.0,1.0,1.0,1.0,0.00251232972368598,0.009159721434116364
0.0002154434690031884,0.0016724840023269343,1.0,0.6999425477463048,46,1.0,1.0,1.0,1.0,1.0,0.0032111881300807,0.006563245318830013
0.00031622776601683783,0.0015634089586969168,1.0,0.656174376294852,43,1.0,1.0,1.0,1.0,1.0,0.004166004713624716,0.007997848093509674
0.00046415888336127795,0.0009089586969168121,1.0,0.5170354637093264,25,1.0,1.0,1.0,1.0,1.0,0.0052672820165753365,0.003919882234185934
0.0006812920690579617,0.0007635253054101221,1.0,0.656174376294852,21,0.9999961057084816,0.9970923877427729,0.9604740864679325,0.9605263157894737,0.9605263157894737,0.0067372508347034454,0.00520313112065196
0.0010000000000000002,0.0006544502617801048,1.0,0.6662024060307457,18,0.9999885462014164,0.9923637063256076,0.9531529452801464,0.9726027397260274,0.9530201342281879,0.008530033752322197,0.006217409856617451
0.0014677992676220694,0.0005090168702734148,1.0,0.7069935061543551,14,0.9999660967561926,0.9846398050800861,0.9531529452801464,0.9726027397260274,0.9530201342281879,0.010522997006773949,0.002750214422121644
0.0021544346900318843,0.00036358347876672484,1.0,0.9969619944636918,10,0.9934573611730888,0.15499924356195474,0.04298549444134583,0.14285714285714285,0.024096385542168676,0.012040352448821068,0.001683059032075107
0.003162277660168382,0.00018179173938336242,1.0,0.9998955413569178,5,0.8639176481044881,0.005942028337259588,0.0,0.0,0.0,0.013227618299424648,0.0025098661426454782
0.004641588833612781,0.00018179173938336242,1.0,0.9996343947492122,5,0.8663568490508465,0.00606976281232087,0.0,0.0,0.0,0.014869697391986847,0.001687520183622837
0.006812920690579613,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.017190372571349144,1.2755393981933594e-05
0.010000000000000004,7.271669575334496e-05,1.0,0.999930360904612,2,0.8918426962791649,0.006750124104912594,0.0,0.0,0.0,0.020558468997478485,6.110934191383421e-05
0.014677992676220709,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.02521343342959881,0.00019592046737670898
0.02154434690031885,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.03176334872841835,0.000345766544342041
0.0316227766016838,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.04083457589149475,0.00033849477767944336
0.04641588833612786,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.05329354852437973,0.0005339384078979492
0.0681292069057962,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.07025538384914398,0.0005919337272644043
0.10000000000000002,3.635834787667248e-05,1.0,0.999965180452306,1,0.8804138669764996,0.0056839645313279865,0.0,0.0,0.0,0.09313294291496277,0.00026285648345947266
