,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.089586969168121,0.4637893196781273,0.3969598204744604,2464,1.0,1.0,1.0,1.0,1.0,0.0070732831954956055,0.0009603252401575446
1.4677992676220687e-05,0.10638452588714369,0.4268471104608632,0.3691761060055567,2926,1.0,1.0,1.0,1.0,1.0,0.009687626734375954,0.0007362462347373366
2.1544346900318854e-05,0.070826061663758,0.5179224579370885,0.4447442473462991,1948,1.0,1.0,1.0,1.0,1.0,0.010936870239675045,0.007874183356761932
3.16227766016838e-05,0.07497091332169867,0.5157278712509145,0.4478521051506732,2062,1.0,1.0,1.0,1.0,1.0,0.01331890095025301,0.001213402603752911
4.6415888336127784e-05,0.058209714950552646,0.5830285296269203,0.5027249412267578,1601,1.0,1.0,1.0,1.0,1.0,0.014936741441488266,0.00032445319811813533
6.81292069057961e-05,0.03421320535194881,0.7029992684711046,0.6106361758210443,941,1.0,1.0,1.0,1.0,1.0,0.016894089058041573,0.0007443930371664464
9.999999999999991e-05,0.02374200116346713,0.7651792245793709,0.6672900192348793,653,0.999996365025258,0.9998331455735266,0.9992506610312312,0.9992684711046086,0.9992684711046086,0.019379032775759697,0.0008115890668705106
0.00014677992676220703,0.01905177428737638,0.8050475493782004,0.703622568924984,524,0.9996006869502947,0.9893916657792863,0.9517541846056375,0.9592290585618977,0.9528718703976436,0.022108804434537888,0.00046878549619577825
0.0002154434690031884,0.014688772542175684,0.8591806876371617,0.7599914511647787,404,0.9990235858528138,0.9804545920031381,0.9305917500936024,0.9391239792130661,0.9322033898305085,0.025269541889429092,0.0004434439179021865
0.00031622776601683783,0.0071625945317044795,0.8076079005120702,0.6592932962883807,197,0.9982507433197633,0.9669137327833256,0.9039241999373218,0.9156086631814787,0.9061345158906134,0.028561096638441086,0.0018706611590459943
0.00046415888336127795,0.006035485747527632,0.8244330651060716,0.6452233383201539,166,0.9982926953580045,0.9569589755112633,0.8836461699831227,0.9009826152683296,0.8862453531598513,0.032758936285972595,0.015454118140041828
0.0006812920690579617,0.003454043048283886,0.8624725676664228,0.6784213150958182,95,0.9976033660439367,0.9393936708151255,0.8639272347894557,0.8867635807192042,0.8668661181750186,0.03683110326528549,0.0014262873446568847
0.0010000000000000002,0.0022905759162303663,0.8983174835405998,0.6784213150958182,63,0.9959888249150707,0.896477482639389,0.8049433602719193,0.8487530168946098,0.8084291187739464,0.041492220014333725,0.0018885701429098845
0.0014677992676220694,0.0017088423502036067,0.9136795903438186,0.6228004559378785,47,0.9950960412441171,0.8759465748827482,0.784076571096428,0.8276972624798712,0.7880413951705633,0.046819452196359634,0.0017910957103595138
0.0021544346900318843,0.0012361838278068644,0.9787856620336504,0.5941084277267222,34,0.9940612590437259,0.8563592821425293,0.7776466414781512,0.8297697368421053,0.7812620983352692,0.05293811857700348,0.0009730450110509992
0.003162277660168382,0.0007635253054101221,0.9868324798829554,0.7293046947353423,21,0.9933119461321236,0.8210947025814631,0.7330194479788376,0.797274275979557,0.7367178276269185,0.05974921956658363,0.0015672770095989108
0.004641588833612781,0.0005817335660267597,0.993050475493782,0.9713881171190426,16,0.9897447981948011,0.7255696448068041,0.6394267160959,0.7482859941234085,0.6398659966499163,0.06732554733753204,0.0010192561894655228
0.006812920690579613,0.0005453752181500873,0.9970738844184345,0.9949063190140344,15,0.9866737396239712,0.6447330213396457,0.5644041490669357,0.7068004459308808,0.560070671378092,0.07612926512956619,0.0001782996259862557
0.010000000000000004,0.0003272251308900524,0.9897585954645208,0.17124385552468477,9,0.9863165870698397,0.6332556342438223,0.5566984462373499,0.7024886877828054,0.5517547756552643,0.08632306754589081,0.0012370580807328224
0.014677992676220709,0.0002181500872600349,0.9970738844184346,0.9923149533376078,6,0.9801729586125165,0.5529482916205678,0.4730638250416493,0.6532258064516129,0.4604452865940313,0.09849566221237183,0.0001416193408658728
0.02154434690031885,0.00018179173938336242,0.9978054133138259,0.9972572486998647,5,0.9755495052551832,0.43418022734034534,0.33037929621622736,0.5622489959839357,0.3002680965147453,0.11264990270137787,0.00030012495699338615
0.0316227766016838,0.00018179173938336242,1.0,0.999893139559735,5,0.9738661862350515,0.40769380972461594,0.30851546042390243,0.51434034416826,0.28465608465608466,0.12916353344917297,0.0007853080751374364
0.04641588833612786,0.00018179173938336242,1.0,0.999893139559735,5,0.9713738833917822,0.4477466254842905,0.34662022224330347,0.5853174603174603,0.31533939070016037,0.14492560923099518,0.00018696169718168676
0.0681292069057962,7.271669575334496e-05,1.0,0.9999287597064901,2,0.7532896521415161,0.055435286898369004,-0.0018403556088075798,0.0,0.0,0.1580829620361328,0.0009587170789018273
0.10000000000000002,0.00010907504363001745,1.0,0.999964379853245,3,0.7688802933244822,0.0575176698191939,0.004882226263196182,0.07142857142857142,0.0014482259232440262,0.17635366320610046,0.0001189945251098834
