,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.4137216404886562,0.1820388349514563,0.18618618618618618,11379,0.9913933136545757,0.8487289883814128,0.7667969605325906,0.6666666666666666,0.7608695652173912,0.6377694010734558,7.520065459232228e-09
1.4677992676220687e-05,0.38816172193135545,0.20145631067961164,0.2012012012012012,10676,0.993244845406517,0.8464392280544913,0.7791924319711694,0.7083333333333334,0.7771428571428572,0.6405522227287292,2.1682144790702296e-07
2.1544346900318854e-05,0.36358347876672487,0.21844660194174756,0.2222222222222222,10000,0.9988709091231429,0.8793999723214473,0.80547047882192,0.7244897959183674,0.8022598870056498,0.6432443857192993,1.302011156667504e-07
3.16227766016838e-05,0.33395142524723676,0.24271844660194175,0.24324324324324326,9185,0.9977811536006808,0.868306845979045,0.7785575269116396,0.696969696969697,0.7752808988764046,0.6461436152458191,2.0980539972015322e-08
4.6415888336127784e-05,0.3023196625945317,0.2645631067961165,0.2672672672672673,8315,0.9979279686558168,0.8764684639338308,0.7758373407330124,0.7127659574468085,0.7745664739884393,0.6494143009185791,1.2872307308953168e-07
6.81292069057961e-05,0.2650887143688191,0.2936893203883495,0.29429429429429427,7291,0.9988520724745594,0.8866358456392097,0.7932897696052654,0.7029702970297029,0.7888888888888888,0.6526511907577515,1.1387680842744885e-07
9.999999999999991e-05,0.22876672484002328,0.32524271844660196,0.32732732732732733,6292,0.998756227174414,0.881818658519923,0.8005452548120991,0.7472527472527473,0.7999999999999999,0.656082808971405,1.6470075934194028e-06
0.00014677992676220703,0.18724549156486328,0.36650485436893204,0.36936936936936937,5150,0.9974825373187249,0.8814835773216627,0.8021373109528224,0.7613636363636364,0.8023952095808383,0.6595278382301331,3.4212637167740922e-09
0.0002154434690031884,0.1440154159394997,0.4223300970873786,0.4264264264264264,3961,0.9961889027763003,0.8884680190583658,0.8187509571460817,0.8048780487804879,0.8198757763975155,0.6627696752548218,7.081011688114813e-08
0.00031622776601683783,0.10489383362420011,0.4854368932038835,0.4894894894894895,2885,0.9975955572102259,0.9027214311941537,0.8163159366725516,0.788235294117647,0.8170731707317074,0.6658332943916321,3.1679846301813086e-08
0.00046415888336127795,0.07053519488074463,0.5533980582524272,0.5555555555555556,1940,0.9973833679041237,0.9015028384333209,0.8437751155583768,0.8292682926829268,0.8447204968944099,0.6686141490936279,1.0749184653491284e-08
0.0006812920690579617,0.04319371727748691,0.616504854368932,0.6186186186186187,1188,0.9978332313938234,0.8607502791702262,0.7779749605264642,0.7386363636363636,0.7784431137724551,0.6709628105163574,4.9692342685148105e-08
0.0010000000000000002,0.023523851076207098,0.6820388349514563,0.6816816816816816,647,0.9965085717831436,0.8550120283603323,0.8021373109528224,0.7613636363636364,0.8023952095808383,0.672976553440094,7.00544333653852e-08
0.0014677992676220694,0.011452879581151832,0.7233009708737864,0.7267267267267268,315,0.9966509546856717,0.8239556712904891,0.7841196026319318,0.7619047619047619,0.7852760736196319,0.6750388741493225,4.477674764302719e-08
0.0021544346900318843,0.00512652705061082,0.7135922330097088,0.7117117117117117,141,0.9942005283125908,0.8472476976238681,0.7515688847763836,0.7349397590361446,0.7530864197530864,0.6773570775985718,7.647916078212802e-08
0.003162277660168382,0.0025087260034904013,0.6407766990291263,0.6366366366366366,69,0.9991844839201504,0.9170035662983816,0.8491274809712983,0.8783783783783784,0.8496732026143792,0.6801337599754333,8.108307270049409e-07
0.004641588833612781,0.0014543339150668994,0.6868932038834952,0.6846846846846847,40,0.9986637059887246,0.9035600129734025,0.7806285990582519,0.7922077922077922,0.7820512820512822,0.6832442879676819,0.0007604967686347663
0.006812920690579613,0.0005817335660267597,0.7961165048543689,0.8003003003003003,16,0.9979977750593909,0.8214768125650259,0.7677194978866488,0.7792207792207793,0.7692307692307693,0.685384213924408,0.0006970995455048978
0.010000000000000004,0.0002545084351367074,0.8131067961165048,0.8168168168168168,7,0.9951279562457894,0.7582629278590913,0.7403587371753004,0.7375,0.7421383647798743,0.6871566772460938,0.0006772370543330908
0.014677992676220709,0.0002181500872600349,0.8143203883495145,0.8183183183183182,6,0.9950315569265681,0.7504393265434534,0.7208364654982345,0.7368421052631579,0.7225806451612904,0.6889485716819763,0.0006151432171463966
0.02154434690031885,0.00014543339150668993,0.8313106796116505,0.8363363363363363,4,0.9945273995674219,0.7548066946905501,0.6818569154329244,0.6973684210526315,0.6838709677419355,0.6907171607017517,0.0002925492881331593
0.0316227766016838,0.00010907504363001745,0.8495145631067961,0.8558558558558559,3,0.9927833475162218,0.7546395647830192,0.7078432821431312,0.7236842105263158,0.7096774193548387,0.6922192573547363,0.0004513454914558679
0.04641588833612786,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931469440460205,0.0003195624449290335
0.0681292069057962,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.10000000000000002,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
