,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.3464586969168121,0.1019047619047619,0.10173410404624278,9529,0.9917653295635271,0.88125538832004,0.8008679415096414,0.7167381974248928,0.7990430622009569,0.645165741443634,0.0005827407585456967
1.4677992676220687e-05,0.3192262943571844,0.11238095238095239,0.11213872832369942,8780,0.9918780416748256,0.8855894403747981,0.7969133508987377,0.7407407407407407,0.7980049875311721,0.6488717198371887,0.0007696969551034272
2.1544346900318854e-05,0.28635834787667247,0.12666666666666668,0.1254335260115607,7876,0.9920638256209913,0.8802123078458904,0.800131879686267,0.7559808612440191,0.8020304568527918,0.6526672840118408,0.0007544264080934227
3.16227766016838e-05,0.25083624200116345,0.14285714285714285,0.14219653179190753,6899,0.9933752978990654,0.9096221357304838,0.8321122255380367,0.8009950248756219,0.8341968911917099,0.6565074920654297,0.0006067833746783435
4.6415888336127784e-05,0.21676847004072136,0.16380952380952382,0.1630057803468208,5962,0.9931450977395492,0.9162646002978417,0.856691482535897,0.8324873096446701,0.8586387434554974,0.6603710055351257,0.0007836821023374796
6.81292069057961e-05,0.18044648051192555,0.1895238095238095,0.18959537572254334,4963,0.9940916884369793,0.92609581203982,0.8612694547893607,0.8164251207729468,0.8622448979591836,0.6641661524772644,0.0006282345275394619
9.999999999999991e-05,0.14303374054682955,0.22285714285714286,0.223121387283237,3934,0.9939933041364388,0.9151324329344278,0.8429021354686167,0.8214285714285714,0.8451443569553805,0.6677229404449463,0.0005033613997511566
0.00014677992676220703,0.10889325189063409,0.26666666666666666,0.26705202312138726,2995,0.9944069002736612,0.9138303452586505,0.8312327154563167,0.8144329896907216,0.8337730870712402,0.6710003614425659,0.0008100722334347665
0.0002154434690031884,0.07769778941244909,0.3295238095238095,0.32716763005780347,2137,0.9937874612552117,0.9098624816112871,0.8410448269481952,0.828125,0.8435013262599469,0.6739820241928101,0.0005930412444286048
0.00031622776601683783,0.050865328679464805,0.4123809523809524,0.41502890173410406,1399,0.9927828429242107,0.9121783607255173,0.8365996641524737,0.8195876288659794,0.8390501319261213,0.6766658425331116,0.00048457729280926287
0.00046415888336127795,0.032540721349621875,0.4961904761904762,0.4959537572254335,895,0.9927030847776563,0.8982663845927701,0.8487015628461921,0.837696335078534,0.851063829787234,0.6791305541992188,0.0006822899449616671
0.0006812920690579617,0.019706224549156486,0.5866666666666667,0.584393063583815,542,0.9909966425163457,0.9092234248693318,0.8331561650373676,0.7980295566502463,0.8350515463917527,0.6813607811927795,0.0006018442218191922
0.0010000000000000002,0.0108347876672484,0.71,0.7069364161849712,298,0.996435479480187,0.908473065694237,0.8385375201538134,0.8131313131313131,0.8407310704960836,0.6833293437957764,0.0006891418597660959
0.0014677992676220694,0.006035485747527632,0.81,0.807514450867052,166,0.9964844328336111,0.9273816367258252,0.8549667961179271,0.8715083798882681,0.8571428571428571,0.6851031184196472,0.0006553428247570992
0.0021544346900318843,0.0031995346131471784,0.8661904761904762,0.861849710982659,88,0.9957484609543278,0.9271381682869861,0.846609873404091,0.8830409356725146,0.848314606741573,0.6868982315063477,0.000663064478430897
0.003162277660168382,0.0019269924374636417,0.840952380952381,0.8369942196531792,53,0.996336378789109,0.9265502951511354,0.8493832004072749,0.8659217877094972,0.8516483516483517,0.6886492371559143,0.00045031492481939495
0.004641588833612781,0.0011634671320535194,0.9219047619047619,0.9190751445086706,32,0.9969524746517148,0.9062818407702398,0.8174425690057979,0.8138297872340425,0.8203753351206435,0.6900867819786072,0.00048660419997759163
0.006812920690579613,0.0007271669575334497,0.9757142857142858,0.9739884393063584,20,0.9893506158570659,0.7612633189526831,0.6713654060356593,0.7483443708609272,0.6726190476190477,0.6909289360046387,0.0005062330164946616
0.010000000000000004,0.00036358347876672484,0.9657142857142857,0.9630057803468208,10,0.9821676067302503,0.6140309445859709,0.5467118394609924,0.680327868852459,0.5407166123778502,0.6915873885154724,0.000344061350915581
0.014677992676220709,0.0002181500872600349,0.9661904761904763,0.9630057803468208,6,0.9687816107324855,0.2905930190270018,0.190061356415371,0.46875,0.13824884792626727,0.6922217607498169,0.0005347207188606262
0.02154434690031885,0.00014543339150668993,0.980952380952381,0.9797687861271676,4,0.9513819173476357,0.18480156959784538,0.07174827483908586,0.5,0.021164021164021166,0.6927939057350159,0.00030334750772453845
0.0316227766016838,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931469440460205,0.00031531674903817475
0.04641588833612786,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.0681292069057962,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
0.10000000000000002,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931473612785339,0.0
