,meanAbundance,Variance,select,prevalence,prevalence_0,prevalence_1,featureID
25,0.08342327,0.04715443,No selected,0.19147604811235486,0.1915061505727853,0.18921775898520085,UBE2J2
26,0.0017494586,0.0011012095,No selected,0.005214489327678509,0.005171271963815187,0.008456659619450317,SCNN1D
27,0.020847537,0.013153194,No selected,0.05609399986094695,0.055545378968281926,0.09725158562367865,ACAP3
28,0.027686747,0.016074663,No selected,0.07946881735382048,0.07973904098972791,0.05919661733615222,PUSL1
29,0.10097716,0.060317762,No selected,0.2172286727386498,0.21692569995350083,0.23995771670190275,CPSF3L
30,0.034379233,0.017169615,No selected,0.1014948202739345,0.1009595738984627,0.1416490486257928,CPTP
31,0.014644777,0.00796551,No selected,0.047291941875825624,0.04609054657667432,0.13742071881606766,DVL1
32,0.017413313,0.013209096,No selected,0.03910171730515192,0.039143851540813596,0.035940803382663845,MXRA8
33,0.3930889,0.20679383,No selected,0.5019676006396441,0.5014865645563555,0.5380549682875264,AURKAIP1
34,0.087952025,0.058123343,No selected,0.1823541681151359,0.1797404500556581,0.3784355179704017,CCNL2
35,0.33557564,0.17882375,No selected,0.4711673503441563,0.47172709211063985,0.42917547568710357,MRPL20
36,0.0027265688,0.00260804,No selected,0.004282833901133282,0.004255379109188519,0.006342494714587738,RP4-758J18.13
37,0.0028671734,0.0015797534,No selected,0.008106792741430856,0.008200763713734165,0.0010570824524312897,ANKRD65
38,0.03570179,0.024828617,No selected,0.08532295070569422,0.08445941185588074,0.15010570824524314,VWA1
39,0.0071007367,0.004554045,No selected,0.018132517555447404,0.018233313136721666,0.010570824524312896,ATAD3C
40,0.019434838,0.011844713,No selected,0.055106723214906485,0.05451676083923967,0.09936575052854123,ATAD3B
41,0.03131252,0.01525102,No selected,0.09665577417784885,0.09626738435091378,0.12579281183932348,ATAD3A
42,0.00031597164,0.00018807026,No selected,0.0010428978655357018,0.0010145274697403092,0.003171247357293869,TMEM240
43,0.28119934,0.15658507,No selected,0.4318153375512758,0.4324705152954107,0.38266384778012685,SSU72
44,0.008835534,0.007710837,No selected,0.015879858165890288,0.01586608237399428,0.016913319238900635,RP5-832C2.5
45,0.0022820998,0.0014529165,No selected,0.005881943961621359,0.0058617142696106754,0.007399577167019027,C1orf233
46,0.008961057,0.005970714,No selected,0.02190085517624974,0.02200960982964393,0.013742071881606765,RP11-345P4.9
47,0.044501547,0.033882447,No selected,0.09155252728916081,0.09142019755104341,0.1014799154334038,MIB2
48,0.01336677,0.011933302,No selected,0.019133699506361675,0.01931829390297172,0.005285412262156448,MMP23B
49,0.096447006,0.06891621,No selected,0.19185149134394772,0.19185841705533402,0.19133192389006343,CDK11B
50,0.00176575,0.0010022955,No selected,0.006897031217409442,0.006918513717256831,0.005285412262156448,RP11-345P4.10
51,0.041943055,0.031469233,No selected,0.08728359869290134,0.08671391734419254,0.13002114164904863,SLC35E2B
52,0.07729968,0.059947535,No selected,0.14411457971216018,0.14427426059265314,0.1321353065539112,CDK11A
53,0.0028037336,0.002209056,No selected,0.005895849266495168,0.0058617142696106754,0.008456659619450317,SLC35E2
54,0.055246484,0.030966496,No selected,0.13992908294514358,0.13938480181487692,0.18076109936575052,NADK
55,0.15420586,0.09469817,No selected,0.28402975735242997,0.28461722724006255,0.23995771670190275,GNB1
56,0.00070658675,0.0003232266,No selected,0.0030591670722380586,0.003071763727824825,0.0021141649048625794,RP1-140A9.1
57,0.00017326037,8.5506195e-05,No selected,0.0006535493290690398,0.000591807690681847,0.005285412262156448,CALML6
58,0.013057184,0.005093897,No selected,0.05146353333796844,0.051374543814905096,0.05813953488372093,TMEM52
59,0.0012418104,0.0007796136,No selected,0.0035458527428213864,0.003564936803393031,0.0021141649048625794,CFAP74
60,0.000109232875,4.0999945e-05,No selected,0.00041715914621428076,0.00042271977905846217,0.0,RP11-547D24.1
61,0.0046747555,0.003157424,No selected,0.009594660362928458,0.009666192281136835,0.004228329809725159,GABRD
62,0.019189902,0.011403515,No selected,0.05627476882430647,0.05574264819850921,0.09619450317124736,PRKCZ
63,0.0016682171,0.0013373794,No selected,0.003378989084335674,0.0033253955952599022,0.007399577167019027,RP5-892K4.1
64,0.00029425032,0.00024268427,No selected,0.0007091705485642773,0.0007045329650974369,0.0010570824524312897,RP11-181G12.2
65,0.19766493,0.10899578,No selected,0.34119446568866024,0.341388493567614,0.3266384778012685,FAAP20
66,0.04947025,0.035942156,No selected,0.0974622818605298,0.09745099973227747,0.09830866807610994,SKI
67,0.0039056696,0.0021213873,No selected,0.013960926093304595,0.013992024686835096,0.011627906976744186,MORN1
68,0.25616264,0.13528278,No selected,0.405033720364319,0.404895095041497,0.4154334038054968,RER1
69,0.025950402,0.011797015,No selected,0.08621289021761802,0.08620665360932238,0.08668076109936575,PEX10
70,0.004487179,0.004177247,No selected,0.006410345546826114,0.006425340641688625,0.005285412262156448,PLCH2
71,0.014800433,0.010722317,No selected,0.03366474309949245,0.033789401006073076,0.024312896405919663,PANK4
72,0.0013034289,0.00090951,No selected,0.002906208718626156,0.0029167664755033887,0.0021141649048625794,HES5
73,0.02923146,0.024168279,No selected,0.048181881387749426,0.04864095591032704,0.013742071881606765,RP3-395M20.12
74,0.017231073,0.013235151,No selected,0.03437391364805673,0.03443757133396272,0.02959830866807611,RP3-395M20.8
75,0.16483547,0.11178118,No selected,0.27809219217131337,0.27900914483788697,0.20930232558139536,TNFRSF14
76,0.0015316431,0.0012570403,No selected,0.0028923034137523463,0.0029308571348053377,0.0,RP3-395M20.9
77,0.023142524,0.011965112,No selected,0.07151498296600153,0.07145373332018205,0.07610993657505286,FAM213B
78,0.003779033,0.0020111748,No selected,0.012681638044914135,0.012808409305471403,0.003171247357293869,MMEL1
79,0.00056889426,0.00044551273,No selected,0.0011124243899047486,0.0010567994476461554,0.005285412262156448,TTC34
80,0.0018735473,0.0009714614,No selected,0.006771883473545157,0.006777607124237343,0.006342494714587738,LINC00982
81,0.002787422,0.0017175066,No selected,0.00823194048529514,0.008214854373036115,0.009513742071881607,PRDM16
82,6.210146e-05,2.8991539e-05,No selected,0.00019467426823333101,0.00019726923022728233,0.0,RP11-22L13.1
83,0.0049517485,0.002013758,No selected,0.023124522005144962,0.022756414772647213,0.0507399577167019,ARHGEF16
84,0.003492245,0.0026969104,No selected,0.006591114510185635,0.0066507911905198044,0.0021141649048625794,MEGF6
85,0.00027225036,0.000171072,No selected,0.0007786970729333241,0.0007608956023052319,0.0021141649048625794,RP11-46F15.2
86,0.028980553,0.016705675,No selected,0.08405756796217757,0.08407896405472812,0.0824524312896406,TPRG1L
87,0.03356006,0.020868316,No selected,0.08981436417993464,0.08954613986388422,0.10993657505285412,WRAP73
88,0.0017691668,0.0009562555,No selected,0.006771883473545157,0.006721244487029548,0.010570824524312896,TP73
89,0.009010139,0.0051838392,No selected,0.02878398108878537,0.028294043878313066,0.06553911205073996,TP73-AS1
90,0.035080664,0.016745843,No selected,0.1023847597858583,0.10246727444377123,0.09619450317124736,SMIM1
91,0.05528686,0.034114376,No selected,0.13545157477577696,0.13511533204638645,0.160676532769556,LRRC47
92,0.033645835,0.021796346,No selected,0.08583744698602516,0.08562893657794249,0.1014799154334038,CEP104
93,0.005256194,0.004132784,No selected,0.011124243899047486,0.011075258211331708,0.014799154334038054,DFFB
94,0.06775554,0.045360636,No selected,0.15034415629562678,0.15092505178317295,0.10676532769556026,C1orf174
95,0.0015618497,0.000597366,No selected,0.007508864631857053,0.007566684045146472,0.003171247357293869,LINC01134
96,0.00017130337,6.836797e-05,No selected,0.0009038448167976083,0.000915892854626668,0.0,AJAP1
97,0.004159213,0.0026184064,No selected,0.011624834874504624,0.011596612605503811,0.013742071881606765,NPHP4
98,0.06440475,0.052345388,No selected,0.0977681985677536,0.09883188434386846,0.017970401691331923,KCNAB2
99,1.5644974,0.37796593,No selected,0.938955711603977,0.9406642336794938,0.8107822410147991,RPL22
100,0.00037936334,0.00018192703,No selected,0.0015156782312452201,0.0015217912046104638,0.0010570824524312897,RP1-120G22.11
101,0.010989072,0.0057398328,No selected,0.03741917541542098,0.036452535614141385,0.10993657505285412,RNF207
102,0.032168396,0.017532997,No selected,0.09393033442258221,0.0938719722695825,0.09830866807610994,ICMT
103,0.00054024387,0.00029010765,No selected,0.002363901828547591,0.0023390494441234908,0.004228329809725159,LINC00337
104,0.0035037515,0.0021001438,No selected,0.010693179447959396,0.0106102664543674,0.016913319238900635,GPR153
105,0.046333622,0.026939774,No selected,0.12018355002433428,0.12051740900956756,0.09513742071881606,ACOT7
106,0.0013564614,0.00071114075,No selected,0.005450879510533268,0.005453085149854162,0.005285412262156448,RP1-202O8.3
107,0.0015923482,0.0012997708,No selected,0.003170409511228534,0.003184489002240415,0.0021141649048625794,HES2
108,0.062440842,0.030597754,No selected,0.1549607175137315,0.15437726331215038,0.19873150105708245,ESPN
109,0.042005554,0.03330992,No selected,0.07574219564763958,0.0758922910002959,0.06448202959830866,TNFRSF25
110,0.0037836258,0.002338326,No selected,0.009413891399568936,0.009483013710211501,0.004228329809725159,PLEKHG5
111,0.025785783,0.017392257,No selected,0.06645345199193492,0.06631064267497076,0.07716701902748414,NOL9
112,5.4219694e-05,3.0113315e-05,No selected,0.00018076896335952165,0.00016908791162338486,0.0010570824524312897,TAS1R1
113,0.02346878,0.0140489815,No selected,0.06741291802822777,0.06736744212261692,0.0708245243128964,ZBTB48
114,0.031114083,0.021877246,No selected,0.07141764583188487,0.07097465090391579,0.10465116279069768,KLHL21
115,0.013189511,0.007582316,No selected,0.04096502815824237,0.0407642773605377,0.056025369978858354,PHF13
116,0.028639274,0.016684664,No selected,0.08398804143780852,0.08423396130704956,0.06553911205073996,THAP3
117,0.033191662,0.018691665,No selected,0.09660015295835361,0.09611238709859234,0.1331923890063425,DNAJC11
118,0.00051973684,0.0002689542,No selected,0.0018772161579642633,0.0019022390057630797,0.0,RP11-312B8.1
119,0.2707532,0.1487759,No selected,0.4179239379823403,0.41873212247601066,0.3572938689217759,CAMTA1
120,0.11291661,0.06453293,No selected,0.23758603907390669,0.23901985373895646,0.13002114164904863,VAMP3
121,0.022006642,0.012213465,No selected,0.06420079260237781,0.06361932674829855,0.10782241014799154,PER3
122,0.00027515308,0.0002256333,No selected,0.00041715914621428076,0.00042271977905846217,0.0,RP3-467L1.4
123,0.04888034,0.04709827,No selected,0.06682889522352778,0.06748016739703251,0.017970401691331923,UTS2
124,0.055000264,0.06510003,No selected,0.06009872766460404,0.06063210697628542,0.0200845665961945,TNFRSF9
125,0.68657583,0.32851595,No selected,0.6744072863797539,0.6756048415505361,0.5845665961945031,PARK7
126,0.22161898,0.17764424,No selected,0.29176110686226797,0.28722399921092306,0.6321353065539113,ERRFI1
127,0.002713076,0.0012022676,No selected,0.010540221094347494,0.010483450520649862,0.014799154334038054,RP11-431K24.1
128,0.0019672508,0.0013128208,No selected,0.004686087742473754,0.004706280206850879,0.003171247357293869,SLC45A1
129,0.069207236,0.04658649,No selected,0.1467983035528054,0.14631740619143568,0.1828752642706131,RERE
130,0.97123426,0.5616093,No selected,0.7345060140443579,0.733348363369922,0.821353065539112,ENO1
131,0.0027392525,0.0017882745,No selected,0.008204129875547521,0.008200763713734165,0.008456659619450317,ENO1-AS1
132,0.014079071,0.008720171,No selected,0.03658485712299242,0.03653707956995308,0.040169133192389,SLC2A5
133,0.016370498,0.01206493,No selected,0.03748870193979003,0.037213431216446616,0.05813953488372093,GPR157
134,0.0027905449,0.0016086623,No selected,0.008176319265799903,0.00803167580211078,0.019027484143763214,MIR34AHG
135,0.0021778895,0.0011641014,No selected,0.007272474449002295,0.007341233496315293,0.0021141649048625794,RP3-510D11.2
136,0.040076274,0.023293419,No selected,0.1023847597858583,0.1004664008228945,0.2463002114164905,H6PD
137,0.043469172,0.023467582,No selected,0.11566432594034624,0.11483887331088222,0.17758985200845667,SPSB1
138,0.123880364,0.07579999,No selected,0.2273378293819092,0.22647916696022208,0.2917547568710359,SLC25A33
139,0.0063913455,0.003714667,No selected,0.021539317249530697,0.021164170271527005,0.049682875264270614,TMEM201
140,0.02209955,0.019370921,No selected,0.0314955155391782,0.03184489002240415,0.005285412262156448,PIK3CD
141,0.00037403734,0.00028090127,No selected,0.0006674546339428492,0.000648170327889642,0.0021141649048625794,PIK3CD-AS1
142,0.009099566,0.004149977,No selected,0.03554195925745672,0.035677549352534206,0.02536997885835095,PIK3CD-AS2
143,0.048886668,0.034458965,No selected,0.10277410832232496,0.10255181839958291,0.11945031712473574,CLSTN1
144,0.059224162,0.03324373,No selected,0.14539386776055066,0.1461483182798123,0.08879492600422834,CTNNBIP1
145,0.063765705,0.036105074,No selected,0.15604533129388862,0.15667404077836802,0.10887949260042283,LZIC
146,0.011003969,0.006314557,No selected,0.03437391364805673,0.03428257408164128,0.0412262156448203,NMNAT1
147,0.11229122,0.15688021,No selected,0.12566224014461516,0.12692865899195424,0.0306553911205074,RBP7
148,0.035773728,0.0238477,No selected,0.08828478064381562,0.08830616184531274,0.08668076109936575,UBE4B
149,0.046586085,0.029752584,No selected,0.11086699575888201,0.11017486508193719,0.16279069767441862,KIF1B
150,0.118639715,0.06775772,No selected,0.23708544809844956,0.23734306528202453,0.21775898520084566,PGD
151,3.2933378e-05,1.685357e-05,No selected,0.00018076896335952165,0.0001831785709253336,0.0,RP4-736L20.3
152,0.0017594313,0.0011204011,No selected,0.005562121949523743,0.005608082402175598,0.0021141649048625794,APITD1-CORT
153,0.024020633,0.01212519,No selected,0.07878745741500383,0.0792458679141597,0.04439746300211417,APITD1
154,0.00014733555,5.6541954e-05,No selected,0.0005979281095738024,0.0006058983499837957,0.0,CORT
155,0.06319314,0.035282657,No selected,0.16102343043871237,0.16084487593174485,0.1744186046511628,DFFA
156,0.026469724,0.015679464,No selected,0.07807828686643954,0.0781467964886077,0.07293868921775898,PEX14
157,0.010197176,0.00885811,No selected,0.018980741152749774,0.01898011807972495,0.019027484143763214,CASZ1
158,0.00011221673,9.240286e-05,No selected,0.00019467426823333101,0.00019726923022728233,0.0,RP4-734G22.3
159,0.00043585122,0.00021158851,No selected,0.00108461378015713,0.0010990714255520015,0.0,C1orf127
160,0.12323758,0.07846321,No selected,0.24259194882847807,0.24245797460863194,0.2526427061310782,TARDBP
161,0.10463898,0.08110284,No selected,0.1508447472710839,0.14936098860065664,0.26215644820295986,MASP2
162,0.002307506,0.001847877,No selected,0.004310644510880901,0.0042271977905846215,0.010570824524312896,RP4-635E18.8
163,0.07002378,0.037525665,No selected,0.16622401446151708,0.16625568910369315,0.1638477801268499,SRM
164,0.040914465,0.025283875,No selected,0.10673712021136063,0.1066803815750539,0.1109936575052854,EXOSC10
165,0.0011911668,0.00054242474,No selected,0.0048529514009594665,0.0048612774591723145,0.004228329809725159,RP4-635E18.6
166,0.018186003,0.010518443,No selected,0.056010568031704094,0.0553340190787527,0.10676532769556026,MTOR
167,0.035611548,0.020351624,No selected,0.10302440381005354,0.10284772224492383,0.11627906976744186,UBIAD1
168,0.043120056,0.024266789,No selected,0.10894806368629632,0.10873761783313841,0.12473572938689217,FBXO2
169,0.034335494,0.02281974,No selected,0.08590697351039421,0.0853753047105074,0.12579281183932348,FBXO44
170,0.05093227,0.029292224,No selected,0.12948619898491273,0.13011314799419466,0.0824524312896406,FBXO6
171,0.12437776,0.06780927,No selected,0.2519919349231732,0.25234961743859996,0.2251585623678647,MAD2L2
172,0.0023299714,0.0020020036,No selected,0.004407981644997567,0.004410376361509955,0.004228329809725159,DRAXIN
173,0.10159573,0.065206155,No selected,0.20554821664464992,0.20652679338866264,0.1321353065539112,AGTRAP
174,0.0015246534,0.00087117305,No selected,0.004310644510880901,0.004339923065000212,0.0021141649048625794,C1orf167
175,0.027314886,0.018239385,No selected,0.06051588681081833,0.060350293790246444,0.07293868921775898,MTHFR
176,0.011815889,0.0070192707,No selected,0.03302509907529723,0.03261987628401133,0.06342494714587738,CLCN6
177,0.0013752255,0.00088590506,No selected,0.0037683376208023363,0.0037340247150164157,0.006342494714587738,NPPA-AS1
178,0.052641872,0.02987034,No selected,0.13547938538552456,0.13434034578477927,0.22093023255813954,KIAA2013
179,0.097556956,0.05158353,No selected,0.21462838072724744,0.21262804886640646,0.36469344608879495,PLOD1
180,0.03249947,0.018588234,No selected,0.09174720155739415,0.09111020304640054,0.13953488372093023,MFN2
181,0.05915763,0.034751374,No selected,0.14777167489397205,0.14800828530766955,0.13002114164904863,MIIP
182,0.0017721968,0.0013674255,No selected,0.003226030730723771,0.00324085163944821,0.0021141649048625794,TNFRSF8
183,0.23002513,0.19937126,No selected,0.27215462699019677,0.27486649100311406,0.06871035940803383,TNFRSF1B
184,0.024429088,0.016804723,No selected,0.05663630675102552,0.056207639955473516,0.08879492600422834,VPS13D
185,0.17288809,0.10776248,No selected,0.29372175484947505,0.2934802519409883,0.3118393234672304,DHRS3
186,0.0005881639,0.00030767196,No selected,0.001974553292080929,0.001986782961574772,0.0010570824524312897,RP11-474O21.5
187,0.00031181966,0.00013720451,No selected,0.0011402349996523673,0.0010990714255520015,0.004228329809725159,PRAMEF11
188,0.0009995684,0.0005283957,No selected,0.0027393450601404436,0.00267722526737026,0.007399577167019027,PRAMEF4
189,0.09257317,0.075268045,No selected,0.1487589515400125,0.14892417816229622,0.13636363636363635,PRDM2
190,0.0065155462,0.004415999,No selected,0.015045539873461725,0.015091096112387098,0.011627906976744186,KAZN
191,0.00048802575,0.00026621675,No selected,0.0015712994507404575,0.0015922445011202074,0.0,TMEM51-AS1
192,0.02845537,0.016277077,No selected,0.0728081763192658,0.07307415913990616,0.052854122621564484,TMEM51
193,0.0034303323,0.0018977139,No selected,0.011096433289299868,0.011089348870633658,0.011627906976744186,FHAD1
194,0.00021223084,0.00013222093,No selected,0.0005284015852047556,0.0005354450534740521,0.0,RP3-467K16.2
195,0.00114479,0.0010855028,No selected,0.0015573941458666481,0.0015781538418182587,0.0,RP3-467K16.4
196,0.16143219,0.119590156,No selected,0.2534937078495446,0.25535092786991503,0.11416490486257928,EFHD2
197,0.00042791764,0.0003230166,No selected,0.0007926023778071334,0.0008031675802110781,0.0,CTRC
198,0.022667509,0.015484666,No selected,0.05633039004380171,0.05658808775662613,0.03699788583509514,CASP9
199,0.018956508,0.011660002,No selected,0.05279844260585413,0.05237498062534346,0.08456659619450317,DNAJC16
200,0.0008881612,0.00044181955,No selected,0.003156504206354724,0.003099945046428722,0.007399577167019027,RP4-680D5.8
201,0.045291964,0.021752795,No selected,0.1218521866091914,0.12120785131536305,0.17019027484143764,AGMAT
202,0.038847126,0.022252541,No selected,0.10636167697976778,0.10508813707393369,0.20190274841437633,DDI2
203,3.3302633e-05,1.5390444e-05,No selected,8.343182924285615e-05,8.454395581169243e-05,0.0,RP4-680D5.9
204,0.031570055,0.02036618,No selected,0.0739901272335396,0.07391959869802309,0.07928118393234672,PLEKHM2
205,0.0015453068,0.000910313,No selected,0.004185496767016617,0.004184925812678775,0.004228329809725159,SLC25A34
206,0.0009788071,0.00064130884,No selected,0.002183132865188069,0.002198142851104003,0.0010570824524312897,RP11-169K16.4
207,0.020985022,0.008549891,No selected,0.07550580546478482,0.07527230199101016,0.09302325581395349,TMEM82
208,0.030932348,0.01906052,No selected,0.07951053326844192,0.0793022305513675,0.09513742071881606,FBLIM1
209,0.04845381,0.032487143,No selected,0.11241048459987485,0.11354253265510293,0.02748414376321353,UQCRHL
210,0.015060184,0.00924459,No selected,0.04285614962108044,0.042722879003508574,0.052854122621564484,FLJ37453
211,0.048755486,0.032534588,No selected,0.11043593130779393,0.10983668925869042,0.1553911205073996,SPEN
212,0.029598232,0.01948814,No selected,0.07574219564763958,0.07511730473868872,0.1226215644820296,ZBTB17
213,0.0011084664,0.00087057124,No selected,0.0018076896335952166,0.0018036043906494385,0.0021141649048625794,HSPB7
214,0.0029158045,0.0012604852,No selected,0.011749982618368907,0.011765700517127196,0.010570824524312896,FAM131C
215,0.013090349,0.008052552,No selected,0.03552805395258291,0.035367554847891336,0.04756871035940803,EPHA2
216,0.00025549528,0.00010297524,No selected,0.0010568031704095112,0.0010708901069481041,0.0,RP11-276H7.2
217,0.008293411,0.0055229096,No selected,0.023027184871028297,0.02299595598078034,0.02536997885835095,ARHGEF19
218,0.0023506288,0.0013796563,No selected,0.007953834387818952,0.007961222505601037,0.007399577167019027,RSG1
219,0.026525388,0.01870186,No selected,0.06294931516373496,0.06274570587157773,0.07822410147991543,FBXO42
220,0.12054863,0.07639739,No selected,0.23748870193979002,0.23827304879595315,0.17864693446088795,SZRD1
221,0.002180723,0.0010757607,No selected,0.009386080789821317,0.00904620327185109,0.03488372093023256,SPATA21
222,0.14656027,0.094467066,No selected,0.2656747549190016,0.2664684580591526,0.20613107822410148,NECAP2
223,0.0030989323,0.0027076108,No selected,0.005256205242299938,0.005241725260324931,0.006342494714587738,RP4-798A10.2
224,0.003912844,0.002154466,No selected,0.014336369324897449,0.014231565894968226,0.022198731501057084,RP4-798A10.7
225,0.0005542078,0.00035758366,No selected,0.0015573941458666481,0.0015781538418182587,0.0,RP4-798A10.4
226,0.01929525,0.010867563,No selected,0.05708127650698742,0.057024898194986545,0.0613107822410148,NBPF1
227,0.010962699,0.0074790944,No selected,0.028895223527775845,0.028787216953881273,0.03699788583509514,CROCC
228,0.10230069,0.05961923,No selected,0.21074880066745463,0.211373980188533,0.1638477801268499,RP11-108M9.4
229,0.0049235714,0.003979606,No selected,0.010415073350483209,0.010314362609026476,0.017970401691331923,RP11-108M9.6
230,0.014964989,0.0076005827,No selected,0.04406591114510185,0.04413194493370345,0.039112050739957716,MFAP2
231,0.024182407,0.016485909,No selected,0.05570465132448029,0.05571446687990531,0.05496828752642706,ATP13A2
232,0.22867885,0.1232561,No selected,0.3778627546408955,0.37920782313404444,0.2769556025369979,SDHB
233,0.0046246573,0.003572522,No selected,0.008899395119237988,0.008989840634643295,0.0021141649048625794,PADI2
234,0.00205912,0.0017432132,No selected,0.003365083779461865,0.003395848891769646,0.0010570824524312897,PADI4
235,0.04405136,0.029500805,No selected,0.09842174789682263,0.0983528019276022,0.10359408033826638,RCC2
236,0.017871471,0.009007646,No selected,0.0557185566293541,0.05481266468458059,0.12367864693446089,ARHGEF10L
237,0.011295229,0.007753614,No selected,0.020482514079121186,0.020713269173864644,0.003171247357293869,IGSF21
238,0.0009731724,0.00041927097,No selected,0.0043940763401237575,0.004297651087094365,0.011627906976744186,KLHDC7A
239,0.049767043,0.024907222,No selected,0.13513175276367934,0.13317082106271752,0.2822410147991543,ALDH4A1
240,0.016558541,0.013739061,No selected,0.03153723145379962,0.031520804858459324,0.03276955602536998,IFFO2
241,0.073696084,0.050228335,No selected,0.15286101647778627,0.1518409446377996,0.22938689217758984,UBR4
242,0.0067808963,0.0052160653,No selected,0.015504414934297434,0.0156406318251631,0.005285412262156448,RP1-43E13.2
243,0.033935994,0.019895058,No selected,0.09393033442258221,0.0933224365568065,0.13953488372093023,EMC1
244,0.061185576,0.032672293,No selected,0.15694917611068623,0.15654722484465047,0.18710359408033828,MRTO4
245,0.0643701,0.041474447,No selected,0.13746784398247933,0.13725711226028267,0.15327695560253699,AKR7A3
246,0.14294052,0.075991645,No selected,0.2717235625391087,0.27155518606715606,0.2843551797040169,AKR7A2
247,0.023012752,0.010715543,No selected,0.07891260515886811,0.07855542560836422,0.10570824524312897,PQLC2
248,0.54670376,0.2859314,No selected,0.6266703747479664,0.6298242894785047,0.39006342494714585,CAPZB
249,0.4861073,0.24674644,No selected,0.5813112702496003,0.5824655835646549,0.49471458773784355,MINOS1
250,0.03347141,0.025472442,No selected,0.06192032260307307,0.06218207949949978,0.042283298097251586,NBL1
251,0.016500039,0.010862645,No selected,0.044302301327956616,0.04445603009764827,0.03276955602536998,TMCO4
252,0.009451536,0.0062676542,No selected,0.025418897309323507,0.02501092026095901,0.056025369978858354,OTUD3
253,0.038052,0.055497505,No selected,0.04389904748661615,0.04399103834068396,0.03699788583509514,PLA2G2A
254,0.01613513,0.016514976,No selected,0.02138635889591879,0.021488255435471827,0.013742071881606765,PLA2G5
255,0.004590545,0.0035718768,No selected,0.00931655426545227,0.009398469754399808,0.003171247357293869,PLA2G2D
256,0.001498147,0.0008419334,No selected,0.004880762010707085,0.004931730755682058,0.0010570824524312897,RP3-340N1.2
257,0.00012661182,7.412371e-05,No selected,0.0003337273169714246,0.000324085163944821,0.0010570824524312897,PLA2G2C
258,0.0027428449,0.0019140284,No selected,0.008120698046304666,0.008158491735828319,0.005285412262156448,UBXN10-AS1
259,0.0041893097,0.001864075,No selected,0.01781269554334979,0.017768321379757358,0.021141649048625793,UBXN10
260,0.0485233,0.025898734,No selected,0.1319196273378294,0.131113584804633,0.19238900634249473,CAMK2N1
261,0.030745417,0.017445045,No selected,0.09092678856983939,0.09080020854175767,0.10042283298097252,MUL1
262,0.0005498611,0.00017611193,No selected,0.0030591670722380586,0.003071763727824825,0.0021141649048625794,FAM43B
263,0.036538422,0.021063957,No selected,0.09445873600778697,0.09480195578351111,0.06871035940803383,CDA
