,meanAbundance,Variance,select,prevalence,prevalence_0,prevalence_1,featureID
52,0.07729968,0.059947535,No selected,0.14411457971216018,0.13419474461859374,0.3818118708781673,CDK11A
53,0.0028037336,0.002209056,No selected,0.005895849266495168,0.005547990845090825,0.01423116973273169,SLC35E2
54,0.055246484,0.030966496,No selected,0.13992908294514358,0.12989251673088623,0.38042346407497396,NADK
55,0.15420586,0.09469817,No selected,0.28402975735242997,0.26972216588927195,0.6268656716417911,GNB1
56,0.00070658675,0.0003232266,No selected,0.0030591670722380586,0.0028826375409218646,0.007289135716765012,RP1-140A9.1
57,0.00017326037,8.5506195e-05,No selected,0.0006535493290690398,0.0006518527102587131,0.0006942034015966678,CALML6
58,0.013057184,0.005093897,No selected,0.05146353333796844,0.04633948489150274,0.17424505380076363,TMEM52
59,0.0012418104,0.0007796136,No selected,0.0035458527428213864,0.003360662861778254,0.00798333911836168,CFAP74
60,0.000109232875,4.0999945e-05,No selected,0.00041715914621428076,0.00042008285772228177,0.0003471017007983339,RP11-547D24.1
61,0.0046747555,0.003157424,No selected,0.009594660362928458,0.009864704348581858,0.0031239153071850054,GABRD
62,0.019189902,0.011403515,No selected,0.05627476882430647,0.05071414085812788,0.1895175286358903,PRKCZ
63,0.0016682171,0.0013373794,No selected,0.003378989084335674,0.0032302923197265114,0.006942034015966678,RP5-892K4.1
64,0.00029425032,0.00024268427,No selected,0.0007091705485642773,0.000680823941825767,0.0013884068031933356,RP11-181G12.2
65,0.19766493,0.10899578,No selected,0.34119446568866024,0.3266651215343164,0.6893439777854912,FAAP20
66,0.04947025,0.035942156,No selected,0.0974622818605298,0.0928527971724078,0.207913918778202,SKI
67,0.0039056696,0.0021213873,No selected,0.013960926093304595,0.012109974795028537,0.0583130857341201,MORN1
68,0.25616264,0.13528278,No selected,0.405033720364319,0.38627343048352986,0.8545643873654981,RER1
69,0.025950402,0.011797015,No selected,0.08621289021761802,0.07772981429440566,0.2894828184658105,PEX10
70,0.004487179,0.004177247,No selected,0.006410345546826114,0.006518527102587131,0.0038181187087816732,PLCH2
71,0.014800433,0.010722317,No selected,0.03366474309949245,0.03156415679230524,0.08399861159319681,PANK4
72,0.0013034289,0.00090951,No selected,0.002906208718626156,0.0029116087724889183,0.0027768136063866713,HES5
73,0.02923146,0.024168279,No selected,0.048181881387749426,0.048048787553958916,0.05137105171815342,RP3-395M20.12
74,0.017231073,0.013235151,No selected,0.03437391364805673,0.03363559984934959,0.05206525511975009,RP3-395M20.8
75,0.16483547,0.11178118,No selected,0.27809219217131337,0.27166323840426454,0.4321416174939257,TNFRSF14
76,0.0015316431,0.0012570403,No selected,0.0028923034137523463,0.0029116087724889183,0.0024297119055883376,RP3-395M20.9
77,0.023142524,0.011965112,No selected,0.07151498296600153,0.06347596836341513,0.2641443943075321,FAM213B
78,0.003779033,0.0020111748,No selected,0.012681638044914135,0.011588492626821566,0.0388753904894134,MMEL1
79,0.00056889426,0.00044551273,No selected,0.0011124243899047486,0.0011443636468986297,0.0003471017007983339,TTC34
80,0.0018735473,0.0009714614,No selected,0.006771883473545157,0.00580873192919431,0.029850746268656716,LINC00982
81,0.002787422,0.0017175066,No selected,0.00823194048529514,0.007199351044412898,0.032974661575841724,PRDM16
82,6.210146e-05,2.8991539e-05,No selected,0.00019467426823333101,0.00018831300518585046,0.0003471017007983339,RP11-22L13.1
83,0.0049517485,0.002013758,No selected,0.023124522005144962,0.01890372859750268,0.12426240888580355,ARHGEF16
84,0.003492245,0.0026969104,No selected,0.006591114510185635,0.006402642176318915,0.011107254425546685,MEGF6
85,0.00027225036,0.000171072,No selected,0.0007786970729333241,0.0007387664049598748,0.0017355085039916696,RP11-46F15.2
86,0.028980553,0.016705675,No selected,0.08405756796217757,0.07744010197873512,0.2426240888580354,TPRG1L
87,0.03356006,0.020868316,No selected,0.08981436417993464,0.08085870730364748,0.3044081916001388,WRAP73
88,0.0017691668,0.0009562555,No selected,0.006771883473545157,0.005432105918822609,0.0388753904894134,TP73
89,0.009010139,0.0051838392,No selected,0.02878398108878537,0.026276907031317902,0.08885803540437348,TP73-AS1
90,0.035080664,0.016745843,No selected,0.1023847597858583,0.09534432308717443,0.2710864283234988,SMIM1
91,0.05528686,0.034114376,No selected,0.13545157477577696,0.12419966972796014,0.40506768483165567,LRRC47
92,0.033645835,0.021796346,No selected,0.08583744698602516,0.07878726424660312,0.2547726483859771,CEP104
93,0.005256194,0.004132784,No selected,0.011124243899047486,0.010313758437871193,0.030544949670253386,DFFB
94,0.06775554,0.045360636,No selected,0.15034415629562678,0.13429614392907843,0.5348837209302325,C1orf174
95,0.0015618497,0.000597366,No selected,0.007508864631857053,0.006764782570907089,0.025338424158278375,LINC01134
96,0.00017130337,6.836797e-05,No selected,0.0009038448167976083,0.000680823941825767,0.006247830614370011,AJAP1
97,0.004159213,0.0026184064,No selected,0.011624834874504624,0.010255815974737086,0.04442901770218674,NPHP4
98,0.06440475,0.052345388,No selected,0.0977681985677536,0.09942926673812903,0.05796598403332176,KCNAB2
99,1.5644974,0.37796593,No selected,0.938955711603977,0.9365095460208014,0.9975702880944116,RPL22
100,0.00037936334,0.00018192703,No selected,0.0015156782312452201,0.001361647883651534,0.0052065255119750084,RP1-120G22.11
101,0.010989072,0.0057398328,No selected,0.03741917541542098,0.033316916302112004,0.13571676501214855,RNF207
102,0.032168396,0.017532997,No selected,0.09393033442258221,0.08275632297128951,0.36167997223186393,ICMT
103,0.00054024387,0.00029010765,No selected,0.002363901828547591,0.0018831300518585045,0.013884068031933356,LINC00337
104,0.0035037515,0.0021001438,No selected,0.010693179447959396,0.009241822869890198,0.04547032280458174,GPR153
105,0.046333622,0.026939774,No selected,0.12018355002433428,0.10368803777848597,0.5154460256855259,ACOT7
106,0.0013564614,0.00071114075,No selected,0.005450879510533268,0.0049540805979662195,0.017355085039916694,RP1-202O8.3
107,0.0015923482,0.0012997708,No selected,0.003170409511228534,0.003070950546107715,0.0055536272127733426,HES2
108,0.062440842,0.030597754,No selected,0.1549607175137315,0.14027870324767505,0.5067684831655676,ESPN
109,0.042005554,0.03330992,No selected,0.07574219564763958,0.0710374598024162,0.1884762235334953,TNFRSF25
110,0.0037836258,0.002338326,No selected,0.009413891399568936,0.009386679027725468,0.010065949323151684,PLEKHG5
111,0.025785783,0.017392257,No selected,0.06645345199193492,0.05857983022858302,0.2551197500867754,NOL9
112,5.4219694e-05,3.0113315e-05,No selected,0.00018076896335952165,0.0001738273894023235,0.0003471017007983339,TAS1R1
113,0.02346878,0.0140489815,No selected,0.06741291802822777,0.060535388359359156,0.2322110378340854,ZBTB48
114,0.031114083,0.021877246,No selected,0.07141764583188487,0.06734362777761682,0.16903852828878863,KLHL21
115,0.013189511,0.007582316,No selected,0.04096502815824237,0.03579395660109511,0.16487330787920862,PHF13
116,0.028639274,0.016684664,No selected,0.08398804143780852,0.07489063360083437,0.3019784796945505,THAP3
117,0.033191662,0.018691665,No selected,0.09660015295835361,0.08530579134919025,0.3672335994446373,DNAJC11
118,0.00051973684,0.0002689542,No selected,0.0018772161579642633,0.0015934177361879654,0.008677542519958347,RP11-312B8.1
119,0.2707532,0.1487759,No selected,0.4179239379823403,0.39835443404699133,0.8868448455397432,CAMTA1
120,0.11291661,0.06453293,No selected,0.23758603907390669,0.22225280296665412,0.604998264491496,VAMP3
121,0.022006642,0.012213465,No selected,0.06420079260237781,0.057913491902540776,0.2148559527941687,PER3
122,0.00027515308,0.0002256333,No selected,0.00041715914621428076,0.00043456847350580876,0.0,RP3-467L1.4
123,0.04888034,0.04709827,No selected,0.06682889522352778,0.06664831822000754,0.07115584866365846,UTS2
124,0.055000264,0.06510003,No selected,0.06009872766460404,0.06059333082249326,0.048247136410968415,TNFRSF9
125,0.68657583,0.32851595,No selected,0.6744072863797539,0.6616884433757279,0.9791738979521,PARK7
126,0.22161898,0.17764424,No selected,0.29176110686226797,0.27283657328273025,0.7452273516140229,ERRFI1
127,0.002713076,0.0012022676,No selected,0.010540221094347494,0.009096966712054929,0.04512322110378341,RP11-431K24.1
128,0.0019672508,0.0013128208,No selected,0.004686087742473754,0.0046353970507286265,0.005900728913571677,SLC45A1
129,0.069207236,0.04658649,No selected,0.1467983035528054,0.1367007561491439,0.388753904894134,RERE
130,0.97123426,0.5616093,No selected,0.7345060140443579,0.7239331343975433,0.9878514404720583,ENO1
131,0.0027392525,0.0017882745,No selected,0.008204129875547521,0.007271779123330533,0.030544949670253386,ENO1-AS1
132,0.014079071,0.008720171,No selected,0.03658485712299242,0.034635107338412956,0.08330440819160013,SLC2A5
133,0.016370498,0.01206493,No selected,0.03748870193979003,0.03495379088565055,0.0982297813259285,GPR157
134,0.0027905449,0.0016086623,No selected,0.008176319265799903,0.0075180345916504914,0.02395001735508504,MIR34AHG
135,0.0021778895,0.0011641014,No selected,0.007272474449002295,0.00633021409740128,0.029850746268656716,RP3-510D11.2
136,0.040076274,0.023293419,No selected,0.1023847597858583,0.09657560042877422,0.2415827837556404,H6PD
137,0.043469172,0.023467582,No selected,0.11566432594034624,0.10381840832053771,0.3995140576188823,SPSB1
138,0.123880364,0.07579999,No selected,0.2273378293819092,0.21341657733870267,0.5609163484901076,SLC25A33
139,0.0063913455,0.003714667,No selected,0.021539317249530697,0.01738273894023235,0.12113849357861854,TMEM201
140,0.02209955,0.019370921,No selected,0.0314955155391782,0.03215806703942985,0.015619576535925026,PIK3CD
141,0.00037403734,0.00028090127,No selected,0.0006674546339428492,0.000695309557609294,0.0,PIK3CD-AS1
142,0.009099566,0.004149977,No selected,0.03554195925745672,0.030825390387345365,0.14855952794168692,PIK3CD-AS2
143,0.048886668,0.034458965,No selected,0.10277410832232496,0.09412753136135817,0.3099618188129122,CLSTN1
144,0.059224162,0.03324373,No selected,0.14539386776055066,0.13664281368600978,0.3550850399166956,CTNNBIP1
145,0.063765705,0.036105074,No selected,0.15604533129388862,0.14022076078454096,0.535230822631031,LZIC
146,0.011003969,0.006314557,No selected,0.03437391364805673,0.03094127531361358,0.1166261714682402,NMNAT1
147,0.11229122,0.15688021,No selected,0.12566224014461516,0.1271837065793667,0.08920513710517182,RBP7
148,0.035773728,0.0238477,No selected,0.08828478064381562,0.08048208129327578,0.2752516487330788,UBE4B
149,0.046586085,0.029752584,No selected,0.11086699575888201,0.10313758437871194,0.2960777507809788,KIF1B
150,0.118639715,0.06775772,No selected,0.23708544809844956,0.21734217921603846,0.7101700798333912,PGD
151,3.2933378e-05,1.685357e-05,No selected,0.00018076896335952165,7.242807891763479e-05,0.0027768136063866713,RP4-736L20.3
152,0.0017594313,0.0011204011,No selected,0.005562121949523743,0.0036358895616652666,0.05171815341895175,APITD1-CORT
153,0.024020633,0.01212519,No selected,0.07878745741500383,0.061491439001071936,0.4932315168344325,APITD1
154,0.00014733555,5.6541954e-05,No selected,0.0005979281095738024,0.0005214821682069705,0.0024297119055883376,CORT
155,0.06319314,0.035282657,No selected,0.16102343043871237,0.14423327635657793,0.5633460603956959,DFFA
156,0.026469724,0.015679464,No selected,0.07807828686643954,0.0689949879769389,0.2957306490801805,PEX14
157,0.010197176,0.00885811,No selected,0.018980741152749774,0.017353767708665296,0.05796598403332176,CASZ1
158,0.00011221673,9.240286e-05,No selected,0.00019467426823333101,0.00020279862096937742,0.0,RP4-734G22.3
159,0.00043585122,0.00021158851,No selected,0.00108461378015713,0.0011153924153315758,0.0003471017007983339,C1orf127
160,0.12323758,0.07846321,No selected,0.24259194882847807,0.22354202277138802,0.6990628254078445,TARDBP
161,0.10463898,0.08110284,No selected,0.1508447472710839,0.14531969754034244,0.28323498785144047,MASP2
162,0.002307506,0.001847877,No selected,0.004310644510880901,0.004171857345655764,0.0076362374175633465,RP4-635E18.8
163,0.07002378,0.037525665,No selected,0.16622401446151708,0.1518092534113625,0.5116279069767442,SRM
164,0.040914465,0.025283875,No selected,0.10673712021136063,0.09282382594084075,0.4401249566122874,EXOSC10
165,0.0011911668,0.00054242474,No selected,0.0048529514009594665,0.004128400498305183,0.02221450885109337,RP4-635E18.6
166,0.018186003,0.010518443,No selected,0.056010568031704094,0.04903380942723875,0.2231863936133287,MTOR
167,0.035611548,0.020351624,No selected,0.10302440381005354,0.09014398702088826,0.411662617146824,UBIAD1
168,0.043120056,0.024266789,No selected,0.10894806368629632,0.10038531737984181,0.3141270392224922,FBXO2
169,0.034335494,0.02281974,No selected,0.08590697351039421,0.07880174986238665,0.25616105518917043,FBXO44
170,0.05093227,0.029292224,No selected,0.12948619898491273,0.12083900686618188,0.3366886497743839,FBXO6
171,0.12437776,0.06780927,No selected,0.2519919349231732,0.23075585943158444,0.7608469281499479,MAD2L2
172,0.0023299714,0.0020020036,No selected,0.004407981644997567,0.003737288872149955,0.020479000347101702,DRAXIN
173,0.10159573,0.065206155,No selected,0.20554821664464992,0.1899933366167396,0.5782714335300243,AGTRAP
174,0.0015246534,0.00087117305,No selected,0.004310644510880901,0.00414288611408871,0.008330440819160014,C1orf167
175,0.027314886,0.018239385,No selected,0.06051588681081833,0.05810180490772663,0.11836167997223186,MTHFR
176,0.011815889,0.0070192707,No selected,0.03302509907529723,0.030303908219138396,0.0982297813259285,CLCN6
177,0.0013752255,0.00088590506,No selected,0.0037683376208023363,0.003505519019613524,0.010065949323151684,NPPA-AS1
178,0.052641872,0.02987034,No selected,0.13547938538552456,0.1234319320914332,0.424158278375564,KIAA2013
179,0.097556956,0.05158353,No selected,0.21462838072724744,0.19358576933105426,0.7188476223533495,PLOD1
180,0.03249947,0.018588234,No selected,0.09174720155739415,0.08182924356114378,0.32939951405761886,MFN2
181,0.05915763,0.034751374,No selected,0.14777167489397205,0.13297795289277747,0.5022561610551892,MIIP
182,0.0017721968,0.0013674255,No selected,0.003226030730723771,0.0032882347828606193,0.0017355085039916696,TNFRSF8
183,0.23002513,0.19937126,No selected,0.27215462699019677,0.2779499956543153,0.13328705310656022,TNFRSF1B
184,0.024429088,0.016804723,No selected,0.05663630675102552,0.05294492568879103,0.14508851093370356,VPS13D
185,0.17288809,0.10776248,No selected,0.29372175484947505,0.27948547092736914,0.6348490107601528,DHRS3
186,0.0005881639,0.00030767196,No selected,0.001974553292080929,0.0017962163571573428,0.006247830614370011,RP11-474O21.5
187,0.00031181966,0.00013720451,No selected,0.0011402349996523673,0.001042964336413941,0.003471017007983339,PRAMEF11
188,0.0009995684,0.0005283957,No selected,0.0027393450601404436,0.0025784396094677984,0.006594932315168344,PRAMEF4
189,0.09257317,0.075268045,No selected,0.1487589515400125,0.14633369064518933,0.206872613675807,PRDM2
190,0.0065155462,0.004415999,No selected,0.015045539873461725,0.014587015094011646,0.026032627559875045,KAZN
191,0.00048802575,0.00026621675,No selected,0.0015712994507404575,0.0014051047310021149,0.0055536272127733426,TMEM51-AS1
192,0.02845537,0.016277077,No selected,0.0728081763192658,0.06654691890952284,0.22283929191253038,TMEM51
193,0.0034303323,0.0018977139,No selected,0.011096433289299868,0.009111452327838457,0.05866018743491843,FHAD1
194,0.00021223084,0.00013222093,No selected,0.0005284015852047556,0.0005214821682069705,0.0006942034015966678,RP3-467K16.2
195,0.00114479,0.0010855028,No selected,0.0015573941458666481,0.0015644465046209114,0.0013884068031933356,RP3-467K16.4
196,0.16143219,0.119590156,No selected,0.2534937078495446,0.24831242576121912,0.3776466504685873,EFHD2
197,0.00042791764,0.0003230166,No selected,0.0007926023778071334,0.0007967088680939827,0.0006942034015966678,CTRC
198,0.022667509,0.015484666,No selected,0.05633039004380171,0.05096039632644784,0.18500520652551197,CASP9
199,0.018956508,0.011660002,No selected,0.05279844260585413,0.04823710055914477,0.16209649427282194,DNAJC16
200,0.0008881612,0.00044181955,No selected,0.003156504206354724,0.0029405800040559725,0.008330440819160014,RP4-680D5.8
201,0.045291964,0.021752795,No selected,0.1218521866091914,0.10813512182402873,0.4505380076362374,AGMAT
