,Percentage,Prevalence,Other_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.2918121000581734,0.2862453531598513,0.16160081053698078,8026,1.0,1.0,1.0,1.0,1.0,0.11884735524654388,0.016294611617922783
1.4677992676220687e-05,0.20589732402559627,0.36059479553903345,0.2000489117143556,5663,1.0,1.0,1.0,1.0,1.0,0.06245789676904678,0.00011603900202317163
2.1544346900318854e-05,0.2510907504363002,0.3271375464684015,0.19058100129266672,6906,1.0,1.0,1.0,1.0,1.0,0.08232475072145462,0.000620324513874948
3.16227766016838e-05,0.16586678301337987,0.4423791821561338,0.26423680257135873,4562,1.0,1.0,1.0,1.0,1.0,0.057479098439216614,0.0042197201400995255
4.6415888336127784e-05,0.08504217568353695,0.5464684014869888,0.32010970198791183,2339,1.0,1.0,1.0,1.0,1.0,0.07396259903907776,9.790120384423062e-05
6.81292069057961e-05,0.24803664921465968,0.3345724907063197,0.19504419522761415,6822,1.0,1.0,1.0,1.0,1.0,0.5351690053939819,0.00023689579393249005
9.999999999999991e-05,0.020978766724840024,0.7063197026022305,0.3986479404674562,577,1.0,1.0,1.0,1.0,1.0,0.07318170368671417,0.0011092917993664742
0.00014677992676220703,0.01156195462478185,0.7676579925650557,0.3846993676414072,318,1.0,1.0,1.0,1.0,1.0,0.08676117658615112,7.43178025004454e-05
0.0002154434690031884,0.011343804537521814,0.7973977695167287,0.45138524962442794,312,1.0,1.0,1.0,1.0,1.0,0.1817900836467743,0.00027659279294312
0.00031622776601683783,0.0035631180919139032,0.7546468401486989,0.054693777731195194,98,1.0,1.0,1.0,1.0,1.0,0.1261702924966812,3.7897851143497974e-05
0.00046415888336127795,0.002654159394997091,0.7509293680297398,0.011406910526499668,73,1.0,1.0,1.0,1.0,1.0,0.16805842518806458,0.0009336036164313555
0.0006812920690579617,0.002036067481093659,0.7100371747211895,0.008367396848688119,56,1.0,1.0,1.0,1.0,1.0,0.2748642563819885,0.0019226704025641084
0.0010000000000000002,0.0016724840023269343,0.6840148698884758,0.004795094853788911,46,1.0,1.0,1.0,1.0,1.0,0.3351176977157593,0.0002708614629227668
0.0014677992676220694,0.0014543339150668994,0.6412639405204461,0.0037033155154945325,40,1.0,1.0,1.0,1.0,1.0,0.4869723320007324,0.007364615797996521
0.0021544346900318843,0.0011634671320535194,0.6840148698884758,0.0016595045942074556,32,1.0,1.0,1.0,1.0,1.0,0.5303453207015991,0.016784053295850754
0.003162277660168382,0.002036067481093659,0.6412639405204461,0.005511302099710024,56,1.0,1.0,1.0,1.0,1.0,0.635837733745575,0.000402706180466339
0.004641588833612781,0.0005817335660267597,0.7063197026022305,0.003222932606645006,16,0.9999964283798599,0.9993256015281754,0.9906470762199112,0.9925373134328358,0.9906890130353817,0.5710536241531372,0.0016726369503885508
0.006812920690579613,0.0008726003490401396,0.7063197026022305,0.0016595045942074556,24,1.0,1.0,1.0,1.0,1.0,0.6690000295639038,0.00037337906542234123
0.010000000000000004,0.0003272251308900524,0.7546468401486989,0.004594207455542745,9,0.999974544089183,0.9971172463435677,0.9794214674474373,0.9813432835820896,0.9795158286778398,0.6805880069732666,0.0002498620597179979
0.014677992676220709,0.00018179173938336242,0.7509293680297398,0.001467351430667645,5,0.997882678642374,0.9710455779683326,0.9350125974572904,0.9644268774703557,0.9348659003831418,0.689471960067749,0.0009460120345465839
0.02154434690031885,0.00018179173938336242,0.7509293680297398,0.001467351430667645,5,0.997882678642374,0.9710455779683326,0.9350125974572904,0.9644268774703557,0.9348659003831418,0.692010223865509,0.0002974157687276602
0.0316227766016838,0.00014543339150668993,0.7323420074349443,0.001144184746532509,4,0.9977702700157814,0.9556329700797636,0.9053387801586413,0.9471544715447154,0.9048543689320389,0.6931466460227966,0.000310679548420012
0.04641588833612786,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931474208831787,0.0
0.0681292069057962,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931474208831787,0.0
0.10000000000000002,0.0,0.0,0.0,0,0.0,0.0,-1.0,0.0,0.0,0.6931474208831787,0.0
