,Percentage,Prevalence,Train_prevalence,Feature_number,AUC,AUPR,MCC,Precision,F1 score,loss_history,error_history
9.999999999999997e-06,0.36990983129726585,0.10207612456747404,0.10239941832283082,10174,0.9951037018880884,0.9824951241128531,0.9142866347988101,0.8946689595872743,0.929432782492184,0.213302344083786,2.3451217145975534e-07
1.4677992676220687e-05,0.34180482838859805,0.11264898116109189,0.11269995152690257,9401,0.9943143348115469,0.9801109589732585,0.9153860825716983,0.8955288048151333,0.9303260384100044,0.22026868164539337,1.5568102185170574e-07
2.1544346900318854e-05,0.31199098312972656,0.12648981161091888,0.12663596703829375,8581,0.9950867041364254,0.9830313060217971,0.923638738091743,0.90625,0.9371633752244166,0.22678308188915253,3.023912711341836e-07
3.16227766016838e-05,0.27388743455497383,0.14302191464821223,0.14299563742123123,7533,0.9945791356688196,0.9812285266516969,0.9161150550508006,0.9009126466753585,0.9310577139007411,0.23399850726127625,2.448690494816219e-08
4.6415888336127784e-05,0.23883798720186156,0.16291810841983853,0.16250605913717886,6569,0.9947371509290655,0.9812974139906057,0.9149104315414534,0.9007400957771006,0.9300966509327938,0.24257802963256836,6.540724371006945e-07
6.81292069057961e-05,0.20026178010471204,0.18810073048827375,0.1882573921473582,5508,0.9951816929628268,0.9817448436027334,0.9237178304538581,0.9180400890868596,0.9374573572890607,0.25116798281669617,3.1672204414689986e-08
9.999999999999991e-05,0.1650305410122164,0.2169357939254133,0.21691711100339311,4539,0.9952939868715891,0.9823865530854499,0.9282819962370489,0.9235241502683363,0.9412032816773017,0.2606498599052429,3.0867167311043886e-07
0.00014677992676220703,0.12638161721931354,0.2606689734717416,0.2602399418322831,3476,0.9949223058539973,0.9792468033514757,0.9218370605840452,0.9247165532879819,0.9359651136102823,0.2716792821884155,1.4523817526423954e-07
0.0002154434690031884,0.09322280395578825,0.31338908112264513,0.31277266117304897,2564,0.9929660514000663,0.9726542691743671,0.9202269694657832,0.9225894069714803,0.9346480165099748,0.2851524353027344,2.4186562086470076e-07
0.00031622776601683783,0.06719022687609075,0.37153979238754326,0.37094037809015995,1848,0.9902753947828297,0.9621757797463377,0.9139813134226246,0.9214611872146119,0.9295255642561032,0.3033335208892822,0.002487987745553255
0.00046415888336127795,0.04690226876090751,0.42344290657439443,0.42341250605913716,1290,0.9931274472979864,0.9720372681533338,0.9096373970610646,0.9260808926080892,0.9258656751103881,0.3243663012981415,0.0015113704139366746
0.0006812920690579617,0.033595113438045374,0.5048058439061899,0.5046655356277265,924,0.9951499906193215,0.9836770714745164,0.9450360940837469,0.9553488372093023,0.9549046954904695,0.34778183698654175,0.0012519940501078963
0.0010000000000000002,0.023778359511343803,0.562043444828912,0.5612578768783325,654,0.9957248408688929,0.9856436759137761,0.9492768756810858,0.959050721265705,0.9583817716810046,0.37332385778427124,0.0008485528524033725
0.0014677992676220694,0.016761198371146015,0.6145713187235678,0.6168201648085313,461,0.9956359986564448,0.9836894052980172,0.9447429328282592,0.9553280595625873,0.9546617065798652,0.40060076117515564,0.000850518059451133
0.0021544346900318843,0.012616346713205351,0.6677239523260284,0.6652932622394571,347,0.9939020861418632,0.9759148252704672,0.9263555332612387,0.950523311132255,0.9393511988716503,0.4281933903694153,0.000760108872782439
0.003162277660168382,0.008835078534031414,0.698481353325644,0.6968007755695589,243,0.993002694675557,0.9719152626349133,0.9128609623029584,0.9403910348116357,0.9282184043304307,0.4558500051498413,0.0007398979505524039
0.004641588833612781,0.00599912739965096,0.7241445597846982,0.722249151720795,165,0.9909956360932198,0.9641797035449013,0.8912628006138956,0.9243295019157088,0.910377358490566,0.48445314168930054,0.0005987205076962709
0.006812920690579613,0.003599476439790576,0.7339484813533257,0.7324285021812894,99,0.9885063520054226,0.9552939214102115,0.8727617298878039,0.9142026175472613,0.8948991696322657,0.5137964487075806,0.0005394220934249461
0.010000000000000004,0.0023632926119837114,0.7731641676278355,0.7720552593310712,65,0.9868374044721628,0.9508715448954604,0.85788323901738,0.9146280579131303,0.8818291215403128,0.5432335138320923,0.0004788826627191156
0.014677992676220709,0.0015997673065735892,0.8463091118800461,0.8477338826951042,44,0.9820212487498732,0.9323620159763353,0.8318210263808066,0.8878458498023716,0.860632183908046,0.5706455707550049,0.00046281912364065647
0.02154434690031885,0.0010180337405468296,0.8888888888888888,0.8916020358700921,28,0.9747855493673337,0.908514717299121,0.790624240251057,0.8608870967741935,0.8259187620889749,0.5949705243110657,0.00036114430986344814
0.0316227766016838,0.0005817335660267597,0.9425221068819685,0.942377605428987,16,0.9527123967179729,0.8237633870346046,0.6872444773371862,0.7680798004987531,0.7409189319220592,0.6166504621505737,0.0002969465858768672
0.04641588833612786,0.0004363001745200698,0.9485294117647058,0.9477702375181773,12,0.9460082375974571,0.7829725064454718,0.6503082991419517,0.7354549975136748,0.7105452798462648,0.6373714208602905,0.00035256758565083146
0.0681292069057962,0.0002545084351367074,0.9447327950788158,0.9437712069801261,7,0.9363912926877609,0.7454724743187335,0.6184145366935317,0.719361483007209,0.6824621397166586,0.6582334041595459,0.0002519131812732667
0.10000000000000002,0.0002181500872600349,0.9485294117647058,0.9477702375181773,6,0.9300941812558913,0.7196799064501269,0.5942825629482927,0.7032967032967034,0.661580113216835,0.6785023212432861,0.00042160932207480073
