names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000122417,38.48833,1.5234228,0.0,0.0
ENSG00000163564,38.1711,1.4344021,0.0,0.0
ENSG00000137501,36.471138,2.2054057,3.1810943145787628e-291,2.3367409950805714e-289
ENSG00000198821,36.366856,0.82873243,1.423132769259358e-289,1.0306688309199463e-287
ENSG00000173762,35.586056,0.9320022,2.3021612029784963e-277,1.573117994115007e-275
ENSG00000165929,35.1363,1.5171794,1.8821073122200818e-270,1.2289264507219885e-268
ENSG00000116824,35.107525,1.0552655,5.1746610879001785e-270,3.346931737607889e-268
ENSG00000131018,34.723324,1.3086475,3.5035867614752505e-264,2.1705353165669563e-262
ENSG00000110651,33.603405,1.0878778,1.4960018219548594e-247,8.271442331711707e-246
ENSG00000144290,33.421814,5.76044,6.6099274700454294e-245,3.606180058458737e-243
ENSG00000112419,32.974308,1.5429771,1.8970123186302e-238,1.0004551120406654e-236
ENSG00000020633,32.734913,1.083572,4.978253652202508e-235,2.566233611992511e-233
ENSG00000147168,32.638977,1.0067316,1.1487447896251939e-233,5.906845708252747e-232
ENSG00000235162,32.54499,0.95352286,2.4650776822451186e-232,1.2581071406555236e-230
ENSG00000183918,32.447994,1.7249582,5.780948335448432e-231,2.9214384610197383e-229
ENSG00000153283,31.90436,1.2151531,2.3230735990723267e-223,1.1009441886110511e-221
ENSG00000161405,31.748095,1.0742434,3.3735325563502186e-221,1.5769731277048022e-219
ENSG00000211772,31.00345,0.7974927,4.843120198361842e-211,2.1655064399979647e-209
ENSG00000088179,30.968151,1.1342572,1.4475460977567056e-210,6.458379205783063e-209
ENSG00000134285,30.95223,1.2006596,2.3710077584182032e-210,1.0555603371243636e-208
ENSG00000141293,30.484882,0.99763936,4.134000359033663e-204,1.7863050290883273e-202
ENSG00000030419,30.254427,2.5153232,4.562687402042196e-201,1.9230605427295877e-199
ENSG00000174946,29.012602,2.1506991,4.563064803912505e-185,1.7380206830902299e-183
ENSG00000178607,28.201511,1.4575455,5.603200147226513e-175,1.9870107004854294e-173
ENSG00000186654,27.531837,1.6052054,7.302507203615738e-167,2.4225478736123947e-165
ENSG00000140030,27.303432,1.0755153,3.861746310661125e-164,1.2567784512290826e-162
ENSG00000189067,27.209652,0.9946495,4.9931246365178786e-163,1.607176643566506e-161
ENSG00000057657,27.114504,0.95547134,6.641901242940868e-162,2.1147155536347952e-160
ENSG00000027075,27.010748,1.0429412,1.1051429411914656e-160,3.497012309911702e-159
ENSG00000069493,26.66453,0.8788286,1.2143346957206456e-156,3.7278262718779463e-155
ENSG00000151883,26.44221,0.9963205,4.4848739361243156e-154,1.3446776547843283e-152
ENSG00000198668,26.429144,1.9521194,6.3383240188839e-154,1.8893717162377398e-152
ENSG00000111371,26.004555,0.83247626,4.3983126568201745e-149,1.25645131563163e-147
ENSG00000089692,25.572775,2.624991,3.064859315619362e-144,8.507156059873013e-143
ENSG00000281103,25.191908,1.4854256,4.913079517288958e-140,1.3123664871636272e-138
ENSG00000180739,25.032763,1.3773115,2.6900875546414426e-138,7.111789308980101e-137
ENSG00000114423,25.029655,1.2337216,2.908028733772322e-138,7.678091783854829e-137
ENSG00000109906,24.87557,2.0363252,1.367906575821235e-136,3.547932213302795e-135
ENSG00000133321,24.86924,0.81264615,1.6016166520008545e-136,4.148872959490375e-135
ENSG00000172575,24.597895,0.98435146,1.3304517559221322e-133,3.3783619402230144e-132
ENSG00000115085,24.119022,0.938989,1.5789874646708207e-128,3.866263592065409e-127
ENSG00000069702,23.994226,1.3490256,3.1948212827808814e-127,7.73071578167496e-126
ENSG00000154451,23.862879,0.97029406,7.443705869620023e-126,1.7864894087088055e-124
ENSG00000150593,23.673397,0.8602994,6.778535413941402e-124,1.5970322610990465e-122
ENSG00000138378,23.559168,1.1365273,1.0111590846689375e-122,2.3526606395328854e-121
ENSG00000277734,23.237179,0.39737508,1.917463991112736e-119,4.329132751833892e-118
ENSG00000068796,23.00225,0.6816294,4.4256951967490325e-117,9.819600734275523e-116
ENSG00000178573,22.886856,1.2597616,6.280924454080269e-116,1.3816690285724382e-114
ENSG00000127152,22.875654,0.6729154,8.120035828346839e-116,1.7824215252661448e-114
ENSG00000275023,22.294403,0.82710767,4.187178247214368e-110,8.814931646745662e-109
ENSG00000134545,22.182726,2.3870738,5.042877838204934e-109,1.0540844652052752e-107
ENSG00000111912,22.10413,0.87767905,2.8843938674571486e-108,5.974442403409732e-107
ENSG00000027869,22.031355,1.4981134,1.4419732955888328e-107,2.9658506743671113e-106
ENSG00000163346,21.546263,0.8239795,5.739683790500637e-103,1.1243220590763534e-101
ENSG00000205045,21.380032,1.1315812,2.0498811976783517e-101,3.973794201116714e-100
ENSG00000213658,21.08918,0.727303,9.997778878310511e-99,1.898747146528999e-97
ENSG00000239713,20.996881,0.90124685,7.003412383193053e-98,1.3215246412616028e-96
ENSG00000183508,20.910173,1.4327474,4.326522218825661e-97,8.104545445975063e-96
ENSG00000172183,20.774141,0.5808054,7.417981027884573e-96,1.369596353514631e-94
ENSG00000132002,20.665783,0.9789978,7.04046022253772e-95,1.283760512918048e-93
ENSG00000107771,20.65525,0.82386005,8.756601663867192e-95,1.5910404860637845e-93
ENSG00000085563,20.640419,2.1032913,1.1902450500016657e-94,2.1588148314315926e-93
ENSG00000123240,20.58416,0.81283,3.8057238396586227e-94,6.8723553936873175e-93
ENSG00000100385,20.46391,0.3762524,4.516827709322436e-93,8.085475398202251e-92
ENSG00000143924,20.377636,0.76200783,2.6411104537723453e-92,4.691050070223627e-91
ENSG00000129968,20.365026,0.6751404,3.416651745749855e-92,6.06330397813486e-91
ENSG00000134242,20.126383,0.8965124,4.335120365924397e-90,7.569164319722665e-89
ENSG00000164120,20.123838,2.337782,4.563331775206811e-90,7.960865814457481e-89
ENSG00000164674,20.055687,0.93993056,1.8003869665445194e-89,3.1196595726948335e-88
ENSG00000115977,19.880009,0.5536191,6.062434357345139e-88,1.0373722950239168e-86
ENSG00000168824,19.672049,1.5777733,3.743472480286998e-86,6.331886675538073e-85
ENSG00000077235,19.524761,1.134816,6.763307492270238e-85,1.1254668972573968e-83
ENSG00000163508,19.225,1.8693056,2.286363031457161e-82,3.682530527095606e-81
ENSG00000115738,19.132774,0.028708288,1.347103216766288e-81,2.1495127201279295e-80
ENSG00000113448,19.055851,1.0844439,5.875336062787231e-81,9.30284158117073e-80
ENSG00000136213,19.045794,0.8070104,7.119978519379646e-81,1.1256242750699505e-79
ENSG00000166750,19.011683,0.72246045,1.3650092576871322e-80,2.1513801082075812e-79
ENSG00000170571,18.630718,0.49306175,1.810800802313151e-77,2.7898540001480815e-76
ENSG00000148362,18.505098,0.59649533,1.8783791211181625e-76,2.863936379774527e-75
ENSG00000168209,18.234026,0.3988086,2.77151845463933e-74,4.106959047191768e-73
ENSG00000211751,17.991936,0.4739446,2.2534555311335712e-72,3.2825122779288453e-71
ENSG00000130844,17.979136,1.4457492,2.83885178600526e-72,4.129384974155318e-71
ENSG00000100450,17.934586,1.3616945,6.333477930557625e-72,9.186669539894869e-71
ENSG00000169252,17.923378,1.5689514,7.747624512549975e-72,1.1222052181276612e-70
ENSG00000186470,17.874712,0.600214,1.8563199275522934e-71,2.6699851936989907e-70
ENSG00000026751,17.720242,0.70469856,2.926539127939368e-70,4.1426742452482397e-69
ENSG00000164543,17.492655,0.495674,1.6298425896375379e-68,2.2574143019302948e-67
ENSG00000165272,17.481176,1.0896368,1.993453037806755e-68,2.757319575091415e-67
ENSG00000150867,17.426102,0.56317204,5.229201258350524e-68,7.20872731110949e-67
ENSG00000139193,17.395874,0.74020326,8.86648299820838e-68,1.2182085658460251e-66
ENSG00000182173,17.357962,1.0458627,1.717100239706691e-67,2.3513527117368325e-66
ENSG00000073861,17.172531,1.1110903,4.264151846548147e-66,5.751152470806707e-65
ENSG00000148175,17.063995,0.7323234,2.7507912364978544e-65,3.6715297957357476e-64
ENSG00000065809,17.034985,0.6082938,4.518674327904697e-65,6.015540037303806e-64
ENSG00000184205,16.955757,1.1279968,1.7449636806792074e-64,2.2947834388881036e-63
ENSG00000166669,16.869034,0.84309274,7.603095161997507e-64,9.928918177267602e-63
ENSG00000122545,16.78004,0.6811687,3.416048125055904e-63,4.4412944270638325e-62
ENSG00000072818,16.773775,0.48662418,3.7960934598411245e-63,4.932283656475821e-62
ENSG00000078596,16.741278,0.51595443,6.556521674673363e-63,8.486755053787396e-62
ENSG00000110046,16.526638,0.8798382,2.3594423558535195e-61,3.010484514590272e-60
ENSG00000275066,16.518324,0.5949379,2.7081708749965417e-61,3.44901910569219e-60
ENSG00000010810,16.518227,0.54632187,2.712579472282393e-61,3.452495952098036e-60
ENSG00000143851,16.466381,0.73604697,6.398574050840045e-61,8.118807592700681e-60
ENSG00000125148,16.437,0.50762105,1.0393876127149184e-60,1.3163869715714558e-59
ENSG00000071073,16.386671,0.5757952,2.3813364804872876e-60,3.0048667932921795e-59
ENSG00000115604,16.379738,1.6212354,2.6689126854743753e-60,3.36361495801697e-59
ENSG00000115607,16.141222,1.836276,1.309222644117263e-58,1.6153624081705977e-57
ENSG00000116667,16.108587,1.019906,2.2204102921803932e-58,2.73305798261917e-57
ENSG00000047365,16.098541,0.5985301,2.6119062354763813e-58,3.2110990706083805e-57
ENSG00000182568,15.868951,0.53519773,1.039637564315439e-56,1.2497525086405582e-55
ENSG00000070081,15.820819,0.7667396,2.235648131492356e-56,2.670314214200626e-55
ENSG00000137441,15.715143,0.457566,1.1911181984886679e-55,1.4120414470613787e-54
ENSG00000168229,15.660197,1.089494,2.830171928135041e-55,3.332053590033287e-54
ENSG00000182162,15.637768,0.70790005,4.025964296521812e-55,4.73447876791656e-54
ENSG00000142173,15.617071,1.9035124,5.570601584693944e-55,6.539733641209191e-54
ENSG00000154310,15.401531,0.7744262,1.5983981616019685e-53,1.8469580554960274e-52
ENSG00000187118,15.356051,0.8924208,3.2263360753137413e-53,3.707222368550449e-52
ENSG00000132965,15.337374,0.3844118,4.302521967464902e-53,4.9355422100846684e-52
ENSG00000215252,15.316783,0.6756171,5.906994120605465e-53,6.76475807753971e-52
ENSG00000185477,15.228892,0.78326285,2.2741120433503118e-52,2.5813430743724732e-51
ENSG00000139116,15.048267,1.4257935,3.543948401113732e-51,3.978817178717644e-50
ENSG00000197635,15.040679,1.6175846,3.974535978343541e-51,4.459806655895796e-50
ENSG00000196405,14.984707,0.43438447,9.243275722980525e-51,1.0321156084161969e-49
ENSG00000159884,14.978498,0.6190063,1.014836376201809e-50,1.1313362919088784e-49
ENSG00000136732,14.958852,0.52679855,1.3635780804290294e-50,1.5151849788365357e-49
ENSG00000156475,14.947637,1.501392,1.6137578099250226e-50,1.7912450423387946e-49
ENSG00000226067,14.859476,0.6581366,6.0396041225975405e-50,6.6393681236550625e-49
ENSG00000118971,14.812588,0.60124713,1.2147163192169576e-49,1.3282448300720034e-48
ENSG00000062524,14.719214,3.4082186,4.8526190991748645e-49,5.266948265531853e-48
ENSG00000046651,14.650021,0.45005068,1.346751659992037e-48,1.4525426398907297e-47
ENSG00000245105,14.585615,2.6352978,3.467823988463188e-48,3.7226619934609e-47
ENSG00000227507,14.56154,0.55764014,4.9333824852442045e-48,5.290396817335912e-47
ENSG00000272282,14.396806,2.0587482,5.419044122552173e-47,5.701222481465632e-46
ENSG00000104964,14.31728,0.5086391,1.706750123638326e-46,1.7729513405552065e-45
ENSG00000058668,14.285353,0.6633506,2.700406347664243e-46,2.793861054263489e-45
ENSG00000136717,14.267295,0.48062313,3.498885938213194e-46,3.612705119335792e-45
ENSG00000197694,14.240289,0.54648185,5.1513648251917836e-46,5.30296655278001e-45
ENSG00000154217,14.231729,0.7079811,5.8224320454516885e-46,5.987789115542516e-45
ENSG00000159335,14.206322,0.9264792,8.370780046819051e-46,8.574213346761665e-45
ENSG00000136770,14.126345,0.49999112,2.6136237595884088e-45,2.6599214986251553e-44
ENSG00000101474,14.123894,0.56031966,2.7061732125100257e-45,2.7527483004404654e-44
ENSG00000080822,14.121662,0.72370785,2.7932540781067835e-45,2.8399233751112367e-44
ENSG00000107485,13.862073,0.7508982,1.0752399023510042e-43,1.0740910301872488e-42
ENSG00000215788,13.81336,0.9180529,2.1172198385467353e-43,2.1047355069709644e-42
ENSG00000013725,13.773394,0.59936726,3.68488976906476e-43,3.652569290126457e-42
ENSG00000078687,13.768351,0.65619403,3.951295357313662e-43,3.912866774637814e-42
ENSG00000117280,13.7499,0.59635687,5.100021577233538e-43,5.0310428681313875e-42
ENSG00000115875,13.651872,0.31334385,1.9675978256927754e-42,1.926204287427368e-41
ENSG00000110852,13.630245,0.30469525,2.646885946268247e-42,2.5862779165247173e-41
ENSG00000136950,13.506539,0.4370759,1.430919843866992e-41,1.3830432024744499e-40
ENSG00000101224,13.353392,0.6763396,1.13176220096077e-40,1.0827016255516799e-39
ENSG00000157985,13.316194,2.1205032,1.8637056286287034e-40,1.776306643634623e-39
ENSG00000211695,13.27446,3.269473,3.2560969980028347e-40,3.094796813998258e-39
ENSG00000113758,13.257488,2.6933312,4.083448063127413e-40,3.8722157566807115e-39
ENSG00000205809,13.217264,1.5975337,6.975523838964012e-40,6.587354192828824e-39
ENSG00000162739,13.2074795,0.96987915,7.94401212240354e-40,7.488196211438863e-39
ENSG00000186174,13.195209,0.5544932,9.349574708188338e-40,8.801009272220492e-39
ENSG00000095794,13.1932,0.95430493,9.602097760879975e-40,9.022199485873885e-39
ENSG00000124203,13.172742,1.2910112,1.2594009869045441e-39,1.1811837436686121e-38
ENSG00000152969,13.113828,1.8699892,2.7439291996079844e-39,2.55834704340603e-38
ENSG00000002586,12.99462,0.32559925,1.3125793580063583e-38,1.2100910907877534e-37
ENSG00000081059,12.978292,0.18774228,1.624629799423613e-38,1.4944269103105937e-37
ENSG00000074695,12.887172,0.37200636,5.315743746783236e-38,4.846374884035354e-37
ENSG00000213626,12.623777,0.28261963,1.5614725677329597e-36,1.3927306059467264e-35
ENSG00000172215,12.591188,4.3261805,2.3609309172245198e-36,2.102148359544326e-35
ENSG00000182010,12.55311,2.4372082,3.821979443510251e-36,3.39276966741989e-35
ENSG00000034677,12.492674,0.51744735,8.185570568360601e-36,7.235101652343826e-35
ENSG00000163519,12.395002,0.43311387,2.7813869182616685e-35,2.441637479078361e-34
ENSG00000133818,12.329929,1.1634102,6.250179469764219e-35,5.456438511634569e-34
ENSG00000152270,12.276455,0.5406285,1.2119314022783155e-34,1.0522163394706793e-33
ENSG00000100453,12.252751,0.09363899,1.6239082131667846e-34,1.4039741121653815e-33
ENSG00000160305,12.093085,0.5013599,1.1488904217170085e-33,9.85831380637273e-33
ENSG00000177721,11.996225,0.67960286,3.718708680084129e-33,3.1579851416998496e-32
ENSG00000162545,11.853186,2.0443416,2.071639230915718e-32,1.728579135962454e-31
ENSG00000118922,11.825193,0.58662665,2.8923458579277745e-32,2.4104444734950755e-31
ENSG00000211698,11.807566,4.0088973,3.567423092510419e-32,2.9658350107823077e-31
ENSG00000168280,11.658854,2.0685396,2.0680718442666178e-31,1.694665406090669e-30
ENSG00000068028,11.569312,0.5585075,5.895369378732252e-31,4.7795016705465106e-30
ENSG00000205336,11.525518,0.72310424,9.81198154983108e-31,7.914826710754544e-30
ENSG00000134744,11.4391,0.36151347,2.6663540954671062e-30,2.1256422882002885e-29
ENSG00000166848,11.389747,0.41736987,4.703553790415957e-30,3.735239164528008e-29
ENSG00000164323,11.378619,0.427654,5.343930005140596e-30,4.2372379470212715e-29
ENSG00000167984,11.326747,0.97270054,9.673046477818108e-30,7.640369429944809e-29
ENSG00000141232,11.298258,0.51146215,1.3384659114947078e-29,1.0535616864762017e-28
ENSG00000242114,11.296211,1.4346129,1.3700191461353497e-29,1.0779859907311352e-28
ENSG00000261971,11.274219,0.95353407,1.7593360226080552e-29,1.3822010432774056e-28
ENSG00000101695,11.238377,0.45706037,2.641970012835541e-29,2.0677336082192316e-28
ENSG00000080824,11.169424,0.36923927,5.755266450647971e-29,4.453510923887414e-28
ENSG00000105122,11.163858,0.45860943,6.127309439084132e-29,4.734278758192428e-28
ENSG00000122224,11.012714,0.6132563,3.318507913729495e-28,2.5326556871832373e-27
ENSG00000180096,10.997299,0.40666178,3.9374769813599156e-28,3.0028189303897203e-27
ENSG00000181104,10.962751,1.0235548,5.771756522526054e-28,4.3838068004178684e-27
ENSG00000177311,10.939053,0.4929925,7.497919131162095e-28,5.6885725079211355e-27
ENSG00000126804,10.831966,0.48404866,2.428823316977179e-27,1.8218832233255515e-26
ENSG00000152465,10.728994,0.82990026,7.440151777187988e-27,5.504641789683545e-26
ENSG00000233493,10.58424,0.5502668,3.526303321369185e-26,2.579267664079708e-25
ENSG00000211821,10.5461035,7.6890125,5.294780145010343e-26,3.8577059164921267e-25
ENSG00000079335,10.524715,0.5304938,6.646223859908034e-26,4.832079616493052e-25
ENSG00000167815,10.5085,0.23217387,7.893861528898729e-26,5.71693464529539e-25
ENSG00000146285,10.475381,0.6279059,1.1208576610322244e-25,8.08621549354991e-25
ENSG00000104490,10.375933,1.1231443,3.1908215629571585e-25,2.2756178192407365e-24
ENSG00000125735,10.3637,1.6426591,3.6265482849690424e-25,2.5836801221074907e-24
ENSG00000175265,10.355813,0.6038129,3.938268676074735e-25,2.8028481013669604e-24
ENSG00000008283,10.317547,1.3255644,5.87037838701426e-25,4.163515264279631e-24
ENSG00000138767,10.290486,0.39691928,7.778258937886575e-25,5.495816895721439e-24
ENSG00000149311,10.254345,0.3491314,1.131407667076406e-24,7.977645833537031e-24
ENSG00000167664,10.196544,0.89842004,2.0545524644232747e-24,1.4422537572784272e-23
ENSG00000121716,10.0527315,0.60367095,8.935546888401097e-24,6.194348783304137e-23
ENSG00000092820,10.037599,0.087216936,1.0417976010653994e-23,7.21714148154703e-23
ENSG00000145247,10.034981,0.30027485,1.0698059204947668e-23,7.408676152436486e-23
ENSG00000117090,10.017788,1.3233792,1.2732120237979547e-23,8.808417391683932e-23
ENSG00000198168,10.004955,0.32394066,1.4495712288972006e-23,1.000496007918041e-22
ENSG00000218357,9.912243,4.037176,3.6828261443769236e-23,2.5224231814034154e-22
ENSG00000124406,9.901618,0.6695272,4.095952525994789e-23,2.7997856947378143e-22
ENSG00000169641,9.859884,0.60462165,6.212079963626792e-23,4.2210129069004246e-22
ENSG00000237248,9.81395,2.5858386,9.805423898414514e-23,6.63851082102007e-22
ENSG00000026950,9.808839,0.48843172,1.0314868807553922e-22,6.978823080058194e-22
ENSG00000174171,9.806442,2.2894316,1.0562687935684939e-22,7.141793736396049e-22
ENSG00000107281,9.789988,1.4578999,1.243115063450352e-22,8.391332663290726e-22
ENSG00000188322,9.636192,0.95302093,5.623550610023717e-22,3.720334157187772e-21
ENSG00000117281,9.5954275,0.98396534,8.356977621368032e-22,5.509176785778771e-21
ENSG00000176083,9.579557,1.7218674,9.746125648635918e-22,6.416719345107029e-21
ENSG00000106415,9.5475235,0.6982572,1.328341384256409e-21,8.712157395212314e-21
ENSG00000166289,9.532683,0.9706908,1.532697221813581e-21,1.0030072051626386e-20
ENSG00000152495,9.493791,0.3577381,2.2278159041446745e-21,1.4528128572114033e-20
ENSG00000167775,9.473946,0.6551918,2.6946906768935915e-21,1.753381772930952e-20
ENSG00000139725,9.472719,0.33422562,2.7265281515682848e-21,1.772771716753375e-20
ENSG00000275302,9.439923,-7.8097925,3.730529488140624e-21,2.4113617382802124e-20
ENSG00000147044,9.428563,0.7286044,4.157451478176044e-21,2.684209149848026e-20
ENSG00000089737,9.428553,0.26554883,4.1578618978100986e-21,2.684209149848026e-20
ENSG00000139626,9.414501,0.3744295,4.753343323814254e-21,3.0657499367893246e-20
ENSG00000198937,9.381493,0.46579704,6.5045147084214865e-21,4.176861021630132e-20
ENSG00000000971,9.324611,2.0709155,1.1139128310569807e-20,7.119626820752012e-20
ENSG00000148516,9.309299,0.64663535,1.2867775227774563e-20,8.214289288791659e-20
ENSG00000113811,9.294945,0.2663687,1.4728249520551634e-20,9.387376391035203e-20
ENSG00000135127,9.262413,1.2414057,1.9986344957710636e-20,1.2699386564417434e-19
ENSG00000168234,9.1710825,0.41879147,4.682923307849444e-20,2.951834710261948e-19
ENSG00000133639,9.165091,0.7970553,4.9505502328247976e-20,3.1157563399247376e-19
ENSG00000127603,9.147081,0.3596528,5.849253184723845e-20,3.6723882632295497e-19
ENSG00000159111,9.105779,0.5969789,8.564975099494149e-20,5.362691258642182e-19
ENSG00000122034,9.09618,0.30057004,9.356502598339108e-20,5.851156748027934e-19
ENSG00000197969,9.093408,0.5031205,9.598232886595882e-20,5.998676815907144e-19
ENSG00000174501,9.071057,0.38339433,1.1786765260647487e-19,7.350824374802835e-19
ENSG00000162777,9.062567,0.49634457,1.2741635196533448e-19,7.943920967635646e-19
ENSG00000101096,9.0600195,0.5230679,1.3042682317354622e-19,8.12668554690548e-19
ENSG00000198286,9.049346,0.6966042,1.4382657394028704e-19,8.956176121113605e-19
ENSG00000245164,8.992897,0.1291497,2.407981224111848e-19,1.4890967473701892e-18
ENSG00000112486,8.960777,1.3167768,3.223965952783665e-19,1.988918167872058e-18
ENSG00000073350,8.938815,0.8413962,3.933659624198972e-19,2.4209309141389722e-18
ENSG00000175463,8.82679,0.29838052,1.0772321357440799e-18,6.551304130095871e-18
ENSG00000162894,8.816232,0.29699528,1.183765636275133e-18,7.182209913541868e-18
ENSG00000196586,8.792227,1.6522797,1.4662427142399811e-18,8.869905925437626e-18
ENSG00000165512,8.767144,0.40288872,1.8325521344928666e-18,1.1027481656597214e-17
ENSG00000153234,8.746839,0.0980058,2.194127486177675e-18,1.3153253901399713e-17
ENSG00000178562,8.744589,0.7165382,2.2382998035787097e-18,1.3406333826443478e-17
ENSG00000153563,8.74332,0.22312887,2.263583637437282e-18,1.3549880167290459e-17
ENSG00000055163,8.74064,0.31184208,2.317937885346104e-18,1.3867174643920497e-17
ENSG00000170340,8.693124,0.72774297,3.5260685309088106e-18,2.100932142054821e-17
ENSG00000065675,8.640602,0.66853166,5.5917391576999166e-18,3.30776217991291e-17
ENSG00000111276,8.602441,0.33894524,7.803835453411242e-18,4.5991199887037943e-17
ENSG00000215845,8.581177,0.2028194,9.390742373318971e-18,5.518536832412131e-17
ENSG00000188735,8.566308,0.4210861,1.0685619942903085e-17,6.269572540892553e-17
ENSG00000160271,8.557049,0.48609948,1.1579390846414082e-17,6.775673141651346e-17
ENSG00000185885,8.5230875,0.3508654,1.5535557231518544e-17,9.062261518374176e-17
ENSG00000204525,8.521783,0.07546434,1.5711551393570742e-17,9.162324611935441e-17
ENSG00000254682,8.461267,0.659359,2.6448714455255646e-17,1.5341149433606827e-16
ENSG00000132819,8.45065,0.34363222,2.896850539637092e-17,1.6788509974431026e-16
ENSG00000168298,8.412209,0.500417,4.023622822816724e-17,2.3233541330627277e-16
ENSG00000176049,8.387133,1.2122008,4.981436409571297e-17,2.866765083157875e-16
ENSG00000100351,8.34895,0.32183594,6.887220541998414e-17,3.9480588658813655e-16
ENSG00000142875,8.343635,0.33922088,7.20416291207372e-17,4.1262941457959415e-16
ENSG00000169583,8.32763,-0.56345564,8.247656235800082e-17,4.716091005224802e-16
ENSG00000111266,8.311137,1.2705451,9.478904907821645e-17,5.41411041777494e-16
ENSG00000159593,8.306833,0.3868559,9.829017631306861e-17,5.60941272588012e-16
ENSG00000100242,8.305218,0.24538173,9.963624555830195e-17,5.68307903117902e-16
ENSG00000246526,8.291854,1.716272,1.1149702433259356e-16,6.347275938203112e-16
ENSG00000074966,8.28758,0.24855319,1.1557614226324366e-16,6.57039826995687e-16
ENSG00000135976,8.283007,0.56168795,1.2010388603624084e-16,6.825909720899148e-16
ENSG00000148848,8.224859,4.0113435,1.9541954735397362e-16,1.101202534240145e-15
ENSG00000100219,8.201607,-0.07614739,2.371951505071421e-16,1.3318672824545178e-15
ENSG00000128590,8.171856,0.52644134,3.036811546448701e-16,1.7000854623668176e-15
ENSG00000114126,8.131328,0.3443294,4.246142594660137e-16,2.3687187655809517e-15
ENSG00000178988,8.112889,0.46419337,4.942996212887091e-16,2.752234599530636e-15
ENSG00000182534,8.102309,0.8804885,5.392586528052969e-16,2.9985055341712215e-15
ENSG00000171791,8.058023,0.31465018,7.753811953021121e-16,4.297504830227389e-15
ENSG00000182472,8.022887,1.1715438,1.0328782629862417e-15,5.710817234704575e-15
ENSG00000166562,8.022461,0.0032358603,1.036471504287953e-15,5.729144289221881e-15
ENSG00000145050,8.014583,0.20146786,1.1051128305211758e-15,6.100365190058922e-15
ENSG00000168016,8.013571,0.4898091,1.1142492667375261e-15,6.149149159714901e-15
ENSG00000185920,8.011357,1.3791248,1.134493820984583e-15,6.257513786540869e-15
ENSG00000236213,7.9701242,1.8845552,1.58515179383249e-15,8.710500159109445e-15
ENSG00000112378,7.969808,1.6589206,1.5892116789191615e-15,8.730476979703343e-15
ENSG00000122557,7.8521996,0.34546065,4.08803065361028e-15,2.215615664913208e-14
ENSG00000134308,7.8194447,0.21449852,5.305697152313099e-15,2.864240919390441e-14
ENSG00000100027,7.80777,0.6838093,5.820874883186606e-15,3.136592994429712e-14
ENSG00000172673,7.719495,0.49609157,1.1679162386066629e-14,6.245892146557941e-14
ENSG00000197057,7.711993,1.4240369,1.2386770644217723e-14,6.615712765782138e-14
ENSG00000196781,7.699701,0.89166546,1.363849613746435e-14,7.27103650998877e-14
ENSG00000146250,7.6240478,5.9600034,2.4584234234115387e-14,1.2998676856742551e-13
ENSG00000091409,7.5814805,0.4005383,3.416340265729811e-14,1.798497225122364e-13
