names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000127540,69.05248,5.252249,0.0,0.0
ENSG00000119655,68.89637,7.180585,0.0,0.0
ENSG00000131174,68.87466,4.9646115,0.0,0.0
ENSG00000116459,68.77415,4.2181897,0.0,0.0
ENSG00000241343,68.690544,9.524855,0.0,0.0
ENSG00000120742,68.65252,6.102718,0.0,0.0
ENSG00000156411,68.64115,5.365484,0.0,0.0
ENSG00000101182,68.60532,5.5093975,0.0,0.0
ENSG00000125356,68.566376,4.4389334,0.0,0.0
ENSG00000109475,68.54583,51.31854,0.0,0.0
ENSG00000143256,68.44886,3.544671,0.0,0.0
ENSG00000104408,68.44874,7.916973,0.0,0.0
ENSG00000196562,68.41383,3.82245,0.0,0.0
ENSG00000151366,68.332695,3.817098,0.0,0.0
ENSG00000198931,68.311386,4.566717,0.0,0.0
ENSG00000173915,68.18741,4.130832,0.0,0.0
ENSG00000096384,68.062546,8.328287,0.0,0.0
ENSG00000100387,67.92129,3.8045974,0.0,0.0
ENSG00000166913,67.86471,7.777694,0.0,0.0
ENSG00000114353,67.83179,8.3064785,0.0,0.0
ENSG00000145494,67.81585,3.7137399,0.0,0.0
ENSG00000168209,67.796555,7.043352,0.0,0.0
ENSG00000105669,67.75384,3.7039266,0.0,0.0
ENSG00000130255,67.69749,30.18771,0.0,0.0
ENSG00000134825,67.665474,3.9268026,0.0,0.0
ENSG00000132432,67.629585,3.9051642,0.0,0.0
ENSG00000198938,67.61436,113.31976,0.0,0.0
ENSG00000170348,67.46228,3.8316858,0.0,0.0
ENSG00000108639,67.44856,3.9231908,0.0,0.0
ENSG00000169508,67.4125,8.763235,0.0,0.0
ENSG00000107223,67.32022,4.513499,0.0,0.0
ENSG00000173660,67.30992,6.462957,0.0,0.0
ENSG00000153187,67.22337,6.8826685,0.0,0.0
ENSG00000139343,67.206795,3.8167987,0.0,0.0
ENSG00000023191,67.18394,5.54419,0.0,0.0
ENSG00000115310,67.08594,4.516414,0.0,0.0
ENSG00000115944,67.03936,3.6773078,0.0,0.0
ENSG00000002549,66.98266,4.311691,0.0,0.0
ENSG00000169020,66.94886,4.7117233,0.0,0.0
ENSG00000205542,66.84212,153.2805,0.0,0.0
ENSG00000085871,66.79787,4.023128,0.0,0.0
ENSG00000008018,66.74591,3.9272285,0.0,0.0
ENSG00000151131,66.74047,4.6240425,0.0,0.0
ENSG00000211450,66.6041,3.654206,0.0,0.0
ENSG00000182287,66.57799,8.105773,0.0,0.0
ENSG00000169230,66.57569,6.897995,0.0,0.0
ENSG00000130303,66.39055,4.170242,0.0,0.0
ENSG00000171530,66.36562,4.080453,0.0,0.0
ENSG00000176731,66.349045,3.7149408,0.0,0.0
ENSG00000185651,66.313576,3.6129503,0.0,0.0
ENSG00000099624,66.25664,4.5770082,0.0,0.0
