names,scores,logfoldchanges,pvals,pvals_adj
ENSG00000027075,89.227066,2.2755303,0.0,0.0
ENSG00000147168,89.011215,1.9054445,0.0,0.0
ENSG00000122545,88.97726,2.658569,0.0,0.0
ENSG00000141293,84.85774,1.8871552,0.0,0.0
ENSG00000197971,84.81681,1.9811773,0.0,0.0
ENSG00000134545,84.74422,5.323514,0.0,0.0
ENSG00000136950,84.37878,2.0348246,0.0,0.0
ENSG00000149294,82.78411,5.534832,0.0,0.0
ENSG00000069667,82.465866,1.6923183,0.0,0.0
ENSG00000150867,82.076324,1.8027391,0.0,0.0
ENSG00000128294,81.48237,2.0276537,0.0,0.0
ENSG00000143185,81.40501,4.982511,0.0,0.0
ENSG00000155366,81.1871,1.6126552,0.0,0.0
ENSG00000175040,80.92954,3.0015235,0.0,0.0
ENSG00000005844,80.2218,1.6699082,0.0,0.0
ENSG00000110651,79.84975,1.6181333,0.0,0.0
ENSG00000117281,79.35344,4.776283,0.0,0.0
ENSG00000211689,78.70372,2.438384,0.0,0.0
ENSG00000140563,78.585014,2.8845994,0.0,0.0
ENSG00000127947,78.54939,1.8277441,0.0,0.0
ENSG00000173821,78.31188,2.1828415,0.0,0.0
ENSG00000160305,77.851944,2.1204352,0.0,0.0
ENSG00000170315,77.43879,2.2664516,0.0,0.0
ENSG00000127314,77.41104,1.8988442,0.0,0.0
ENSG00000115738,76.42676,1.4353075,0.0,0.0
ENSG00000026751,76.17679,2.2427168,0.0,0.0
ENSG00000181036,75.62359,3.4107559,0.0,0.0
ENSG00000204525,75.20746,6.332322,0.0,0.0
ENSG00000152818,73.998085,1.8650941,0.0,0.0
ENSG00000135404,72.46455,1.2318295,0.0,0.0
ENSG00000138378,72.418106,2.263287,0.0,0.0
ENSG00000186469,72.34357,1.7866204,0.0,0.0
ENSG00000196405,71.45241,1.59214,0.0,0.0
ENSG00000027869,68.84298,2.9238005,0.0,0.0
ENSG00000123240,68.33215,1.6116054,0.0,0.0
ENSG00000189430,68.2671,5.290452,0.0,0.0
ENSG00000110934,67.91618,1.4724724,0.0,0.0
ENSG00000100242,67.19697,1.4194264,0.0,0.0
ENSG00000036448,66.708145,7.0868196,0.0,0.0
ENSG00000186470,65.878334,1.4775318,0.0,0.0
ENSG00000148175,65.61032,1.8067449,0.0,0.0
ENSG00000002586,65.43882,1.3969707,0.0,0.0
ENSG00000047365,65.20562,1.559393,0.0,0.0
ENSG00000164543,65.03336,1.3980839,0.0,0.0
ENSG00000134954,64.98001,1.4987396,0.0,0.0
ENSG00000004468,64.68648,2.958736,0.0,0.0
ENSG00000100027,64.41868,3.0009263,0.0,0.0
ENSG00000197081,64.206154,1.6882573,0.0,0.0
ENSG00000109062,64.20352,1.4424098,0.0,0.0
ENSG00000197471,63.999546,1.2535433,0.0,0.0
ENSG00000110852,63.789543,1.3477644,0.0,0.0
ENSG00000185885,62.217186,1.8498275,0.0,0.0
ENSG00000140030,62.178337,1.4389191,0.0,0.0
ENSG00000127603,62.172268,1.5584174,0.0,0.0
ENSG00000167004,61.67056,1.3790601,0.0,0.0
ENSG00000167851,61.571358,1.4303362,0.0,0.0
ENSG00000196684,61.42627,1.8606372,0.0,0.0
ENSG00000048028,61.25404,2.1787262,0.0,0.0
ENSG00000101096,61.132378,2.1601422,0.0,0.0
ENSG00000175066,61.118378,2.154997,0.0,0.0
ENSG00000211751,60.806564,0.96480894,0.0,0.0
ENSG00000150637,60.498444,1.8109214,0.0,0.0
ENSG00000130402,60.128086,1.2247949,0.0,0.0
ENSG00000171604,60.10881,1.4625437,0.0,0.0
ENSG00000078304,59.990856,1.3344167,0.0,0.0
ENSG00000160310,59.71663,1.3747665,0.0,0.0
ENSG00000115607,59.435425,4.3790474,0.0,0.0
ENSG00000205045,59.195606,1.9842634,0.0,0.0
ENSG00000181104,59.17282,3.0592277,0.0,0.0
ENSG00000058668,58.63933,1.6035184,0.0,0.0
ENSG00000100612,58.41216,1.2384747,0.0,0.0
ENSG00000104964,58.389187,1.5111866,0.0,0.0
ENSG00000154760,58.299,2.9323955,0.0,0.0
ENSG00000166289,58.00766,3.1866238,0.0,0.0
ENSG00000132965,57.95284,1.346379,0.0,0.0
ENSG00000115956,57.813667,-1.58976,0.0,0.0
ENSG00000125868,57.64754,1.3110843,0.0,0.0
ENSG00000154451,57.474457,1.4260104,0.0,0.0
ENSG00000162777,57.416176,1.663369,0.0,0.0
ENSG00000134242,57.007126,1.5537089,0.0,0.0
ENSG00000137501,57.00652,2.2714097,0.0,0.0
ENSG00000166750,56.79659,1.3566885,0.0,0.0
ENSG00000109861,56.7803,0.7934028,0.0,0.0
ENSG00000182173,55.331657,2.017361,0.0,0.0
ENSG00000205809,55.10396,4.124639,0.0,0.0
ENSG00000010810,55.04446,1.1674834,0.0,0.0
ENSG00000057657,55.033344,1.2151059,0.0,0.0
ENSG00000197043,54.903923,1.2220851,0.0,0.0
ENSG00000073350,54.71807,2.630585,0.0,0.0
ENSG00000128340,54.655266,1.3546298,0.0,0.0
ENSG00000168209,54.6198,0.9485847,0.0,0.0
ENSG00000148362,54.417854,1.1676582,0.0,0.0
ENSG00000101695,53.93246,1.2828897,0.0,0.0
ENSG00000166710,53.85991,14.81056,0.0,0.0
ENSG00000143851,53.61656,1.5552665,0.0,0.0
ENSG00000161405,53.449814,1.2052859,0.0,0.0
ENSG00000011600,52.99338,-5.132337,0.0,0.0
ENSG00000145675,52.348007,1.4796283,0.0,0.0
ENSG00000112576,52.282173,1.125128,0.0,0.0
ENSG00000142875,52.142303,1.3035388,0.0,0.0
ENSG00000176485,51.944576,1.650548,0.0,0.0
ENSG00000157216,51.78563,1.4009413,0.0,0.0
ENSG00000175029,51.67465,1.3299956,0.0,0.0
ENSG00000164292,51.51166,4.138342,0.0,0.0
ENSG00000175463,51.36684,1.0749596,0.0,0.0
ENSG00000064393,50.882095,1.3869487,0.0,0.0
ENSG00000206503,50.828217,3.1849754,0.0,0.0
ENSG00000117280,50.619114,1.335335,0.0,0.0
ENSG00000107968,50.613483,0.24168006,0.0,0.0
ENSG00000106948,49.835373,1.0605533,0.0,0.0
ENSG00000134996,49.79958,0.95397705,0.0,0.0
ENSG00000181847,49.491528,2.3016794,0.0,0.0
ENSG00000068028,49.358864,1.4233836,0.0,0.0
ENSG00000134285,49.290844,1.1829169,0.0,0.0
ENSG00000176845,49.242073,0.7550865,0.0,0.0
ENSG00000114423,49.026936,1.5315323,0.0,0.0
ENSG00000275023,48.87173,1.126637,0.0,0.0
ENSG00000156475,48.643356,2.80399,0.0,0.0
ENSG00000158869,48.492226,-1.9516649,0.0,0.0
ENSG00000155368,48.391144,0.97345215,0.0,0.0
ENSG00000186891,48.044613,3.5836565,0.0,0.0
ENSG00000182866,48.01792,0.91222554,0.0,0.0
ENSG00000171596,47.889732,4.8609743,0.0,0.0
ENSG00000160932,47.779747,0.61066425,0.0,0.0
ENSG00000189190,47.701572,2.3646228,0.0,0.0
ENSG00000186654,47.566975,1.7162104,0.0,0.0
ENSG00000108518,47.48997,2.0152354,0.0,0.0
ENSG00000107679,47.466328,1.3028193,0.0,0.0
ENSG00000135362,47.050083,2.5520709,0.0,0.0
ENSG00000153395,46.95308,1.493456,0.0,0.0
ENSG00000163508,46.807354,2.892947,0.0,0.0
ENSG00000109906,46.186405,2.4595366,0.0,0.0
ENSG00000149311,45.76779,0.97401106,0.0,0.0
ENSG00000183918,45.743595,1.6440411,0.0,0.0
ENSG00000153283,45.43858,1.1099107,0.0,0.0
ENSG00000134215,45.43289,1.3205287,0.0,0.0
ENSG00000116824,45.39413,1.3659667,0.0,0.0
ENSG00000183734,45.24613,1.8419923,0.0,0.0
ENSG00000101608,45.126602,1.6955019,0.0,0.0
ENSG00000104490,45.107815,2.719187,0.0,0.0
ENSG00000160218,44.39217,1.0940003,0.0,0.0
ENSG00000244509,44.220676,1.0460168,0.0,0.0
ENSG00000145703,44.015553,0.7347329,0.0,0.0
ENSG00000142765,43.742397,1.0135583,0.0,0.0
ENSG00000197057,43.724606,3.9626222,0.0,0.0
ENSG00000111906,43.203968,1.2442408,0.0,0.0
ENSG00000154310,42.983696,1.4352907,0.0,0.0
ENSG00000167618,42.940838,4.308028,0.0,0.0
ENSG00000118971,42.88795,1.191289,0.0,0.0
ENSG00000100219,42.796253,0.61805487,0.0,0.0
ENSG00000168298,42.794643,1.5132235,0.0,0.0
ENSG00000179218,42.75124,1.0365027,0.0,0.0
ENSG00000251301,42.65393,2.8394876,0.0,0.0
ENSG00000145220,42.587166,0.7857701,0.0,0.0
ENSG00000100427,42.531044,4.2595544,0.0,0.0
ENSG00000108798,42.53029,0.8553765,0.0,0.0
ENSG00000015133,42.400703,0.96943414,0.0,0.0
ENSG00000124575,42.03084,1.6331083,0.0,0.0
ENSG00000126822,41.81,2.1794066,0.0,0.0
ENSG00000184182,41.617096,1.1363094,0.0,0.0
ENSG00000189409,41.39612,3.6770444,0.0,0.0
ENSG00000172794,41.353638,1.4220444,0.0,0.0
ENSG00000274265,41.34113,0.90738547,0.0,0.0
ENSG00000077235,41.289364,1.4981204,0.0,0.0
ENSG00000160255,41.25318,-0.39899948,0.0,0.0
ENSG00000235576,41.122482,1.3299496,0.0,0.0
ENSG00000196776,40.814323,0.8131791,0.0,0.0
ENSG00000149091,40.78297,0.81155396,0.0,0.0
ENSG00000132670,40.557552,0.9350845,0.0,0.0
ENSG00000185187,40.499233,0.9026662,0.0,0.0
ENSG00000158321,40.368164,2.1302788,0.0,0.0
ENSG00000139626,40.345688,1.1353496,0.0,0.0
ENSG00000197530,40.235634,1.5545795,0.0,0.0
ENSG00000145990,40.11498,2.4649484,0.0,0.0
ENSG00000143443,40.111847,1.0108341,0.0,0.0
ENSG00000147155,39.993374,1.433164,0.0,0.0
ENSG00000147443,39.98222,0.55359674,0.0,0.0
ENSG00000136770,39.972862,0.98655945,0.0,0.0
ENSG00000163947,39.936058,1.157874,0.0,0.0
ENSG00000125347,39.68452,-0.48496413,0.0,0.0
ENSG00000204592,39.591465,1.553494,0.0,0.0
ENSG00000221963,39.549767,0.8042373,0.0,0.0
ENSG00000121716,39.48506,1.4728315,0.0,0.0
ENSG00000198846,39.450367,2.6251805,0.0,0.0
ENSG00000108370,39.404026,3.346394,0.0,0.0
ENSG00000123146,39.37925,0.53170973,0.0,0.0
ENSG00000166974,39.218884,1.1900934,0.0,0.0
ENSG00000090266,39.01743,0.78866935,0.0,0.0
ENSG00000138835,39.00013,2.2289598,0.0,0.0
ENSG00000196968,38.79011,1.7984833,0.0,0.0
ENSG00000138767,38.60525,0.86702514,0.0,0.0
ENSG00000064012,38.599895,0.88357896,0.0,0.0
ENSG00000147065,38.570778,0.6156161,0.0,0.0
ENSG00000160856,38.507866,1.705351,0.0,0.0
ENSG00000158805,38.4873,1.1123329,0.0,0.0
ENSG00000136717,38.47484,0.8126896,0.0,0.0
ENSG00000124256,38.41018,1.5537438,0.0,0.0
ENSG00000105122,38.38544,0.98846745,0.0,0.0
ENSG00000135269,38.325397,0.81665844,0.0,0.0
ENSG00000055163,38.262672,0.86315817,0.0,0.0
ENSG00000135048,38.2033,1.22924,0.0,0.0
ENSG00000186088,37.954468,1.090011,0.0,0.0
ENSG00000169252,37.679802,2.1450343,0.0,0.0
ENSG00000104731,37.673412,1.5268133,1.3538725730826e-310,2.680120412238927e-309
ENSG00000141622,37.650097,5.4182973,3.2598420043066e-310,6.44696445620948e-309
ENSG00000109321,37.452213,1.9804127,5.5281352507871006e-307,1.0859855380915863e-305
ENSG00000131370,37.445114,0.7132779,7.213034261428465e-307,1.415626800468136e-305
ENSG00000134602,37.20879,1.035765,4.91964666122807e-303,9.582129974255582e-302
ENSG00000067064,37.02076,0.8917785,5.3078339919827975e-300,1.0260482100291559e-298
ENSG00000089159,36.97079,0.9980042,3.375663423722815e-299,6.494915369422906e-298
ENSG00000176105,36.96822,3.047774,3.712383570223959e-299,7.13610329648284e-298
ENSG00000205413,36.958405,0.80147684,5.338015851892558e-299,1.0251382823690583e-297
ENSG00000135077,36.92057,1.5455419,2.1614743025465906e-298,4.1355538097468165e-297
ENSG00000110367,36.739902,0.76077247,1.6853604312698216e-295,3.197831489885396e-294
ENSG00000167775,36.680447,1.687523,1.4973918049315814e-294,2.8307311253522763e-293
ENSG00000142347,36.63685,0.028670654,7.412362516405116e-294,1.3948533599032061e-292
ENSG00000198286,36.383682,1.6539532,7.712633811117484e-290,1.4434345061607317e-288
ENSG00000188322,36.16661,2.1334107,2.0396868464529959e-286,3.786306774173756e-285
ENSG00000010270,36.0101,1.4508082,5.813424395357016e-284,1.0781831646862318e-282
ENSG00000026950,35.922596,1.0892035,1.3560652384290155e-282,2.5037297867152594e-281
ENSG00000105329,35.648556,0.5349664,2.4808517540658403e-278,4.539693850322616e-277
ENSG00000151651,35.645473,0.9634987,2.7692825307194936e-278,5.062986941496759e-277
ENSG00000153310,35.555286,0.5053807,6.884465881046484e-277,1.253094639304107e-275
ENSG00000051523,35.4738,-0.50804234,1.2464689481220611e-275,2.2568110321280416e-274
ENSG00000277972,35.386105,1.1463772,2.7934035191927687e-274,5.0354709537911365e-273
ENSG00000099795,35.35113,0.6323656,9.632294138132643e-274,1.7333073126256536e-272
ENSG00000135250,35.191914,0.7638621,2.658517130505909e-271,4.75068465162863e-270
ENSG00000001561,34.950714,2.1771398,1.2629090402042467e-267,2.2412004433926616e-266
ENSG00000176049,34.649555,2.7409947,4.536431110103487e-263,7.92738445816555e-262
ENSG00000072786,34.60368,0.67401826,2.2242730227581935e-262,3.873738148356522e-261
ENSG00000170962,34.597515,3.7330134,2.7534979139898206e-262,4.791365913277719e-261
ENSG00000153071,34.46424,1.3228819,2.755541768064733e-260,4.7666932788524325e-259
ENSG00000072736,34.437103,0.83724093,7.023587861511343e-260,1.21395928685349e-258
ENSG00000169896,34.397175,0.4408235,2.779226595161262e-259,4.791545063644328e-258
ENSG00000021762,34.359467,2.3307588,1.01706818308418e-258,1.752014940508829e-257
ENSG00000095794,34.14872,1.3257757,1.396977722436966e-255,2.3904357566625223e-254
ENSG00000103415,34.11468,0.9745838,4.468663362351455e-255,7.63384286020305e-254
ENSG00000160050,34.057816,1.9832618,3.109767974035117e-254,5.294843351817408e-253
ENSG00000111371,34.02553,0.6630892,9.341028078505206e-254,1.5852002105502895e-252
ENSG00000085563,34.023354,2.3650856,1.0061144418571016e-253,1.7059985028950426e-252
ENSG00000226067,33.927067,0.94267964,2.658212479609159e-252,4.492531986902316e-251
ENSG00000106799,33.895905,1.3550875,7.654871803902776e-252,1.2926551992009221e-250
ENSG00000162496,33.721165,2.0486631,2.8303618206327453e-249,4.7367682609254925e-248
ENSG00000156966,33.720573,4.933674,2.8873003301953954e-249,4.828129527760886e-248
ENSG00000122223,33.56785,1.5130045,4.943441869114686e-247,8.186530786147413e-246
ENSG00000005379,33.509113,2.939433,3.5503926595799576e-246,5.8701347445531004e-245
ENSG00000167508,33.35078,1.4954425,7.09745266667838e-244,1.1678432515859274e-242
ENSG00000160219,33.227226,1.0542177,4.354850447486898e-242,7.137096733379326e-241
ENSG00000168016,33.208393,1.2042754,8.145219977611702e-242,1.3327834884607596e-240
ENSG00000113441,33.193066,0.7205844,1.3554509662611634e-241,2.2143697755408745e-240
ENSG00000197622,33.156975,0.68383574,4.493191570969463e-241,7.317178482319866e-240
ENSG00000134308,32.984814,0.72666377,1.3411307429043618e-238,2.170289309209828e-237
ENSG00000155903,32.794147,0.82866913,7.135476358031171e-236,1.1447931180342053e-234
ENSG00000167664,32.764317,1.8885599,1.8987105507070756e-235,3.0414858728148856e-234
ENSG00000044574,32.697033,0.6316374,1.7210058968027388e-234,2.744003820576646e-233
ENSG00000115604,32.683636,2.3056793,2.667789810978635e-234,4.25027891806418e-233
ENSG00000107771,32.54071,0.7658638,2.8337797761226534e-232,4.483475571945441e-231
ENSG00000132329,32.416836,4.7198224,1.589659798410634e-230,2.505450017908806e-229
ENSG00000117748,32.37556,0.8774719,6.061428070750594e-230,9.53874923941838e-229
ENSG00000111885,32.285015,0.98099184,1.1353298418693796e-228,1.7825545181350683e-227
ENSG00000132359,32.203686,1.3300779,1.56728639205202e-227,2.451402776557106e-226
ENSG00000187837,32.148315,0.9505835,9.323713748762098e-227,1.457219942131754e-225
ENSG00000185989,32.08226,0.8828556,7.794718697447259e-226,1.2154797131849524e-224
ENSG00000139182,32.027256,2.2545218,4.553006545770207e-225,7.072978748746346e-224
ENSG00000137880,31.888937,1.3671043,3.801197807216196e-223,5.86959733474645e-222
ENSG00000078808,31.782232,0.7525466,1.139380154627933e-221,1.7540996272745007e-220
ENSG00000174501,31.759584,0.96168447,2.341286625573106e-221,3.601763897889877e-220
ENSG00000123329,31.726078,0.7943954,6.789535826994191e-221,1.0413659425027333e-219
ENSG00000261971,31.550179,1.7788218,1.783013315324094e-218,2.7225699977420912e-217
ENSG00000087274,31.526054,0.67857754,3.8187073179657853e-218,5.813706300216156e-217
ENSG00000131378,31.446932,1.1266209,4.623163134506537e-217,7.012479303136464e-216
ENSG00000125384,31.288565,0.6299633,6.676528245976469e-215,1.0097267129650294e-213
ENSG00000162739,31.213703,1.3727727,6.944013089812111e-214,1.0455670661146085e-212
ENSG00000232653,31.186014,2.4356246,1.6488581355281847e-213,2.480886183726679e-212
ENSG00000173200,31.14146,1.2045296,6.61918088970305e-213,9.930219732998712e-212
ENSG00000198648,31.083544,1.4202828,4.019648423155207e-212,6.017185499814868e-211
ENSG00000058272,31.068825,0.63633823,6.353886119967482e-212,9.49758210141651e-211
ENSG00000121851,31.042204,0.73300016,1.453622968396955e-211,2.168101320811354e-210
ENSG00000106415,30.869167,1.443277,3.098626541107015e-209,4.591682326908436e-208
ENSG00000110848,30.82809,0.3397664,1.1016832735595383e-208,1.6290022696313866e-207
ENSG00000163466,30.769478,0.123121016,6.712243067991014e-208,9.896588919171267e-207
ENSG00000167797,30.762987,0.84449506,8.197794592287647e-208,1.2078240628522374e-206
ENSG00000145050,30.74462,0.784558,1.4430192980443442e-207,2.1215168636294546e-206
ENSG00000139370,30.616404,0.88926363,7.404314510392641e-206,1.0831574740380927e-204
ENSG00000147601,30.608553,0.91034347,9.418184016023079e-206,1.3758040400679167e-204
ENSG00000020426,30.440168,1.0897237,1.6163816795976428e-203,2.3478628803647117e-202
ENSG00000182534,30.430225,1.9340479,2.1884170059024248e-203,3.17652512190551e-202
ENSG00000281103,30.430082,1.1605995,2.1979928047363352e-203,3.1881746126810255e-202
ENSG00000115935,30.372597,0.5894666,1.2642258642111987e-202,1.8285933597113877e-201
ENSG00000141736,30.350607,4.175673,2.466536010331872e-202,3.5651238693257865e-201
ENSG00000154217,30.330996,0.8722833,4.475075237257233e-202,6.463718221903565e-201
ENSG00000075945,30.299707,1.2942749,1.1565926781367495e-201,1.668218667876344e-200
ENSG00000234745,30.284386,0.5110417,1.8405432463518192e-201,2.6510009447453933e-200
ENSG00000156650,30.263407,0.8276253,3.476073777451389e-201,5.003211018517856e-200
ENSG00000131504,30.256886,0.5250152,4.235163693476047e-201,6.087270918757186e-200
ENSG00000196323,30.083664,0.7870651,7.925939528723528e-199,1.1352418121642446e-197
ENSG00000101082,30.072803,1.7475353,1.0991791843990594e-198,1.5732719182129335e-197
ENSG00000107317,30.052412,3.881195,2.0305221115154737e-198,2.904296160615457e-197
ENSG00000245164,30.020683,0.50610924,5.2715766065821254e-198,7.519125356739332e-197
ENSG00000211456,30.01837,1.0452288,5.651214457288937e-198,8.055036656792714e-197
ENSG00000196781,29.995094,1.9129438,1.1371154314578053e-197,1.6196807613728629e-196
ENSG00000132819,29.962173,0.7924567,3.0542243910179835e-197,4.347355520723729e-196
ENSG00000213445,29.855581,0.70849675,7.430103216801766e-196,1.0546746926375342e-194
ENSG00000176624,29.843042,1.2278144,1.0807629142460858e-195,1.5309319297667694e-194
ENSG00000117560,29.826836,4.234433,1.7536973632416857e-195,2.4807460362555013e-194
ENSG00000159618,29.779425,2.8202941,7.215821149528948e-195,1.0179355926166762e-193
ENSG00000213626,29.71605,0.50349635,4.7641195337322025e-194,6.697772424456866e-193
ENSG00000030419,29.66712,1.7966173,2.040035840532778e-193,2.8641267691520944e-192
ENSG00000139725,29.606358,0.7225135,1.2376208504231148e-192,1.7293060904553413e-191
ENSG00000134198,29.572664,1.9819261,3.3578424866107283e-192,4.685488756079339e-191
ENSG00000142173,29.565105,2.6662736,4.2000655872047e-192,5.856742304923816e-191
ENSG00000186174,29.546925,0.80004895,7.192677703915178e-192,1.0022967141878549e-190
ENSG00000129355,29.502474,0.45257288,2.6760760501102933e-191,3.7215369978815763e-190
ENSG00000163590,29.30603,1.6042585,8.689727627572438e-189,1.197924382331836e-187
ENSG00000113448,29.257278,0.8880053,3.628118630489938e-188,4.994855688883336e-187
ENSG00000172331,29.224045,1.8162274,9.598867738454285e-188,1.3197159869286614e-186
ENSG00000177311,29.159395,0.83973205,6.350294801115526e-187,8.7133331200363e-186
ENSG00000133818,29.080599,1.6796466,6.316386640064379e-186,8.632255176933166e-185
ENSG00000110876,29.06859,0.50221056,8.959809307310852e-186,1.2220514445143873e-184
ENSG00000139116,29.029797,1.8234127,2.7687571569602678e-185,3.768881350387743e-184
ENSG00000139722,28.908272,1.0702894,9.397433640378846e-184,1.2724582956900073e-182
ENSG00000239636,28.790318,1.695692,2.8355502994741424e-182,3.824367118661256e-181
ENSG00000179144,28.707876,0.43974832,3.042449169977969e-181,4.090006178307638e-180
ENSG00000103126,28.638376,1.3480582,2.2373324126045327e-180,2.9998339675651906e-179
ENSG00000134107,28.612965,0.6321589,4.634792248123273e-180,6.202238579011028e-179
ENSG00000204642,28.409134,0.5334461,1.5595549525338943e-177,2.077521131069763e-176
ENSG00000213719,28.383335,-0.13901173,3.2473888787001894e-177,4.320329525039165e-176
ENSG00000167984,28.341345,1.5818783,1.0700603234081506e-176,1.41902003429135e-175
ENSG00000143184,28.26498,4.1122346,9.316439894473511e-176,1.229913579907132e-174
ENSG00000146433,28.237143,1.0328499,2.0474550016934733e-175,2.7012222241713506e-174
ENSG00000160613,28.227594,0.59393567,2.6818632420937227e-175,3.533668364086079e-174
ENSG00000160271,28.222986,0.9949911,3.054934844682675e-175,4.0226568428574435e-174
ENSG00000240065,27.889593,0.40893835,3.5680619113490483e-171,4.644803632444761e-170
ENSG00000197061,27.862965,1.2702302,7.502825914359568e-171,9.74846010148753e-170
ENSG00000188735,27.768417,0.830899,1.0443693068258271e-169,1.3509803712448813e-168
ENSG00000166598,27.713013,-0.023694891,4.866448038006375e-169,6.275429670577751e-168
ENSG00000167315,27.604269,0.89968354,9.888710118021456e-168,1.2664445187264339e-166
ENSG00000114388,27.553604,1.3996334,4.006431760585903e-167,5.115101704018054e-166
ENSG00000243772,27.131433,5.05625,4.1937479264510775e-162,5.2595736189784006e-161
ENSG00000115053,27.038387,0.810756,5.230861443095048e-161,6.544304024426944e-160
ENSG00000163219,26.973097,0.7211674,3.057695332632789e-160,3.8023384281494077e-159
ENSG00000137076,26.953194,-0.013700734,5.233263764697872e-160,6.492024675048602e-159
ENSG00000116750,26.95235,0.96973884,5.353691510799887e-160,6.637415732015194e-159
ENSG00000173930,26.933279,3.187033,8.956178082785075e-160,1.1083674537107306e-158
ENSG00000067840,26.751802,2.859195,1.1765817660245755e-157,1.4413301824653643e-156
ENSG00000186566,26.711271,0.6270576,3.481978788623808e-157,4.252811147530551e-156
ENSG00000084676,26.612713,0.6139671,4.83768140277592e-156,5.8876586445145045e-155
ENSG00000272282,26.574488,2.547413,1.3388977244009577e-155,1.627567872073221e-154
ENSG00000166128,26.555075,0.5251483,2.2440536273612307e-155,2.7246573203993976e-154
ENSG00000146112,26.4199,0.4565879,8.094478771342241e-154,9.787609604289665e-153
ENSG00000034677,26.326225,0.58447593,9.60870771878353e-153,1.1537180406301206e-151
ENSG00000177200,26.296835,0.49457473,2.084426071356099e-152,2.4998527950817635e-151
ENSG00000100321,26.29348,1.3931657,2.2769491017529033e-152,2.7291543779052283e-151
ENSG00000151883,26.277248,0.59174985,3.49067107012476e-152,4.18148646303588e-151
ENSG00000162639,26.27616,1.5694649,3.5921831235322106e-152,4.30058338095521e-151
